EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Offensive Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,LostBallOutOfBoundsTurnovers,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,HeaveAttempts,LongMidRangeAssists,FTDefRebounds,LostBallSteals,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Technical Free Throw Trips,DefAtRimReboundPct,SecondChanceShotQualityAvg,Travels,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,SelfOReb,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,BlockedAtRim,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Blocked3s,BlockedArc3,3SecondViolations,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,Charge Fouls Drawn,BlockedLongMidRange,PenaltyCorner3Accuracy,Transition Take Fouls,LongMidRangePctBlocked,Arc3PctBlocked,BlockedCorner3,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1628932-1629484-1630389-1642801-204319,1611661319,"A'ja Wilson, Megan Gustafson, Dana Evans, Aaliyah Nye, Jewell Loyd","Wilson, Gustafson, Evans, Nye, Loyd",1628932-1629484-1630389-1642801-204319,LVA,71.0,2,1.0,1.0,3.0,3.0,1.0,1.0,,6,,,1.0,,,1.0,1.0,,1.0,1.0,,3.0,2.0,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,3.0,1.0,,0.75,0.75,,0.5,,1.0,,,1.0,,,,,121.69014084507042,1.0,10.0,13.666666666666666,10.0,13.666666666666666,,0.5,,,,,,0.5,1.0,0.5,0.50075,0.6306,,,,7.5,24.0,0.3333333333333333,,,,,,1.0,1.0,,,,3.0,,1.0,,,1.0,1.0,1.0,,,,3.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,3.0,,,,,,,3.0,,,1.5,1.5,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1628932-1629498-1630389-204319-204323,1611661319,"A'ja Wilson, Jackie Young, Dana Evans, Jewell Loyd, Cheyenne Parker-Tyus","Wilson, Young, Evans, Loyd, Parker-Tyus",1628932-1629498-1630389-204319-204323,LVA,136.0,1,2.0,-3.0,5.0,5.0,4.0,2.0,1.0,10,1.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,,5.0,8.0,,,2.0,,1.0,,,1.0,2.0,,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,5.0,4.0,0.5,0.625,0.625,,0.5,,1.0,,,1.0,,,,,105.88235294117648,,14.2,13.0,12.2,13.0,0.25,0.25,,,,,,0.25,0.3333333333333333,0.75,0.523575,0.5544333333333333,,,,7.7,23.65,0.8,1.0,,,,1.0,1.0,1.0,,1.0,2.0,3.0,,1.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,0.5,0.5,,,,,1.0,,,1.0,1.0,1.0,1.0,,0.25,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,5.0,,,,,,,5.0,,1.0,0.8333333333333334,0.8333333333333334,,,,,1.0,,1.0,0.431,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1629484-1630389-1642801-204323-204329,1611661319,"Megan Gustafson, Dana Evans, Aaliyah Nye, Cheyenne Parker-Tyus, Kiah Stokes","Gustafson, Evans, Nye, Parker-Tyus, Stokes",1629484-1630389-1642801-204323-204329,LVA,119.0,1,2.0,-4.0,5.0,5.0,3.0,5.0,1.0,10,,,,,,2.0,1.0,,,2.0,2.0,5.0,9.0,,,1.0,,2.0,1.0,,,1.0,1.0,2.0,2.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,5.0,3.0,,0.75,0.8333333333333334,,1.0,0.6666666666666666,,,1.0,1.0,1.0,,1.0,,121.00840336134453,,16.4,7.4,15.8,7.4,,,,,,,,1.0,1.0,1.0,0.636225,0.71595,0.3333333333333333,1.0,,,25.35,0.6,,,,,,1.0,1.0,,,,3.0,,1.0,,,1.0,1.0,1.0,,,,3.0,1.0,,,,2.0,1.0,,,,1.0,0.5,0.5,,,,,1.0,,,1.0,,,,,,,,,0.5,0.5,1.0,,,0.5,,,,,3.0,,,,,,,3.0,,,1.5,1.5,,,,,0.6,,,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1629498-1630389-1631006-1642295-204319,1611661319,"Jackie Young, Dana Evans, Kierstan Bell, Elizabeth Kitley, Jewell Loyd","Young, Evans, Bell, Kitley, Loyd",1629498-1630389-1631006-1642295-204319,LVA,61.0,1,1.0,-2.0,2.0,2.0,,,,4,,,1.0,,1.0,,,,2.0,,,,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,1.0,94.42622950819673,,12.5,18.0,12.5,13.0,,0.5,,,0.5,,,,,,0.3931,,,,,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1629498-1630389-1631006-204319-204329,1611661319,"Jackie Young, Dana Evans, Kierstan Bell, Jewell Loyd, Kiah Stokes","Young, Evans, Bell, Loyd, Stokes",1629498-1630389-1631006-204319-204329,LVA,416.0,4,7.0,-10.0,13.0,12.0,,2.0,1.0,25,,1.0,4.0,,,8.0,,1.0,4.0,8.0,2.0,7.0,17.0,,,,2.0,8.0,1.0,,2.0,4.0,1.0,5.0,1.0,,1.0,,2.0,3.0,2.0,2.0,1.0,,,,,7.0,,0.25,0.20833333333333334,0.2692307692307692,,0.6666666666666666,1.0,1.0,,0.16666666666666666,0.5714285714285714,0.1111111111111111,,0.16666666666666666,,86.53846153846153,,17.53846153846154,15.666666666666666,17.307692307692307,14.916666666666666,,0.3333333333333333,0.25,0.3333333333333333,,,,0.6666666666666666,,0.6666666666666666,0.45925,,0.07692307692307693,0.2,,6.175,24.575,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,2.0,1.0,1.0,,1.0,,,,,,0.125,0.125,,,0.25,0.25,0.4,,1.0,0.5,,,,,,,,,0.125,0.14285714285714285,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,1611661319,2025,2025,False
1627676-1628932-1629498-1630389-204325,1611661319,"Tiffany Mitchell, A'ja Wilson, Jackie Young, Dana Evans, Crystal Bradford","Mitchell, Wilson, Young, Evans, Bradford",1627676-1628932-1629498-1630389-204325,LVA,62.0,1,1.0,3.0,1.0,,1.0,,1.0,1,,,,,,1.0,1.0,,,2.0,,3.0,,,3.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,0.75,0.75,1.5,1.0,,,,1.0,,1.0,,,,23.2258064516129,,32.0,,16.0,,,,,,,,,0.5,0.5,1.0,0.5343,0.5343,,,1.0,,23.75,1.0,,,,,1.0,1.0,1.0,,,,3.0,,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,1.0,0.5,0.5,,1.5,,,,1.0,,,,,,,0.5,,,,1.0,1.0,1.0,,,1.0,,,,,3.0,,,,,,,3.0,,,0.75,0.75,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,1.0,1.0,1.0,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1627676-1628932-1629498-1642801-203833,1611661319,"Tiffany Mitchell, A'ja Wilson, Jackie Young, Aaliyah Nye, Chelsea Gray","Mitchell, Wilson, Young, Nye, Gray",1627676-1628932-1629498-1642801-203833,LVA,556.0,3,9.0,1.0,20.0,19.0,12.0,11.0,2.0,39,,3.0,5.0,,1.0,7.0,6.0,3.0,6.0,8.0,8.0,23.0,22.0,,3.0,7.0,4.0,7.0,1.0,,3.0,5.0,1.0,6.0,1.0,1.0,3.0,,,3.0,5.0,9.0,5.0,1.0,1.0,1.0,1.0,20.0,12.0,0.5,0.5357142857142857,0.6388888888888888,0.75,0.5714285714285714,0.3333333333333333,0.6,,0.2,0.625,0.125,,0.25,0.75,101.0071942446043,1.0,13.75,14.789473684210526,12.75,14.0,,0.35714285714285715,0.6,0.6,0.07142857142857142,,,0.5,0.6,0.5714285714285714,0.46683928571428573,0.482855,0.2777777777777778,0.5,0.13043478260869565,10.133333333333333,25.35,0.6,,,,,1.0,3.0,3.0,,,2.0,9.0,,3.0,,1.0,3.0,4.0,3.0,,,1.0,11.0,2.0,2.0,2.0,1.0,,2.0,,0.3333333333333333,0.3333333333333333,1.0,0.375,0.375,,0.75,,,0.6666666666666666,,,0.6666666666666666,,,,0.3333333333333333,0.07142857142857142,,,,0.42857142857142855,0.42857142857142855,1.0,,,0.42857142857142855,,2.0,3.0,2.0,12.0,,,,,,,12.0,,0.6666666666666666,0.5,0.5454545454545454,,,,,0.5217391304347826,,,0.43155,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,1.0,2.0,,1.0,,,,1.0,,,2.0,0.5,0.2857142857142857,,,,,,,,0.5,1.0,1.0,,,0.1,0.3333333333333333,,1.0,,,,,,0.5,,,,,,,,,,,,1611661319,2025,2025,False
1627676-1628932-1629498-203833-204319,1611661319,"Tiffany Mitchell, A'ja Wilson, Jackie Young, Chelsea Gray, Jewell Loyd","Mitchell, Wilson, Young, Gray, Loyd",1627676-1628932-1629498-203833-204319,LVA,1347.0,5,22.0,7.0,43.0,47.0,8.0,10.0,6.0,90,3.0,5.0,13.0,3.0,8.0,16.0,5.0,10.0,24.0,19.0,6.0,53.0,46.0,,11.0,6.0,8.0,16.0,2.0,5.0,12.0,18.0,7.0,25.0,1.0,,4.0,2.0,6.0,12.0,8.0,8.0,4.0,1.0,,1.0,1.0,42.0,8.0,0.4166666666666667,0.5465116279069767,0.5652173913043478,0.9166666666666666,0.4418604651162791,0.25,0.7058823529411765,0.35714285714285715,0.2222222222222222,0.75,0.30434782608695654,0.25,0.2222222222222222,0.875,96.21380846325167,1.0,15.511627906976743,14.46808510638298,14.279069767441861,13.808510638297872,0.06976744186046512,0.3023255813953488,0.38461538461538464,0.45454545454545453,0.18604651162790697,0.375,0.375,0.37209302325581395,0.5,0.5116279069767442,0.44874186046511627,0.431595,0.08695652173913043,0.14814814814814814,0.20754716981132076,9.716666666666667,25.378947368421052,0.18604651162790697,2.0,1.0,1.0,3.0,3.0,6.0,9.0,1.0,2.0,12.0,24.0,2.0,6.0,2.0,6.0,8.0,14.0,6.0,2.0,1.0,3.0,36.0,6.0,3.0,2.0,,1.0,3.0,1.0,0.6,0.6666666666666666,0.8888888888888888,0.47368421052631576,0.47368421052631576,0.5,0.9166666666666666,0.08333333333333333,0.15384615384615385,0.8571428571428571,,0.8,0.8,0.6666666666666666,0.6666666666666666,0.5,0.6,0.06976744186046512,1.0,1.0,0.6666666666666666,0.375,0.375,1.0,0.16666666666666666,1.0,0.375,,,4.0,1.0,13.0,,2.0,,1.0,,,13.0,,,0.6,0.6,,1.0,0.6666666666666666,,0.24528301886792453,1.0,0.25,0.4887875,,,,1.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,,2.0,1.0,,,,2.0,2.0,,1.0,,1.0,3.0,0.75,0.6666666666666666,,,,,0.6,0.09523809523809523,,0.5,0.6666666666666666,1.0,,,0.1,0.6,1.0,1.0,,,,,,0.16666666666666666,1.0,,1.0,,,1.0,,,,,,1611661319,2025,2025,False
1627676-1628932-1630389-203833-204319,1611661319,"Tiffany Mitchell, A'ja Wilson, Dana Evans, Chelsea Gray, Jewell Loyd","Mitchell, Wilson, Evans, Gray, Loyd",1627676-1628932-1630389-203833-204319,LVA,327.0,3,5.0,4.0,11.0,10.0,1.0,3.0,1.0,21,3.0,,2.0,,,4.0,1.0,1.0,5.0,4.0,4.0,12.0,8.0,,,1.0,,4.0,,1.0,3.0,4.0,1.0,5.0,1.0,,2.0,,,1.0,5.0,4.0,2.0,,,,,12.0,1.0,0.2,0.4444444444444444,0.55,,0.4444444444444444,0.5,1.0,0.25,,1.0,0.16666666666666666,,,1.0,92.47706422018348,,18.545454545454547,12.3,18.363636363636363,12.3,0.3333333333333333,0.2222222222222222,,,,,,0.4444444444444444,1.0,0.7777777777777778,0.43827777777777777,0.2865,0.2,0.3333333333333333,,4.5200000000000005,25.05,0.09090909090909091,1.0,,1.0,,,2.0,2.0,,1.0,2.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,0.5,0.5,0.5,,,0.2,0.5,1.0,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.5,0.5,0.5,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.4712,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1627676-1629498-203833-204319-204329,1611661319,"Tiffany Mitchell, Jackie Young, Chelsea Gray, Jewell Loyd, Kiah Stokes","Mitchell, Young, Gray, Loyd, Stokes",1627676-1629498-203833-204319-204329,LVA,1531.0,4,26.0,-9.0,47.0,51.0,5.0,9.0,5.0,98,3.0,6.0,14.0,2.0,3.0,12.0,2.0,9.0,20.0,15.0,8.0,44.0,53.0,,8.0,2.0,8.0,12.0,2.0,4.0,8.0,15.0,6.0,21.0,7.0,2.0,14.0,,4.0,12.0,13.0,12.0,6.0,1.0,1.0,1.0,,36.0,5.0,0.45,0.5142857142857142,0.5375,0.6666666666666666,0.42857142857142855,0.5,0.5714285714285714,0.4444444444444444,0.2222222222222222,0.6818181818181818,0.3333333333333333,0.5,0.16666666666666666,0.4444444444444444,92.17504898758982,,15.957446808510639,15.313725490196079,15.404255319148936,14.156862745098039,0.08571428571428572,0.4,0.42857142857142855,0.5,0.08571428571428572,0.6666666666666666,0.6666666666666666,0.34285714285714286,0.4,0.5142857142857142,0.4549742857142857,0.49851,0.15,0.24,0.18181818181818182,7.555,24.89333333333333,0.10638297872340426,1.0,,1.0,,3.0,6.0,6.0,1.0,2.0,10.0,15.0,,6.0,2.0,5.0,5.0,10.0,5.0,,1.0,2.0,25.0,7.0,4.0,3.0,4.0,5.0,7.0,,0.5555555555555556,0.5555555555555556,0.8333333333333334,0.4,0.4,0.5,0.8,0.1,0.14285714285714285,0.875,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.08571428571428572,,,,0.5,0.5,0.8333333333333334,0.2,,0.5,,,3.0,2.0,5.0,,2.0,,1.0,,,5.0,,,0.3,0.4166666666666667,,0.6666666666666666,1.0,,0.11363636363636363,1.0,0.5,0.420575,2.0,,1.0,,2.0,3.0,1.0,2.0,3.0,1.0,3.0,,2.0,,,,2.0,,2.0,,1.0,,,1.0,0.6666666666666666,0.5,,,,,,0.125,,0.6,0.6666666666666666,1.0,0.2,,,0.5,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1627676-1630389-203833-204325-204329,1611661319,"Tiffany Mitchell, Dana Evans, Chelsea Gray, Crystal Bradford, Kiah Stokes","Mitchell, Evans, Gray, Bradford, Stokes",1627676-1630389-203833-204325-204329,LVA,249.0,1,4.0,-1.0,7.0,8.0,3.0,3.0,2.0,15,3.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,6.0,1.0,1.0,9.0,10.0,,4.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,3.0,1.0,,3.0,3.0,3.0,2.0,,,,,5.0,3.0,0.6666666666666666,0.5714285714285714,0.5625,1.0,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666666,,1.0,0.5,86.74698795180723,,21.714285714285715,12.125,17.857142857142858,10.25,0.42857142857142855,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,1.0,0.14285714285714285,0.25,0.5714285714285714,0.5273928571428571,0.5005125,0.25,0.2857142857142857,0.4444444444444444,8.5,24.4,0.42857142857142855,2.0,1.0,1.0,,,,,2.0,2.0,2.0,,,,1.0,1.0,,1.0,,,1.0,,2.0,,1.0,1.0,,,2.0,,0.25,0.25,,,,1.0,1.0,0.16666666666666666,,,,1.0,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.5,1.0,,,2.0,3.0,,4.0,,,,,,,4.0,,0.6666666666666666,0.5,0.5,,,,,0.4444444444444444,,,0.5876,1.0,1.0,1.0,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,0.25,1.0,,,,,1.0,,,,1.0,,,,,,,,,0.5,,,,1611661319,2025,2025,False
1627676-1630389-1631006-1642295-1642801,1611661319,"Tiffany Mitchell, Dana Evans, Kierstan Bell, Elizabeth Kitley, Aaliyah Nye","Mitchell, Evans, Bell, Kitley, Nye",1627676-1630389-1631006-1642295-1642801,LVA,566.0,4,9.0,,21.0,23.0,13.0,15.0,1.0,44,5.0,,4.0,,,5.0,4.0,2.0,9.0,7.0,4.0,20.0,20.0,,2.0,5.0,2.0,5.0,,1.0,5.0,7.0,1.0,8.0,1.0,,2.0,,2.0,3.0,3.0,6.0,2.0,2.0,1.0,2.0,2.0,18.0,13.0,0.2222222222222222,0.5,0.5263157894736842,1.0,0.4375,0.5,0.8333333333333334,0.14285714285714285,,0.875,0.1,0.25,,1.0,111.9434628975265,1.0,12.142857142857142,13.521739130434783,11.952380952380953,13.304347826086957,0.3125,0.25,,,,,,0.3125,0.5,0.75,0.5447,0.5151875,0.1111111111111111,0.18181818181818182,0.1,3.988888888888889,25.5,0.6190476190476191,2.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,12.0,,3.0,,1.0,4.0,5.0,3.0,1.0,1.0,,14.0,2.0,2.0,2.0,,1.0,1.0,,0.5,0.5,1.0,0.5714285714285714,0.5714285714285714,1.0,1.0,,,1.0,,,1.0,0.4,0.4,0.5,,0.125,0.5,0.5,1.0,0.6,0.6,1.0,1.0,1.0,0.6,,1.0,3.0,4.0,15.0,,,,,,1.0,15.0,1.0,0.3333333333333333,0.6875,0.6818181818181818,,,,,0.75,,0.5,0.6653,,1.0,2.0,1.0,,,3.0,,,3.0,,,,,2.0,,,,,,,,1.0,,,0.6,,,,,,,1.0,,,,0.25,0.5,0.125,0.75,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1627676-1630389-1642295-1642801-204325,1611661319,"Tiffany Mitchell, Dana Evans, Elizabeth Kitley, Aaliyah Nye, Crystal Bradford","Mitchell, Evans, Kitley, Nye, Bradford",1627676-1630389-1642295-1642801-204325,LVA,127.0,1,2.0,-2.0,4.0,4.0,,,,8,,,1.0,,,,,,1.0,,2.0,2.0,4.0,,,,,,,,1.0,1.0,,1.0,,,2.0,,,,1.0,2.0,1.0,,,,,2.0,,,,0.5,,,,0.5,,,0.5,,,,1.0,90.70866141732283,,17.25,14.5,17.25,14.0,,1.0,,,,,,,,,0.3302,,0.5,0.5,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1627676-1630389-203833-204319-204329,1611661319,"Tiffany Mitchell, Dana Evans, Chelsea Gray, Jewell Loyd, Kiah Stokes","Mitchell, Evans, Gray, Loyd, Stokes",1627676-1630389-203833-204319-204329,LVA,298.0,2,5.0,,10.0,9.0,4.0,,1.0,19,1.0,1.0,1.0,,,5.0,3.0,1.0,2.0,6.0,2.0,7.0,7.0,,,3.0,2.0,5.0,1.0,,4.0,5.0,1.0,6.0,,,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,7.0,4.0,0.5,0.3125,0.3888888888888889,,0.75,,0.6666666666666666,,0.2,0.7142857142857143,0.16666666666666666,,0.25,0.6666666666666666,91.81208053691275,,15.2,16.22222222222222,14.5,15.11111111111111,0.125,0.125,1.0,1.0,,,,0.625,0.6,0.875,0.56611875,0.56898,0.1111111111111111,0.3333333333333333,,7.15,24.8,0.4,,,1.0,,1.0,1.0,1.0,,1.0,,3.0,,1.0,,,1.0,1.0,1.0,,,,3.0,1.0,,,1.0,,2.0,,,,1.0,0.16666666666666666,0.16666666666666666,,,,,1.0,,,1.0,,,,,0.125,,,,0.2,0.2,1.0,1.0,,0.2,1.0,1.0,2.0,,2.0,,,,,,,2.0,,0.5,0.2,0.2,,,,,0.2857142857142857,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1628932-1629484-1629498-1630389-1642801,1611661319,"A'ja Wilson, Megan Gustafson, Jackie Young, Dana Evans, Aaliyah Nye","Wilson, Gustafson, Young, Evans, Nye",1628932-1629484-1629498-1630389-1642801,LVA,763.0,5,13.0,9.0,24.0,24.0,,2.0,5.0,48,6.0,4.0,7.0,2.0,5.0,2.0,,10.0,18.0,6.0,7.0,30.0,21.0,3.0,7.0,,2.0,2.0,1.0,4.0,5.0,10.0,5.0,15.0,1.0,,3.0,2.0,,1.0,6.0,9.0,5.0,1.0,1.0,1.0,,23.0,,0.5555555555555556,0.4791666666666667,0.5357142857142857,0.875,0.25,0.3333333333333333,0.7142857142857143,0.5,0.2,0.75,0.38461538461538464,0.6666666666666666,,0.6,90.58977719528178,,16.833333333333332,14.958333333333334,16.458333333333332,14.791666666666666,0.25,0.2916666666666667,0.5714285714285714,0.5714285714285714,0.20833333333333334,0.4,0.5,0.08333333333333333,,0.5,0.48494791666666665,,0.17857142857142858,0.22727272727272727,0.23333333333333334,7.8999999999999995,23.650000000000002,,4.0,2.0,2.0,1.0,4.0,,1.0,2.0,2.0,18.0,3.0,2.0,,1.0,9.0,1.0,10.0,,1.0,3.0,4.0,21.0,4.0,,,,1.0,2.0,,0.9,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.05555555555555555,,0.8,0.3333333333333333,1.0,0.75,0.6666666666666666,0.6666666666666666,0.75,1.0,0.16666666666666666,0.25,0.25,1.0,,,,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,0.662,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,0.5,0.3333333333333333,0.08333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,1611661319,2025,2025,False
