EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,FG3M,FtPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,PenaltyArc3FGM,PenaltyArc3FGA,PtsUnassisted3s,Fg3aBlocked,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,FG3APctBlocked,Corner3PctBlocked,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,OffThreePtRebounds,OffRebounds,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2A,PenaltyFG2M,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,BadPassSteals,BadPassTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceFG2M,SelfOReb,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg2Pct,SelfORebPct,SecondChanceAtRimAccuracy,PtsPutbacks,OffAtRimReboundPct,DefCorner3ReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Arc3PctBlocked,Travels,Technical Free Throw Trips,SecondChanceCorner3FGA,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,BlockedAtRim,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceTurnovers,Charge Fouls,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1628278-1628899-201507-202250-203399,1611661322,"Shatori Walker-Kimbrough, Myisha Hines-Allen, Leilani Mitchell, Tina Charles, Elena Delle Donne","Walker-Kimbrough, Hines-Allen, Mitchell, Charles, Delle Donne",1628278-1628899-201507-202250-203399,WAS,73.0,1,1.0,-2.0,2.0,2.0,,4.0,,,,,,1.0,1.0,,,,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,78.9041095890411,27.0,9.5,26.0,9.5,,,,,,,,0.5,,,,0.5,,,0.5,0.51625,,14.2,23.3,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,0.5,1.0,,,,,2.0,1.0,1.0,,,1.0,1.0,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,1611661322,2021,2021,False
1628278-1628899-201507-203399-204333,1611661322,"Shatori Walker-Kimbrough, Myisha Hines-Allen, Leilani Mitchell, Elena Delle Donne, Natasha Cloud","Walker-Kimbrough, Hines-Allen, Mitchell, Delle Donne, Cloud",1628278-1628899-201507-203399-204333,WAS,222.0,1,4.0,3.0,6.0,8.0,,14.0,,,,2.0,,1.0,,,3.0,,3.0,3.0,11.0,8.0,1.0,,,2.0,,,2.0,,,6.0,1.0,2.0,3.0,4.0,,,,1.0,3.0,2.0,,,,9.0,,,,,0.5,0.625,0.5,,,,0.5,1.0,0.6,1.0,,1.0,90.8108108108108,14.833333333333334,16.625,14.833333333333334,16.25,,,,0.3333333333333333,,,,0.16666666666666666,,,,,0.5,,0.5,0.47637999999999997,,11.333333333333334,31.866666666666664,,1.0,,,2.0,2.0,5.0,,,,,6.0,2.0,2.0,2.0,,5.0,,,,1.0,0.6666666666666666,,1.0,,,,,,0.6666666666666666,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,2.0,,,0.3333333333333333,,,,1.0,,0.25,0.4,1.0,,,,,2.0,,1.0,,,1.0,,0.3333333333333333,,,,,0.18181818181818182,,,,,,,1.0,,1.0,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628282-1628286-1628878-1628899-204333,1611661322,"Sydney Wiese, Erica McCall, Ariel Atkins, Myisha Hines-Allen, Natasha Cloud","Wiese, McCall, Atkins, Hines-Allen, Cloud",1628282-1628286-1628878-1628899-204333,WAS,137.0,2,2.0,-5.0,4.0,4.0,3.0,8.0,,,,1.0,,,,,4.0,,1.0,4.0,,5.0,2.0,,,4.0,,,,,,,,1.0,1.0,5.0,,,,2.0,2.0,,,,,,3.0,,,,,,0.8,,,,1.0,,1.0,1.0,,,84.08759124087592,22.5,11.75,15.25,11.75,,,,0.2,,,,,,,,,0.8,,0.8,0.5059899999999999,0.513,6.0,25.625,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,3.0,,1.0,,1.0,,3.0,4.0,,,,0.75,0.6,0.75,0.5,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.72645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,1611661322,2021,2021,False
1628282-1628286-1628899-201507-204333,1611661322,"Sydney Wiese, Erica McCall, Myisha Hines-Allen, Leilani Mitchell, Natasha Cloud","Wiese, McCall, Hines-Allen, Mitchell, Cloud",1628282-1628286-1628899-201507-204333,WAS,529.0,2,9.0,,16.0,18.0,2.0,34.0,5.0,5.0,1.0,5.0,,,,,6.0,6.0,10.0,6.0,17.0,17.0,,6.0,6.0,6.0,,3.0,4.0,,,9.0,,5.0,6.0,10.0,2.0,,2.0,4.0,5.0,5.0,,,,11.0,2.0,0.5,0.6,0.6,0.46875,0.4444444444444444,0.375,,,1.0,0.8333333333333334,,0.8333333333333334,,0.8333333333333334,,92.55198487712666,16.875,14.38888888888889,15.875,13.777777777777779,0.3125,1.0,1.0,0.3125,0.2,0.2,,,,,,,0.375,,0.6875,0.4789875,0.1883,3.9299999999999997,26.166666666666668,0.125,,,,1.0,1.0,2.0,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,,5.0,1.0,3.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,1.0,0.5,,,,0.16666666666666666,0.16666666666666666,1.0,,0.16666666666666666,0.17647058823529413,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,0.058823529411764705,0.09090909090909091,4.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,0.8333333333333334,0.75,0.2,0.4444444444444444,0.2,0.3333333333333333,1.0,1.0,0.35294117647058826,1.0,,,2.0,1.0,3.0,3.0,1.0,,2.0,,,,,1.0,,1.0,0.75,0.75,0.6,0.3333333333333333,,,0.5497833333333334,1.0,1.0,1.0,,,0.5,0.1111111111111111,1.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628282-1628878-1629484-1629506-202250,1611661322,"Sydney Wiese, Ariel Atkins, Megan Gustafson, Kiara Leslie, Tina Charles","Wiese, Atkins, Gustafson, Leslie, Charles",1628282-1628878-1629484-1629506-202250,WAS,106.0,1,2.0,,3.0,3.0,,6.0,1.0,1.0,,1.0,1.0,2.0,,,,2.0,4.0,,4.0,4.0,,,4.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,2.0,,,,0.5,0.5,0.5,,0.25,,,,,,,,,81.50943396226415,18.0,17.333333333333332,18.0,17.333333333333332,0.25,1.0,1.0,0.25,,,,0.5,0.5,0.5,,,,,0.25,0.450425,,10.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,2.0,,1.0,,1.0,1.0,,0.5,,,,,0.5,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,0.5,,,1.0,,,0.6107,1.0,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628282-1630118-201507-201919-203849,1611661322,"Sydney Wiese, Stella Johnson, Leilani Mitchell, Shavonte Zellous, Theresa Plaisance","Wiese, Johnson, Mitchell, Zellous, Plaisance",1628282-1630118-201507-201919-203849,WAS,100.0,1,2.0,-1.0,4.0,3.0,,7.0,,,,1.0,,,,,1.0,,1.0,1.0,3.0,4.0,,,,1.0,1.0,,1.0,,,3.0,1.0,,1.0,1.0,2.0,2.0,2.0,,1.0,,,,,3.0,,,,,0.75,0.75,0.5,1.0,,1.0,,1.0,1.0,,,1.0,100.8,16.0,12.0,16.0,12.0,,,,0.5,,,,,,,,,0.5,,0.5,0.480225,,12.5,25.3,,,,,1.0,1.0,,,,,,3.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628282-1629484-201507-201919-203849,1611661322,"Sydney Wiese, Megan Gustafson, Leilani Mitchell, Shavonte Zellous, Theresa Plaisance","Wiese, Gustafson, Mitchell, Zellous, Plaisance",1628282-1629484-201507-201919-203849,WAS,544.0,4,9.0,-7.0,19.0,17.0,,36.0,3.0,4.0,,1.0,,,1.0,,8.0,3.0,5.0,9.0,12.0,19.0,,,6.0,8.0,1.0,,2.0,,,6.0,2.0,4.0,6.0,9.0,3.0,2.0,7.0,2.0,5.0,,,,,8.0,,,,0.6,0.42857142857142855,0.42857142857142855,0.6428571428571429,0.2,0.25,0.42857142857142855,1.0,0.6666666666666666,0.8571428571428571,1.0,,1.0,95.29411764705883,15.052631578947368,15.176470588235293,14.789473684210526,15.176470588235293,0.2857142857142857,0.75,1.0,0.07142857142857142,,,,,,,,0.07142857142857142,0.5714285714285714,,0.9285714285714286,0.52945,,3.5200000000000005,24.0,,3.0,,,2.0,2.0,,,,,,6.0,2.0,2.0,2.0,,,,,,1.0,0.2222222222222222,,0.2222222222222222,,,,,,0.25,0.25,1.0,,0.25,,,,,,1.0,,2.0,4.0,,,,,,,,1.0,,,,,,3.0,,,,,4.0,2.0,3.0,,1.0,1.0,0.2857142857142857,0.3333333333333333,0.16666666666666666,,,,0.3333333333333333,2.0,,,2.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,0.5,1.0,,1.0,,,0.6982,2.0,2.0,,,,1.0,,1.0,2.0,,0.5,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,1611661322,2021,2021,False
1628282-201507-201919-203399-203849,1611661322,"Sydney Wiese, Leilani Mitchell, Shavonte Zellous, Elena Delle Donne, Theresa Plaisance","Wiese, Mitchell, Zellous, Delle Donne, Plaisance",1628282-201507-201919-203399-203849,WAS,257.0,2,4.0,5.0,8.0,9.0,4.0,17.0,1.0,2.0,3.0,4.0,,,,,2.0,4.0,6.0,2.0,14.0,9.0,,2.0,6.0,2.0,1.0,1.0,3.0,,,8.0,,2.0,2.0,3.0,1.0,,1.0,1.0,1.0,,,,,12.0,4.0,0.25,0.25,0.6666666666666666,0.875,0.875,0.25,0.16666666666666666,,1.0,1.0,,1.0,1.0,,,95.25291828793775,17.75,12.777777777777779,17.375,12.777777777777779,0.25,0.5,0.5,0.5,0.75,1.0,,,,,,,0.25,,0.5,0.4819875,0.49892000000000003,6.016666666666667,25.35,0.5,5.0,,,2.0,2.0,,5.0,,,6.0,6.0,2.0,2.0,2.0,,,,6.0,,1.0,1.0,,1.0,0.6,0.6,,,,1.0,1.0,1.0,,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,1.0,,1.0,1.0,,0.5,,,,,0.14285714285714285,,,1.0,1.0,3.0,1.0,1.0,,,1.0,,,,,0.6,0.25,,0.5,1.0,1.0,,0.2,,0.6716,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628282-201507-203399-203849-204333,1611661322,"Sydney Wiese, Leilani Mitchell, Elena Delle Donne, Theresa Plaisance, Natasha Cloud","Wiese, Mitchell, Delle Donne, Plaisance, Cloud",1628282-201507-203399-203849-204333,WAS,50.0,1,1.0,2.0,2.0,1.0,,3.0,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,0.5,,,,,1.0,,1.0,,1.0,,86.39999999999999,15.0,20.0,13.0,20.0,,,,,,,,1.0,,,,,,,,0.3668,,16.4,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,0.5,0.5,1.0,,,,,2.0,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628286-1628878-201507-201919-202250,1611661322,"Erica McCall, Ariel Atkins, Leilani Mitchell, Shavonte Zellous, Tina Charles","McCall, Atkins, Mitchell, Zellous, Charles",1628286-1628878-201507-201919-202250,WAS,68.0,1,1.0,-3.0,2.0,2.0,1.0,4.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,84.70588235294117,18.0,16.0,18.0,16.0,,,,,,,,0.5,1.0,1.0,1.0,,0.5,,0.5,0.344875,0.33555,19.3,22.8,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628286-1628878-201507-201919-203849,1611661322,"Erica McCall, Ariel Atkins, Leilani Mitchell, Shavonte Zellous, Theresa Plaisance","McCall, Atkins, Mitchell, Zellous, Plaisance",1628286-1628878-201507-201919-203849,WAS,205.0,3,3.0,6.0,6.0,4.0,,10.0,,,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,4.0,11.0,5.0,,,4.0,3.0,,,2.0,,,6.0,2.0,,2.0,2.0,,,,,2.0,1.0,1.0,,1.0,11.0,,,,1.0,0.8333333333333334,0.9166666666666666,0.6666666666666666,,,,,0.6666666666666666,0.3333333333333333,,,1.0,70.2439024390244,13.833333333333334,30.5,13.833333333333334,27.25,,,,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,,0.16666666666666666,0.5,,0.6666666666666666,0.5506,,13.9,25.8,,,1.0,,1.0,2.0,1.0,,,,,6.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,0.5,,0.5,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,1.0,1.0,,,,,,,,,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628286-1629506-1630118-201919-203849,1611661322,"Erica McCall, Kiara Leslie, Stella Johnson, Shavonte Zellous, Theresa Plaisance","McCall, Leslie, Johnson, Zellous, Plaisance",1628286-1629506-1630118-201919-203849,WAS,144.0,1,2.0,-7.0,5.0,5.0,4.0,10.0,,,,,,1.0,,,1.0,,1.0,1.0,2.0,9.0,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,2.0,,,,2.0,3.0,,,,,0.3333333333333333,0.5,,,1.0,1.0,,1.0,,,,100.0,16.8,12.0,16.8,12.0,,,,,,,,0.5,,,,,0.5,,0.5,0.427625,0.3667,17.7,24.4,0.8,,,,,,2.0,1.0,,2.0,2.0,,,,,,2.0,1.0,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628878-1628899-202250-203849-204333,1611661322,"Ariel Atkins, Myisha Hines-Allen, Tina Charles, Theresa Plaisance, Natasha Cloud","Atkins, Hines-Allen, Charles, Plaisance, Cloud",1628878-1628899-202250-203849-204333,WAS,152.0,1,3.0,-4.0,5.0,6.0,,11.0,,,,,1.0,1.0,,,2.0,1.0,1.0,2.0,2.0,6.0,,2.0,,2.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,2.0,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,1.0,0.3333333333333333,,0.3333333333333333,,,,104.21052631578948,18.6,9.833333333333334,18.6,8.666666666666666,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,0.6666666666666666,,0.6666666666666666,0.45858333333333334,,15.1,26.75,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628278-1628282-1628899-201507-202250,1611661322,"Shatori Walker-Kimbrough, Sydney Wiese, Myisha Hines-Allen, Leilani Mitchell, Tina Charles","Walker-Kimbrough, Wiese, Hines-Allen, Mitchell, Charles",1628278-1628282-1628899-201507-202250,WAS,80.0,1,1.0,3.0,3.0,3.0,,6.0,2.0,2.0,,2.0,,,,,1.0,2.0,4.0,1.0,5.0,2.0,,,4.0,1.0,,,,,,,,,,2.0,,,,,2.0,1.0,,,,2.0,,,,0.5,0.4,0.5,0.2,,,,,,,,,,108.0,11.333333333333334,15.333333333333334,10.0,15.333333333333334,0.4,1.0,1.0,0.4,,,,,,,,,0.2,,0.6,0.53152,,4.025,24.2,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,1.0,,,,,,,,,0.2,0.25,2.0,,,,,3.0,1.0,2.0,,0.5,0.75,1.0,0.6666666666666666,1.0,,,,0.6,1.0,,,2.0,,,1.0,,,,,,,,,,,0.5,0.5,,0.5,,,0.467,1.0,1.0,1.0,,,0.5,0.3333333333333333,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628278-1628282-1629484-201507-202250,1611661322,"Shatori Walker-Kimbrough, Sydney Wiese, Megan Gustafson, Leilani Mitchell, Tina Charles","Walker-Kimbrough, Wiese, Gustafson, Mitchell, Charles",1628278-1628282-1629484-201507-202250,WAS,47.0,1,1.0,5.0,2.0,1.0,,3.0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,5.0,,,,2.0,1.0,,,1.0,,,3.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,5.0,,,,1.0,1.25,1.25,0.5,,,,0.5,,0.5,,1.0,,91.91489361702128,9.0,29.0,9.0,29.0,,,,0.5,1.0,1.0,,,,,,,0.5,,0.5,0.426075,,6.0,23.3,,1.0,,,1.0,1.0,,,,,,3.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628278-1628286-1628878-203399-204333,1611661322,"Shatori Walker-Kimbrough, Erica McCall, Ariel Atkins, Elena Delle Donne, Natasha Cloud","Walker-Kimbrough, McCall, Atkins, Delle Donne, Cloud",1628278-1628286-1628878-203399-204333,WAS,40.0,1,1.0,3.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,,1.0,1.0,,3.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,1.0,1.0,1.5,,,,,,,,,,,72.0,23.0,17.0,23.0,,,,,1.0,1.0,1.0,,,,,,,,,,0.3311,,6.9,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628278-1628878-1629484-201507-203849,1611661322,"Shatori Walker-Kimbrough, Ariel Atkins, Megan Gustafson, Leilani Mitchell, Theresa Plaisance","Walker-Kimbrough, Atkins, Gustafson, Mitchell, Plaisance",1628278-1628878-1629484-201507-203849,WAS,40.0,1,1.0,-3.0,1.0,1.0,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,72.0,13.0,27.0,13.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628282-1628878-1629484-201507-202250,1611661322,"Sydney Wiese, Ariel Atkins, Megan Gustafson, Leilani Mitchell, Tina Charles","Wiese, Atkins, Gustafson, Mitchell, Charles",1628282-1628878-1629484-201507-202250,WAS,364.0,1,6.0,-6.0,11.0,11.0,,22.0,1.0,3.0,1.0,4.0,,1.0,,,4.0,2.0,8.0,4.0,10.0,16.0,,2.0,2.0,4.0,,1.0,3.0,,,8.0,1.0,2.0,3.0,5.0,1.0,,1.0,,1.0,1.0,,,,10.0,,0.5,0.5,0.25,0.4166666666666667,0.4166666666666667,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.03296703296704,18.363636363636363,14.727272727272727,18.181818181818183,14.727272727272727,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,,0.08333333333333333,,,,,0.3333333333333333,,0.5833333333333334,0.4802916666666666,,6.2875,24.975,,,,,2.0,2.0,,,,,,6.0,2.0,2.0,2.0,,,,,,1.0,0.5,,0.5,,,,,,0.5,0.5,1.0,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,0.25,,,,,,1.0,,,1.0,,1.0,2.0,,1.0,1.0,,1.0,,,,,,0.3333333333333333,0.6666666666666666,1.0,1.0,,,0.546,,,1.0,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628282-1629506-201507-202250-203849,1611661322,"Sydney Wiese, Kiara Leslie, Leilani Mitchell, Tina Charles, Theresa Plaisance","Wiese, Leslie, Mitchell, Charles, Plaisance",1628282-1629506-201507-202250-203849,WAS,183.0,1,3.0,,5.0,5.0,,10.0,2.0,2.0,,,1.0,1.0,,,1.0,3.0,3.0,1.0,6.0,6.0,,4.0,2.0,1.0,,2.0,2.0,,,4.0,2.0,2.0,4.0,4.0,1.0,,1.0,,1.0,1.0,,,,6.0,,0.6666666666666666,0.6666666666666666,1.0,0.75,0.75,0.25,,,1.0,1.0,1.0,1.0,1.0,,1.0,78.68852459016394,13.4,23.2,13.4,23.2,0.5,1.0,1.0,,,,,0.25,1.0,1.0,,,0.25,,0.75,0.5001875,,7.733333333333333,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
