EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PtsPutbacks,FTOffRebounds,Travels,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,SelfOReb,BlockingFouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,SelfORebPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,3pt And 1 Free Throw Trips,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,team_id,year,season,team_vs
100915-100944-101019-200671-202647,1611661324,"Lindsay Whalen, Rebekkah Brunson, Janel McCarville, Seimone Augustus, Rachel Jarry","Whalen, Brunson, McCarville, Augustus, Jarry",100915-100944-101019-200671-202647,MIN,139.0,3,2.0,2.0,2.0,4.0,,2.0,,6,,,,,1.0,1.0,,,,,,1.0,1.0,,2.0,4.0,2.0,,,,,,,,2.0,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,2.0,,2.0,,,,,,1.0,1.0,2.0,,1.0,,4.0,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,0.5,0.2,,0.2,,,0.5,,62.15827338129496,20.5,24.5,20.5,16.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,0.4536,,,0.5,0.5,,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-100944-101019-202647-203411,1611661324,"Lindsay Whalen, Rebekkah Brunson, Janel McCarville, Rachel Jarry, Sugar Rodgers","Whalen, Brunson, McCarville, Jarry, Rodgers",100915-100944-101019-202647-203411,MIN,23.0,1,,-1.0,2.0,2.0,2.0,1.0,1.0,4,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,0.5,,1.0,1.0,,1.0,,,,1.0,,,,250.43478260869563,7.5,4.0,7.0,4.0,0.5,,,,,,,,,,0.5,1.0,0.5,,0.5,1.0,0.430675,0.21165,0.430675,,,,2.6,22.8,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-100944-200671-202632-203411,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Maya Moore, Sugar Rodgers","Whalen, Brunson, Augustus, Moore, Rodgers",100915-100944-200671-202632-203411,MIN,290.0,2,5.0,3.0,9.0,10.0,,,1.0,19,3.0,,1.0,2.0,,,,,1.0,,,4.0,5.0,1.0,2.0,10.0,7.0,1.0,,,,,,,2.0,1.0,,,1.0,1.0,,,2.0,1.0,3.0,1.0,6.0,1.0,7.0,3.0,3.0,,,1.0,2.0,3.0,4.0,1.0,2.0,1.0,8.0,,,,1.0,0.25,0.3333333333333333,0.8,,0.6666666666666666,,0.625,,0.16666666666666666,,,,,1.0,1.0,1.0,0.8333333333333334,0.5,,1.0,1.0,94.3448275862069,14.555555555555555,15.9,14.444444444444445,15.6,0.5,0.3333333333333333,0.5,0.5,,,,,,,0.16666666666666666,,,,,0.6666666666666666,0.541475,,,0.2857142857142857,0.3333333333333333,,4.14,25.6,,3.0,1.0,1.0,,,,,,,1.0,,2.0,,6.0,,,,,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,0.6666666666666666,,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,1.0,1.0,,,,,,0.2,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-100944-202257-203016-203411,1611661324,"Lindsay Whalen, Rebekkah Brunson, Monica Wright, Devereaux Peters, Sugar Rodgers","Whalen, Brunson, Wright, Peters, Rodgers",100915-100944-202257-203016-203411,MIN,476.0,5,8.0,3.0,15.0,18.0,5.0,3.0,3.0,33,4.0,2.0,1.0,2.0,,2.0,1.0,,4.0,1.0,2.0,4.0,8.0,5.0,2.0,13.0,10.0,1.0,1.0,2.0,4.0,2.0,,4.0,2.0,4.0,1.0,,1.0,2.0,1.0,,5.0,1.0,6.0,,8.0,3.0,11.0,,4.0,1.0,1.0,1.0,3.0,7.0,2.0,,1.0,,11.0,4.0,5.0,,1.0,0.25,0.3333333333333333,0.5,0.5,0.4230769230769231,0.3333333333333333,0.4642857142857143,0.3333333333333333,0.38461538461538464,,0.125,,,,0.8571428571428571,0.3333333333333333,0.8888888888888888,0.42857142857142855,,0.5,1.0,99.83193277310924,17.666666666666668,11.722222222222221,17.0,11.277777777777779,0.3076923076923077,0.15384615384615385,0.5,0.5,1.0,0.15384615384615385,,,,0.07692307692307693,0.3076923076923077,0.5,0.3333333333333333,,0.3333333333333333,0.6923076923076923,0.4131692307692308,0.449175,0.277575,0.07142857142857142,0.1111111111111111,0.3076923076923077,7.4,25.419999999999998,0.3333333333333333,3.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,2.0,,6.0,3.0,,1.0,1.0,1.0,,,2.0,2.0,1.0,,1.0,4.0,,2.0,,2.0,,,,,3.0,2.0,,1.0,3.0,2.0,,1.0,0.2,,0.2,1.0,0.5,0.5,,1.0,0.5,1.0,1.0,,0.5,1.0,1.0,,0.6666666666666666,0.75,0.75,,,,,0.25,0.25,1.0,0.5,1.0,,,0.5,,0.25,0.15384615384615385,2.0,,,,,,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-100944-202647-203016-203411,1611661324,"Lindsay Whalen, Rebekkah Brunson, Rachel Jarry, Devereaux Peters, Sugar Rodgers","Whalen, Brunson, Jarry, Peters, Rodgers",100915-100944-202647-203016-203411,MIN,67.0,1,1.0,-1.0,2.0,2.0,,,,4,,,,,,1.0,,,1.0,,,,1.0,1.0,,3.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,0.75,,0.75,,0.5,,,,,,,,,,,,,85.97014925373134,13.5,20.0,13.5,20.0,,,,,,0.5,,,,,0.5,,,,,0.5,0.476275,,,,,,17.7,23.5,,,,,,,,1.0,,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-101019-200671-202257-203409,1611661324,"Lindsay Whalen, Janel McCarville, Seimone Augustus, Monica Wright, Lindsey Moore","Whalen, McCarville, Augustus, Wright, Moore",100915-101019-200671-202257-203409,MIN,14.0,1,,-2.0,1.0,2.0,1.0,1.0,,3,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,0.5,0.5,,,,,,,,,1.0,,,,,308.57142857142856,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-101019-202257-202632-203016,1611661324,"Lindsay Whalen, Janel McCarville, Monica Wright, Maya Moore, Devereaux Peters","Whalen, McCarville, Wright, Moore, Peters",100915-101019-202257-202632-203016,MIN,1499.0,13,25.0,-25.0,52.0,51.0,7.0,7.0,8.0,103,11.0,1.0,1.0,12.0,3.0,13.0,4.0,,7.0,,1.0,7.0,36.0,11.0,8.0,28.0,53.0,6.0,1.0,3.0,7.0,1.0,1.0,7.0,10.0,7.0,2.0,,5.0,7.0,1.0,3.0,16.0,2.0,15.0,,20.0,10.0,30.0,3.0,10.0,1.0,1.0,7.0,11.0,7.0,9.0,1.0,4.0,1.0,22.0,7.0,7.0,,1.0,0.7142857142857143,0.8333333333333334,0.19444444444444445,0.42857142857142855,0.2127659574468085,0.375,0.27450980392156865,0.3888888888888889,0.23404255319148937,,0.05555555555555555,0.18181818181818182,,,0.6818181818181818,0.2222222222222222,0.7142857142857143,0.2702702702702703,0.3333333333333333,1.0,0.5555555555555556,98.94596397598399,15.865384615384615,13.215686274509803,15.384615384615385,12.019607843137255,0.23404255319148937,0.2553191489361702,0.08333333333333333,0.08333333333333333,1.0,0.2765957446808511,0.23076923076923078,0.23076923076923078,1.0,0.0851063829787234,0.14893617021276595,,0.125,,0.125,0.46808510638297873,0.4141872340425532,0.4549,0.3794,0.08,0.10256410256410256,0.25,10.644444444444444,23.90909090909091,0.1346153846153846,3.0,1.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,6.0,,4.0,6.0,,1.0,2.0,1.0,1.0,1.0,8.0,5.0,2.0,1.0,1.0,7.0,1.0,5.0,,2.0,,,,,4.0,4.0,,,4.0,2.0,,1.0,0.18181818181818182,,0.18181818181818182,0.3333333333333333,0.2857142857142857,0.375,,0.7,0.2857142857142857,0.8333333333333334,0.18181818181818182,0.4444444444444444,0.16666666666666666,0.6666666666666666,0.75,1.0,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.25,0.25,1.0,0.14285714285714285,0.14285714285714285,1.0,0.5714285714285714,0.25,,0.14285714285714285,1.0,,0.14285714285714285,0.21428571428571427,2.0,,,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-200671-202632-202647-203016,1611661324,"Lindsay Whalen, Seimone Augustus, Maya Moore, Rachel Jarry, Devereaux Peters","Whalen, Augustus, Moore, Jarry, Peters",100915-200671-202632-202647-203016,MIN,385.0,3,6.0,-10.0,10.0,13.0,1.0,2.0,,23,3.0,1.0,,2.0,1.0,2.0,1.0,,,,,4.0,7.0,1.0,,8.0,18.0,,,1.0,1.0,,,2.0,6.0,,,,3.0,3.0,,1.0,6.0,,2.0,,3.0,,3.0,1.0,2.0,,,,1.0,1.0,,,,,8.0,2.0,1.0,,,0.75,0.75,0.5714285714285714,1.0,0.5,1.0,0.5,1.0,0.125,,,,,,0.6666666666666666,,0.75,,,1.0,0.5,86.02597402597402,20.3,14.0,20.3,12.923076923076923,0.375,0.25,,,,0.25,0.5,0.5,1.0,0.125,,,1.0,,,0.5,0.5133625,,0.5926,,,0.25,8.185714285714285,23.0,0.1,3.0,,,1.0,,,,,,,,,,2.0,,,,,,,2.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,1.0,,,1.0,1.0,0.6666666666666666,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-202257-202632-202647-203016,1611661324,"Lindsay Whalen, Monica Wright, Maya Moore, Rachel Jarry, Devereaux Peters","Whalen, Wright, Moore, Jarry, Peters",100915-202257-202632-202647-203016,MIN,120.0,2,2.0,4.0,4.0,4.0,,1.0,,8,1.0,,,,1.0,3.0,,,,,,2.0,4.0,,,4.0,,,,,,,,,2.0,,,,1.0,1.0,,,2.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,4.0,,,,,0.5,0.5,0.5,,0.5,,0.5,,,,,,,,1.0,,1.0,,,,1.0,96.0,12.25,17.75,12.25,13.0,0.25,,,,,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,0.25,0.3793,,,,,,12.625,,,1.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-202644-202647-203016-203411,1611661324,"Lindsay Whalen, Amber Harris, Rachel Jarry, Devereaux Peters, Sugar Rodgers","Whalen, Harris, Jarry, Peters, Rodgers",100915-202644-202647-203016-203411,MIN,46.0,1,1.0,-1.0,1.0,2.0,1.0,1.0,,3,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,93.91304347826086,12.0,17.0,12.0,16.0,1.0,,,,,,,,,,,,1.0,,,1.0,0.6133,,0.6133,,,,1.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100944-101019-200671-202257-203409,1611661324,"Rebekkah Brunson, Janel McCarville, Seimone Augustus, Monica Wright, Lindsey Moore","Brunson, McCarville, Augustus, Wright, Moore",100944-101019-200671-202257-203409,MIN,294.0,2,5.0,-6.0,7.0,10.0,,1.0,2.0,17,3.0,,1.0,1.0,1.0,3.0,,,,,,2.0,7.0,,1.0,5.0,11.0,1.0,,,,,,,2.0,,1.0,,1.0,1.0,,1.0,2.0,,4.0,,4.0,2.0,6.0,1.0,1.0,1.0,,3.0,4.0,2.0,4.0,,2.0,,5.0,,,,,0.5,0.5,0.2857142857142857,,0.2857142857142857,,0.2777777777777778,,,,0.14285714285714285,0.3333333333333333,,,0.5,,0.5,0.2,,0.5,1.0,83.26530612244898,17.285714285714285,17.3,16.714285714285715,14.5,0.42857142857142855,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.42857142857142855,0.47169999999999995,0.6626,,0.2222222222222222,0.2222222222222222,,8.928571428571429,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,0.2,,,0.5,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100944-101019-202257-202632-203411,1611661324,"Rebekkah Brunson, Janel McCarville, Monica Wright, Maya Moore, Sugar Rodgers","Brunson, McCarville, Wright, Moore, Rodgers",100944-101019-202257-202632-203411,MIN,234.0,2,4.0,-4.0,5.0,7.0,,,3.0,12,5.0,,1.0,1.0,,1.0,,,1.0,,,2.0,7.0,1.0,,4.0,8.0,2.0,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,3.0,4.0,,1.0,1.0,,1.0,5.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,0.2857142857142857,,0.25,,0.25,,0.125,,0.14285714285714285,0.2,,,1.0,1.0,1.0,0.5,,,,73.84615384615385,26.8,14.285714285714286,24.2,14.285714285714286,0.625,0.125,1.0,1.0,,0.125,,,,,0.125,,,,,0.75,0.5011125,0.53795,,0.125,0.14285714285714285,,6.085714285714286,22.2,,1.0,,1.0,,,,,,,1.0,,2.0,,4.0,,,,,,,,2.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,0.5,0.5,0.5,,1.0,0.4,,,1.0,1.0,1.0,,,,0.2,0.25,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100944-200671-202257-202632-203409,1611661324,"Rebekkah Brunson, Seimone Augustus, Monica Wright, Maya Moore, Lindsey Moore","Brunson, Augustus, Wright, Moore, Moore",100944-200671-202257-202632-203409,MIN,193.0,1,3.0,-5.0,7.0,7.0,1.0,4.0,,14,1.0,,,1.0,,,,,1.0,,,,2.0,1.0,2.0,5.0,10.0,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,2.0,3.0,,1.0,1.0,4.0,1.0,2.0,,1.0,,5.0,,1.0,,,,,,,0.5,,0.625,,0.3333333333333333,,,,,,0.5,,0.5,,,1.0,,104.4559585492228,12.714285714285714,14.857142857142858,12.714285714285714,14.571428571428571,0.3333333333333333,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,0.5120833333333333,,,0.25,0.3333333333333333,,7.55,25.5,0.14285714285714285,,,,,,,1.0,,1.0,,,,,,,3.0,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100944-200671-202257-202644-202647,1611661324,"Rebekkah Brunson, Seimone Augustus, Monica Wright, Amber Harris, Rachel Jarry","Brunson, Augustus, Wright, Harris, Jarry",100944-200671-202257-202644-202647,MIN,225.0,2,4.0,-3.0,7.0,8.0,1.0,6.0,2.0,15,4.0,,,,,,1.0,,2.0,1.0,1.0,1.0,4.0,3.0,2.0,10.0,13.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,3.0,,,8.0,,1.0,,1.0,2.0,3.0,1.0,1.0,,,,4.0,1.0,3.0,,1.0,,6.0,1.0,1.0,1.0,,1.0,1.0,0.25,,0.5714285714285714,,0.5625,,0.42857142857142855,,0.25,0.25,,,0.3333333333333333,,0.25,0.5,,,0.5,96.0,15.0,15.0,13.857142857142858,14.125,0.5714285714285714,,,,,,,,,0.14285714285714285,0.2857142857142857,1.0,,,1.0,1.0,0.4882,0.5853,0.3582,0.125,0.2,0.1,3.05,23.333333333333332,0.14285714285714285,1.0,,,,1.0,,1.0,,2.0,,1.0,4.0,,,6.0,,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,0.6666666666666666,,1.5,1.0,,,0.6666666666666666,,,,,,,,,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,0.5,0.4,,,,,1.0,,,,,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,1611661324,2013,2013,True
100944-202257-202632-202644-203411,1611661324,"Rebekkah Brunson, Monica Wright, Maya Moore, Amber Harris, Sugar Rodgers","Brunson, Wright, Moore, Harris, Rodgers",100944-202257-202632-202644-203411,MIN,40.0,1,1.0,-2.0,1.0,1.0,,,,2,,,,1.0,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,17.0,23.0,17.0,20.0,,1.0,,,,,,,,,,,,,,,0.3756,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100944-202257-202632-203016-203411,1611661324,"Rebekkah Brunson, Monica Wright, Maya Moore, Devereaux Peters, Sugar Rodgers","Brunson, Wright, Moore, Peters, Rodgers",100944-202257-202632-203016-203411,MIN,1003.0,6,17.0,-13.0,35.0,34.0,3.0,11.0,4.0,69,7.0,2.0,1.0,3.0,1.0,8.0,2.0,,8.0,,,6.0,18.0,10.0,8.0,26.0,39.0,6.0,,1.0,4.0,,1.0,3.0,2.0,8.0,3.0,1.0,1.0,3.0,,,8.0,2.0,9.0,,9.0,9.0,18.0,6.0,12.0,,,3.0,8.0,9.0,13.0,1.0,7.0,,20.0,3.0,3.0,2.0,,0.16666666666666666,0.2,0.3333333333333333,0.25,0.32142857142857145,0.25,0.38235294117647056,0.3,0.35714285714285715,0.1,0.16666666666666666,0.14285714285714285,,,0.8181818181818182,0.25,0.8181818181818182,0.3157894736842105,1.0,0.6666666666666666,1.0,99.0628115653041,16.885714285714286,12.117647058823529,15.542857142857143,11.852941176470589,0.25,0.10714285714285714,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.125,0.16666666666666666,,0.07142857142857142,0.2857142857142857,,0.5,,,0.6071428571428571,0.4556660714285714,0.41773999999999994,0.3869,0.20588235294117646,0.2916666666666667,0.11538461538461539,10.272222222222222,23.669999999999998,0.08571428571428572,4.0,2.0,4.0,1.0,,,2.0,,2.0,2.0,2.0,6.0,,10.0,6.0,,2.0,2.0,2.0,,1.0,4.0,,3.0,3.0,,6.0,3.0,6.0,,,,,,1.0,,,,,,,,1.0,0.2,,0.2,0.3333333333333333,0.3333333333333333,0.375,,0.5,0.36363636363636365,,,0.3333333333333333,,0.6666666666666666,,,,0.5714285714285714,0.6666666666666666,0.25,,,,0.25,0.2857142857142857,1.0,0.6666666666666666,0.5,,,0.5,,0.25,0.23076923076923078,2.0,3.0,2.0,,,,,0.25,0.125,1.0,0.6666666666666666,,,,,,,2.0,,,,,0.13333333333333333,,,,,,,,,,,,1611661324,2013,2013,True
101019-200671-202257-202647-203016,1611661324,"Janel McCarville, Seimone Augustus, Monica Wright, Rachel Jarry, Devereaux Peters","McCarville, Augustus, Wright, Jarry, Peters",101019-200671-202257-202647-203016,MIN,342.0,3,6.0,-6.0,12.0,14.0,12.0,6.0,1.0,26,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,3.0,,3.0,2.0,5.0,4.0,2.0,6.0,12.0,1.0,,2.0,5.0,4.0,2.0,6.0,,3.0,,,,,,,,1.0,4.0,,5.0,1.0,6.0,2.0,3.0,,3.0,,1.0,3.0,2.0,,,1.0,4.0,6.0,12.0,,1.0,,,0.4,0.4,0.2222222222222222,0.2222222222222222,0.3,0.3,0.4444444444444444,,,,,,1.0,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,1.0,109.47368421052632,13.416666666666666,12.928571428571429,13.25,11.714285714285714,0.1111111111111111,0.2222222222222222,0.5,0.5,,0.2222222222222222,,,,0.1111111111111111,0.3333333333333333,,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4440777777777778,,0.4440777777777778,,,1.0,13.3,23.65,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,2.0,,4.0,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,0.3333333333333333,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,0.3333333333333333,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1611661324,2013,2013,True
