EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,BadPassSteals,Loose Ball Fouls Drawn,BlockedAtRim,SecondChanceArc3Frequency,Fg3aBlocked,RecoveredBlocks,FG3APctBlocked,Arc3PctBlocked,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Blocked3s,BlockedArc3,Travels,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,Charge Fouls,Transition Take Fouls,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,HeaveAttempts,Clear Path Fouls,team_id,year,season,team_vs
1627674-1627675-1629497-1631021-204322,1611661329,"Kahleah Copper, Courtney Williams, Marina Mabrey, Sika Koné, Elizabeth Williams","Copper, Williams, Mabrey, Koné, Williams",1627674-1627675-1629497-1631021-204322,CHI,772.0,6,13.0,-12.0,24,25.0,6.0,4.0,49,3.0,7.0,,1.0,2.0,7.0,,1.0,1.0,3.0,6.0,20.0,1.0,4.0,7.0,22.0,34.0,1.0,3.0,2.0,4.0,6.0,6.0,3.0,,,3.0,1.0,1.0,3.0,1.0,4.0,1.0,,2.0,9.0,3.0,5.0,3.0,5.0,8.0,8.0,16.0,1.0,,3.0,3.0,2.0,3.0,4.0,,7.0,,8.0,3.0,1.0,1.0,1.0,18.0,,0.5,0.5,1.0,0.25,0.25,0.3,0.3333333333333333,0.3125,0.25,0.39285714285714285,0.4,0.16666666666666666,0.05,,0.8333333333333334,0.35714285714285715,0.6,1.0,0.7272727272727273,0.47058823529411764,0.5,1.0,1.0,1.0,,0.6666666666666666,91.39896373056995,17.208333333333332,14.36,16.083333333333332,14.04,0.2916666666666667,0.42857142857142855,0.5,0.6666666666666666,0.2916666666666667,0.2857142857142857,0.2857142857142857,0.041666666666666664,,,,0.125,0.3333333333333333,0.3333333333333333,1.0,0.25,,0.4583333333333333,0.3333333333333333,0.4613666666666667,0.358,0.1111111111111111,0.13043478260869565,0.18181818181818182,9.584999999999999,24.325,1.0,6.0,,,,,0.2,0.5,0.25,0.16666666666666666,0.16666666666666666,,,1.0,1.0,2.0,,,,1.0,,,0.5,1.0,3.0,,,,,,,,1.0,,,2.0,2.0,1.0,,,1.0,2.0,,,,,,,,1.0,,2.0,,,,,,0.5,0.14285714285714285,,,,,0.4,0.0625,0.5,,,,,,,,0.2259,0.09090909090909091,0.125,,,,,,1.0,,,,,,,,,,,0.25,,,,,,,,,1611661329,2023,2023,False
1627674-1627675-1629497-1641641-204322,1611661329,"Kahleah Copper, Courtney Williams, Marina Mabrey, Robyn Parks, Elizabeth Williams","Copper, Williams, Mabrey, Parks, Williams",1627674-1627675-1629497-1641641-204322,CHI,1466.0,6,24.0,-29.0,49,50.0,14.0,4.0,99,7.0,13.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,11.0,13.0,29.0,4.0,12.0,3.0,41.0,70.0,1.0,4.0,,5.0,12.0,14.0,12.0,,,11.0,3.0,3.0,6.0,4.0,10.0,3.0,1.0,4.0,24.0,1.0,4.0,4.0,7.0,12.0,5.0,17.0,5.0,2.0,5.0,11.0,,5.0,9.0,,6.0,,4.0,3.0,2.0,1.0,2.0,36.0,1.0,0.46153846153846156,0.46153846153846156,1.0,0.3333333333333333,0.3333333333333333,0.4482758620689655,0.25,0.4634146341463415,0.5,0.4880952380952381,0.5,0.2926829268292683,0.10344827586206896,0.25,0.5833333333333334,0.26666666666666666,0.6666666666666666,0.14285714285714285,0.6111111111111112,0.22727272727272727,0.3333333333333333,0.14285714285714285,,0.5,0.5,1.0,97.24420190995907,14.877551020408163,14.74,14.387755102040817,13.6,0.3170731707317073,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.0975609756097561,0.5,0.6666666666666666,0.024390243902439025,1.0,1.0,1.0,0.2682926829268293,0.2727272727272727,0.2727272727272727,1.0,0.4,0.5,0.6097560975609756,0.2727272727272727,0.49153780487804877,0.4722375,0.07142857142857142,0.1,0.12195121951219512,9.43448275862069,24.491666666666664,4.0,12.0,2.0,6.0,3.0,0.5454545454545454,0.5,0.3333333333333333,0.2926829268292683,0.3333333333333333,0.3333333333333333,0.5,,1.0,3.0,,1.0,,,,,,0.6666666666666666,,15.0,2.0,4.0,,2.0,4.0,1.0,3.0,9.0,2.0,4.0,1.0,13.0,,,1.0,,1.0,1.0,3.0,2.0,,,2.0,,,13.0,15.0,,1.0,0.5,0.3333333333333333,0.46153846153846156,0.5,0.15384615384615385,,,1.0,,0.14285714285714285,,,1.0,,,0.3076923076923077,0.5,0.3076923076923077,0.5,0.4876461538461539,0.3170731707317073,0.30612244897959184,,,2.0,,1.0,1.0,,,,,,,,,,,0.2,1.0,1.0,,,,,,,1611661329,2023,2023,False
1627674-1627675-1629497-203822-204322,1611661329,"Kahleah Copper, Courtney Williams, Marina Mabrey, Rebekah Gardner, Elizabeth Williams","Copper, Williams, Mabrey, Gardner, Williams",1627674-1627675-1629497-203822-204322,CHI,239.0,1,4.0,-4.0,7,7.0,,,14,1.0,1.0,,,,1.0,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,10.0,,,,,2.0,,3.0,,,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,,,1.0,1.0,,1.0,1.0,,2.0,2.0,,,,,3.0,,2.0,1.0,,,,6.0,,1.0,1.0,1.0,0.5,0.5,0.5,,0.625,,0.6,,0.5,,,0.5,,,,0.5,,,,,,1.0,,84.35146443514644,17.571428571428573,16.571428571428573,17.571428571428573,16.428571428571427,0.25,1.0,1.0,1.0,0.25,,,,,,,0.5,0.5,0.5,1.0,,,0.75,0.5,0.475425,,0.2,0.3333333333333333,,2.7,27.8,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,1.0,,,,1.0,1.0,,3.0,,,,,1.0,,,1.0,,,,,,3.0,2.0,,,1.0,,1.5,1.5,,,,,,,,,,,,,,1.0,1.0,0.5109,0.5,0.2857142857142857,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1627675-1629571-1630389-204322,1611661329,"Kahleah Copper, Courtney Williams, Morgan Bertsch, Dana Evans, Elizabeth Williams","Copper, Williams, Bertsch, Evans, Williams",1627674-1627675-1629571-1630389-204322,CHI,2119.0,10,35.0,-6.0,69,66.0,10.0,7.0,135,5.0,8.0,1.0,1.0,10.0,27.0,2.0,3.0,7.0,12.0,18.0,47.0,9.0,15.0,6.0,69.0,75.0,2.0,7.0,2.0,9.0,26.0,10.0,21.0,6.0,2.0,12.0,7.0,5.0,13.0,7.0,20.0,5.0,2.0,4.0,47.0,2.0,7.0,6.0,19.0,25.0,9.0,34.0,4.0,1.0,5.0,12.0,,11.0,23.0,,11.0,,12.0,6.0,6.0,3.0,6.0,60.0,1.0,0.7222222222222222,0.7647058823529411,0.7777777777777778,0.6,0.6,0.3829787234042553,0.2857142857142857,0.5080645161290323,0.4375,0.5074626865671642,0.5,0.24193548387096775,0.10638297872340426,0.14814814814814814,0.7307692307692307,0.2413793103448276,1.0,0.3333333333333333,0.78125,0.2571428571428571,0.6666666666666666,0.2,1.0,0.7857142857142857,0.8,1.0,91.74138744690892,15.73913043478261,15.651515151515152,15.27536231884058,15.227272727272727,0.12903225806451613,0.625,0.7142857142857143,0.8,0.43548387096774194,0.37037037037037035,0.43478260869565216,0.04838709677419355,0.6666666666666666,0.6666666666666666,1.0,0.1935483870967742,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.125,1.0,0.3709677419354839,0.5833333333333334,0.45387177419354835,0.41346666666666665,0.08955223880597014,0.11538461538461539,0.13043478260869565,9.55531914893617,24.740000000000002,3.0,12.0,1.0,7.0,7.0,0.5833333333333334,0.23529411764705882,1.0,0.1935483870967742,0.25,0.25,0.3333333333333333,1.0,1.0,3.0,,3.0,0.125,,4.0,,,0.5714285714285714,0.6666666666666666,,,,1.0,,,1.0,,,,,,,8.0,,,1.0,3.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,,0.125,,,,,0.1111111111111111,0.03333333333333333,0.8,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1627675-1630113-1630389-1631021,1611661329,"Kahleah Copper, Courtney Williams, Ruthy Hebard, Dana Evans, Sika Koné","Copper, Williams, Hebard, Evans, Koné",1627674-1627675-1630113-1630389-1631021,CHI,516.0,2,9.0,5.0,17,16.0,10.0,4.0,33,4.0,7.0,1.0,1.0,1.0,2.0,,1.0,1.0,4.0,7.0,12.0,1.0,5.0,4.0,21.0,16.0,2.0,2.0,,4.0,10.0,4.0,3.0,,,4.0,1.0,,5.0,1.0,6.0,1.0,,4.0,13.0,2.0,2.0,,6.0,7.0,4.0,11.0,,,,2.0,1.0,2.0,3.0,,3.0,1.0,5.0,1.0,1.0,1.0,1.0,17.0,,0.7142857142857143,0.7142857142857143,1.0,0.2,0.2,0.5833333333333334,1.0,0.5,0.6666666666666666,0.5526315789473685,0.6666666666666666,0.29411764705882354,,,1.0,0.4,,0.5,1.0,0.4444444444444444,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,92.09302325581396,17.41176470588235,13.75,16.176470588235293,13.75,0.4117647058823529,0.5714285714285714,0.5714285714285714,1.0,0.11764705882352941,0.5,0.5,0.058823529411764705,,,,0.23529411764705882,0.25,0.25,1.0,0.3333333333333333,1.0,0.7058823529411765,0.25,0.5262735294117648,0.6417,0.10526315789473684,0.07692307692307693,0.19047619047619047,7.2250000000000005,24.48,2.0,3.0,,2.0,2.0,1.0,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,,1.0,1.0,,,,0.3333333333333333,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.1111111111111111,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.16666666666666666,,,,1611661329,2023,2023,False
1627674-1627675-1630113-1630389-1641641,1611661329,"Kahleah Copper, Courtney Williams, Ruthy Hebard, Dana Evans, Robyn Parks","Copper, Williams, Hebard, Evans, Parks",1627674-1627675-1630113-1630389-1641641,CHI,174.0,2,3.0,,6,6.0,,,12,,1.0,,,,,,,2.0,2.0,,2.0,2.0,2.0,2.0,8.0,8.0,,,,,,,6.0,,,2.0,2.0,,,2.0,2.0,2.0,,,6.0,,,2.0,,2.0,,2.0,,,1.0,1.0,,,1.0,,2.0,,2.0,1.0,,,,8.0,,,,1.0,1.0,1.0,,,0.75,,0.8,,0.5,,,,,1.0,,1.0,,,,,,,1.0,99.3103448275862,10.166666666666666,18.833333333333332,10.166666666666666,18.833333333333332,0.25,,,,,,,,,,,0.5,1.0,1.0,1.0,,,0.75,1.0,0.4639875,,0.2,0.3333333333333333,,10.7,26.5,,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,2.0,2.0,,,,,,,,1.0,,,,,,2.0,3.0,,,,,,0.5,,,,,,,,,,,,,,,,0.3838,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1627675-1630389-1641641-204322,1611661329,"Kahleah Copper, Courtney Williams, Dana Evans, Robyn Parks, Elizabeth Williams","Copper, Williams, Evans, Parks, Williams",1627674-1627675-1630389-1641641-204322,CHI,710.0,5,12.0,-2.0,21,23.0,,2.0,44,5.0,6.0,,,1.0,4.0,,,2.0,6.0,9.0,14.0,2.0,6.0,2.0,26.0,28.0,,,,3.0,10.0,8.0,6.0,,,6.0,2.0,1.0,5.0,2.0,7.0,2.0,,3.0,16.0,1.0,1.0,3.0,2.0,6.0,2.0,8.0,3.0,2.0,1.0,1.0,,5.0,8.0,,2.0,,4.0,2.0,,,,23.0,,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,0.3333333333333333,0.6428571428571429,,0.6,1.5,0.5909090909090909,0.75,0.3,0.07142857142857142,0.25,0.3333333333333333,0.2,0.75,0.25,0.5,0.2222222222222222,,0.25,,0.3333333333333333,,0.6666666666666666,89.2394366197183,17.0,15.347826086956522,16.476190476190474,14.869565217391305,0.3,0.8333333333333334,0.8333333333333334,0.6,0.2,0.25,0.3333333333333333,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,0.6,0.3333333333333333,0.52767,,0.09090909090909091,0.125,0.11538461538461539,8.178571428571429,24.666666666666668,3.0,4.0,1.0,,,,0.3333333333333333,1.0,0.2,0.75,0.75,0.3333333333333333,1.0,1.0,1.0,,,1.0,,,,,0.5,,5.0,1.0,2.0,1.0,,2.0,1.0,1.0,2.0,,2.0,,2.0,1.0,,1.0,,,,,1.0,,,,,,2.0,5.0,,1.0,,0.5,0.25,0.25,,,,1.0,,,,1.0,,1.0,1.0,0.5,0.5,0.5,,0.603025,0.07692307692307693,0.23809523809523808,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1627675-1631021-1641641-204322,1611661329,"Kahleah Copper, Courtney Williams, Sika Koné, Robyn Parks, Elizabeth Williams","Copper, Williams, Koné, Parks, Williams",1627674-1627675-1631021-1641641-204322,CHI,104.0,2,2.0,,3,3.0,,2.0,6,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,3.0,,,2.0,6.0,6.0,2.0,2.0,,4.0,,4.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,3.0,,,,1.0,,,,,2.0,,3.0,1.0,,,,2.0,,,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.625,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,83.07692307692308,21.0,13.666666666666666,17.333333333333332,13.666666666666666,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,0.5,1.0,0.3333333333333333,,0.5387666666666667,0.60655,0.25,0.25,0.6666666666666666,10.4,,1.0,1.0,,1.0,,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1629497-1629501-1629571-1630389,1611661329,"Kahleah Copper, Marina Mabrey, Alanna Smith, Morgan Bertsch, Dana Evans","Copper, Mabrey, Smith, Bertsch, Evans",1627674-1629497-1629501-1629571-1630389,CHI,799.0,6,13.0,-16.0,25,28.0,4.0,6.0,53,1.0,7.0,1.0,2.0,,5.0,2.0,2.0,2.0,5.0,1.0,15.0,4.0,7.0,5.0,19.0,35.0,1.0,4.0,4.0,6.0,2.0,,12.0,,,5.0,2.0,3.0,1.0,4.0,5.0,2.0,2.0,1.0,14.0,2.0,5.0,1.0,7.0,8.0,8.0,16.0,4.0,1.0,2.0,7.0,2.0,3.0,6.0,,6.0,1.0,7.0,2.0,1.0,,1.0,13.0,2.0,1.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.06666666666666667,0.25,0.3181818181818182,0.25,0.36538461538461536,0.5,0.3181818181818182,0.2,0.2,0.7777777777777778,0.35714285714285715,1.0,0.6666666666666666,0.8,0.4117647058823529,,0.6666666666666666,,1.0,0.6666666666666666,,95.51939924906132,16.44,13.857142857142858,14.16,13.5,0.3181818181818182,0.14285714285714285,0.2,1.0,0.22727272727272727,,,0.09090909090909091,1.0,1.0,1.0,0.22727272727272727,0.4,0.4,1.0,0.5,0.5,0.6363636363636364,0.4,0.5158068181818182,0.6006666666666667,0.08333333333333333,0.11764705882352941,0.3157894736842105,8.673333333333334,24.771428571428572,,3.0,,5.0,4.0,0.7142857142857143,0.8,1.0,0.13636363636363635,,,,,,3.0,1.0,1.0,,,,,,0.75,,8.0,1.0,2.0,,,2.0,,1.0,4.0,1.0,3.0,5.0,10.0,,1.0,,,1.0,,1.0,2.0,,,,,2.0,10.0,8.0,1.0,,0.3333333333333333,0.25,0.35714285714285715,0.5,0.2857142857142857,,,,1.0,0.3333333333333333,,,1.0,,,0.2857142857142857,0.5,0.2857142857142857,,0.5387428571428571,0.5263157894736842,0.32,,,,,,,1.0,1.0,,,,1.0,,,,,,,,0.14285714285714285,1.0,,,,,1611661329,2023,2023,False
1627674-1629497-1629501-1630113-1630389,1611661329,"Kahleah Copper, Marina Mabrey, Alanna Smith, Ruthy Hebard, Dana Evans","Copper, Mabrey, Smith, Hebard, Evans",1627674-1629497-1629501-1630113-1630389,CHI,648.0,6,11.0,,24,25.0,6.0,1.0,49,4.0,7.0,,,2.0,2.0,,,1.0,5.0,6.0,13.0,1.0,5.0,13.0,28.0,28.0,,1.0,,,10.0,2.0,,3.0,,5.0,1.0,1.0,5.0,,5.0,,,3.0,10.0,,1.0,,6.0,7.0,1.0,8.0,5.0,1.0,,1.0,,2.0,2.0,,7.0,,13.0,5.0,2.0,,2.0,28.0,,0.8333333333333334,0.8333333333333334,,0.2,0.2,0.46153846153846156,,0.4166666666666667,,0.5833333333333334,,0.2777777777777778,0.07692307692307693,,0.6666666666666666,0.14285714285714285,,,0.6,0.09090909090909091,0.3333333333333333,,,1.0,,,108.88888888888889,13.416666666666666,13.04,12.916666666666666,12.64,0.3888888888888889,0.5714285714285714,0.5714285714285714,0.75,0.1111111111111111,1.0,1.0,,,,,0.2777777777777778,0.2,0.2,,,,0.6666666666666666,0.2,0.5165000000000001,0.4772,0.21739130434782608,0.2777777777777778,,7.3307692307692305,24.66,,4.0,,1.0,1.0,1.0,,,0.2222222222222222,,,,,,4.0,1.0,2.0,,,2.0,,,0.625,1.0,11.0,1.0,2.0,,1.0,3.0,,1.0,4.0,1.0,3.0,4.0,9.0,2.0,,1.0,,,,,1.0,,,,,,9.0,11.0,,,0.3333333333333333,0.25,0.35714285714285715,0.5,,0.25,,1.0,,,,1.0,,,,0.2857142857142857,0.5,0.42857142857142855,0.3333333333333333,0.47089285714285717,0.32142857142857145,0.4583333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1629497-1629501-1641641-204322,1611661329,"Kahleah Copper, Marina Mabrey, Alanna Smith, Robyn Parks, Elizabeth Williams","Copper, Mabrey, Smith, Parks, Williams",1627674-1629497-1629501-1641641-204322,CHI,149.0,2,2.0,-1.0,6,6.0,2.0,,12,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,5.0,6.0,,,,,2.0,,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,5.0,,,1.0,2.0,3.0,,3.0,,,,2.0,,,,,,,,,1.0,,1.0,5.0,,1.0,1.0,1.0,0.5,0.5,0.5,,0.625,,0.625,,0.5,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,115.97315436241611,13.833333333333334,11.0,13.833333333333334,11.0,,,,,0.25,1.0,1.0,0.25,,,,0.25,1.0,1.0,1.0,,,0.5,1.0,0.451225,,,,,12.7,23.85,,1.0,,2.0,2.0,1.0,,,0.25,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1629497-1629571-1630389-1631021,1611661329,"Kahleah Copper, Marina Mabrey, Morgan Bertsch, Dana Evans, Sika Koné","Copper, Mabrey, Bertsch, Evans, Koné",1627674-1629497-1629571-1630389-1631021,CHI,96.0,1,2.0,-1.0,3,3.0,,,6,,,,,,,,,1.0,1.0,,,1.0,1.0,,3.0,4.0,,,,,,,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,1.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,3.0,,,,1.0,1.0,1.0,,,1.5,,1.5,,1.0,,,,,1.0,,0.5,,,,,,,1.0,90.0,12.0,20.0,12.0,17.666666666666668,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,0.27435,,,,,,25.0,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1629497-1629571-1630389-204322,1611661329,"Kahleah Copper, Marina Mabrey, Morgan Bertsch, Dana Evans, Elizabeth Williams","Copper, Mabrey, Bertsch, Evans, Williams",1627674-1629497-1629571-1630389-204322,CHI,2203.0,13,37.0,-1.0,72,71.0,25.0,9.0,143,9.0,12.0,1.0,1.0,4.0,11.0,3.0,7.0,9.0,16.0,16.0,31.0,12.0,23.0,15.0,83.0,84.0,1.0,2.0,1.0,9.0,14.0,18.0,33.0,3.0,2.0,16.0,9.0,6.0,7.0,11.0,18.0,8.0,3.0,6.0,47.0,3.0,5.0,8.0,13.0,21.0,8.0,29.0,3.0,1.0,7.0,18.0,4.0,7.0,15.0,2.0,19.0,2.0,19.0,4.0,5.0,3.0,5.0,74.0,4.0,0.4375,0.4666666666666667,0.9166666666666666,0.5217391304347826,0.5217391304347826,0.5161290322580645,0.5,0.6296296296296297,0.8,0.6693548387096774,0.9,0.42592592592592593,0.1935483870967742,0.2727272727272727,0.52,0.3333333333333333,0.5714285714285714,0.2727272727272727,0.5384615384615384,0.3076923076923077,1.0,,0.75,0.3333333333333333,0.6666666666666666,0.5454545454545454,93.47253744893327,16.11111111111111,14.690140845070422,15.444444444444445,13.76056338028169,0.2222222222222222,0.75,1.0,0.6666666666666666,0.2037037037037037,0.36363636363636365,0.5,0.12962962962962962,0.42857142857142855,0.42857142857142855,1.0,0.2962962962962963,0.5625,0.5625,0.8888888888888888,0.2,1.0,0.6481481481481481,0.5625,0.4888074074074074,0.346375,0.08620689655172414,0.11764705882352941,0.10843373493975904,8.429032258064517,24.291304347826088,3.0,8.0,1.0,11.0,8.0,0.6111111111111112,0.14285714285714285,0.6666666666666666,0.14814814814814814,0.375,0.375,0.3333333333333333,3.0,3.0,2.0,1.0,2.0,0.6,,1.0,,,0.5384615384615384,0.2,26.0,5.0,6.0,2.0,2.0,5.0,2.0,7.0,10.0,5.0,9.0,7.0,36.0,,,,,2.0,,3.0,5.0,2.0,,1.0,1.0,4.0,35.0,25.0,3.0,0.6666666666666666,0.5555555555555556,0.7,0.7631578947368421,0.782608695652174,0.25,,,,,0.2,,,,0.6666666666666666,1.0,0.3157894736842105,0.8333333333333334,0.2631578947368421,0.4,0.5197973684210527,0.43373493975903615,0.3611111111111111,,,1.0,,,,3.0,4.0,,1.0,,,,1.0,,,,,,0.21052631578947367,0.75,0.041666666666666664,,,,1611661329,2023,2023,False
