EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,2pt And 1 Free Throw Trips,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,PtsPutbacks,Corner3Assists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,Clear Path Fouls,BlockedLongMidRange,SecondChanceArc3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Corner3PctBlocked,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedArc3,team_id,year,season,team_vs
100404-100433-100556-201046-201889,1611661322,"Katie Smith, Chasity Melvin, Nakia Sanford, Lindsey Harding, Marissa Coleman","Smith, Melvin, Sanford, Harding, Coleman",100404-100433-100556-201046-201889,WAS,314.0,2,5.0,,8.0,10.0,5.0,4.0,3.0,18.0,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,1.0,4.0,,1.0,1.0,,1.0,2.0,8.0,,1.0,3.0,7.0,7.0,1.0,3.0,1.0,,2.0,2.0,5.0,,1.0,1.0,5.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,,1.0,,2.0,,4.0,1.0,1.0,2.0,4.0,6.0,,,,1.0,1.0,,,1.0,,1.0,3.0,3.0,,5.0,1.0,,,,,,5.0,5.0,5.0,,0.5,0.5,,,,,0.25,0.3333333333333333,0.4,0.2222222222222222,0.25,0.3333333333333333,0.3181818181818182,0.25,0.35714285714285715,0.1111111111111111,0.125,,1.0,1.0,0.6666666666666666,1.0,,1.0,0.5714285714285714,1.0,1.0,,,,,82.54777070063695,,20.125,15.3,14.875,15.3,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,,,,0.4444444444444444,0.25,0.3333333333333333,0.1111111111111111,,,,0.5,0.5,1.0,0.25,0.16666666666666666,1.0,0.16666666666666666,,0.3333333333333333,,0.4093722222222222,0.4722125,0.37542499999999995,0.18181818181818182,0.1111111111111111,0.2857142857142857,0.7142857142857143,11.05,22.0,0.625,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.3333333333333333,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,0.25,,,,0.5,,,,,,,1611661322,2010,2010,True
100404-100433-200673-201046-202261,1611661322,"Katie Smith, Chasity Melvin, Monique Currie, Lindsey Harding, Jacinta Monroe","Smith, Melvin, Currie, Harding, Monroe",100404-100433-200673-201046-202261,WAS,74.0,2,1.0,1.0,2.0,4.0,,2.0,,6.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,2.0,2.0,,,1.0,5.0,4.0,,,,,,,,,,,,2.0,2.0,,,,,1.0,,1.0,,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,,,,,,5.0,,,,0.5,0.5,,,,,1.0,,,1.0,,,1.25,,,,,,,,,1.0,,1.0,,,,,,1.0,,116.75675675675676,,16.0,10.5,16.0,10.5,0.5,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,,0.4525,,,0.5,0.5,,,3.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100556-201046-201492-201518,1611661322,"Katie Smith, Nakia Sanford, Lindsey Harding, Matee Ajavon, Crystal Langhorne","Smith, Sanford, Harding, Ajavon, Langhorne",100404-100556-201046-201492-201518,WAS,955.0,9,16.0,-4.0,30.0,32.0,7.0,6.0,3.0,62.0,2.0,3.0,,,,,,3.0,2.0,5.0,,4.0,1.0,,1.0,4.0,11.0,1.0,6.0,9.0,20.0,24.0,,1.0,1.0,,,,1.0,,2.0,4.0,4.0,8.0,,3.0,4.0,,1.0,4.0,1.0,5.0,,2.0,,11.0,,3.0,1.0,11.0,12.0,3.0,15.0,,6.0,4.0,5.0,3.0,4.0,,9.0,1.0,2.0,4.0,10.0,1.0,13.0,4.0,3.0,3.0,2.0,3.0,2.0,20.0,4.0,7.0,3.0,1.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.36363636363636365,,,0.3235294117647059,,,0.43478260869565216,,0.3333333333333333,0.35294117647058826,0.09090909090909091,,0.5555555555555556,0.6875,0.42857142857142855,0.25,,0.6,0.2727272727272727,1.0,,,0.5,0.5,,93.4869109947644,0.6666666666666666,15.266666666666667,15.53125,14.8,14.09375,0.17647058823529413,0.6666666666666666,1.0,1.0,0.17647058823529413,,,,0.29411764705882354,0.4,0.4,0.23529411764705882,,,,,,,0.5,,,0.3333333333333333,,0.5294117647058824,,0.459978125,0.438725,0.33,0.2,0.2857142857142857,,0.2,9.372727272727273,25.28333333333333,0.23333333333333334,1.0,1.0,2.0,,,,1.0,,,1.0,2.0,,,2.0,2.0,1.0,2.0,,1.0,,1.0,,1.0,1.0,,0.3333333333333333,,,0.6666666666666666,,0.8,0.7142857142857143,,1.0,0.11764705882352941,0.5,0.5,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100556-201492-201889-202262,1611661322,"Katie Smith, Nakia Sanford, Matee Ajavon, Marissa Coleman, Ashley Houts","Smith, Sanford, Ajavon, Coleman, Houts",100404-100556-201492-201889-202262,WAS,78.0,1,1.0,3.0,3.0,2.0,,,,5.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,2.0,,2.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,3.0,,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,0.5,1.0,,1.0,,1.0,,,,,,1.0,,92.3076923076923,,13.333333333333334,19.0,13.333333333333334,19.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,0.51165,,,,,,,,24.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-200673-201046-201492-201889,1611661322,"Katie Smith, Monique Currie, Lindsey Harding, Matee Ajavon, Marissa Coleman","Smith, Currie, Harding, Ajavon, Coleman",100404-200673-201046-201492-201889,WAS,40.0,4,1.0,5.0,8.0,4.0,8.0,4.0,1.0,12.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,1.0,,1.0,1.0,2.0,6.0,1.0,1.0,2.0,9.0,4.0,,2.0,,,,2.0,6.0,1.0,1.0,2.0,9.0,4.0,,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,,2.0,,,1.0,2.0,3.0,,1.0,,1.0,1.0,,,1.0,1.0,,3.0,1.0,,2.0,,1.0,,,,,9.0,9.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,0.5625,,0.5625,0.14285714285714285,0.16666666666666666,,1.0,,0.6666666666666666,,,,0.6666666666666666,,1.0,,,,,432.0,,3.875,2.25,3.625,2.25,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,,,0.14285714285714285,1.0,1.0,1.0,0.5,,,,0.2857142857142857,0.5,0.14285714285714285,1.0,0.42857142857142855,1.0,0.35919285714285715,0.3757,0.35919285714285715,,,,1.0,8.333333333333334,21.9,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,3.0,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1611661322,2010,2010,True
100404-200673-201046-201518-202261,1611661322,"Katie Smith, Monique Currie, Lindsey Harding, Crystal Langhorne, Jacinta Monroe","Smith, Currie, Harding, Langhorne, Monroe",100404-200673-201046-201518-202261,WAS,607.0,3,10.0,,20.0,22.0,3.0,,,42.0,4.0,6.0,,,,1.0,,1.0,,1.0,3.0,4.0,,1.0,1.0,4.0,8.0,3.0,4.0,4.0,21.0,21.0,,,,,,,1.0,1.0,1.0,,3.0,6.0,2.0,9.0,4.0,3.0,1.0,3.0,3.0,6.0,3.0,3.0,,15.0,,,,6.0,6.0,,6.0,,1.0,1.0,3.0,2.0,3.0,,6.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,,1.0,,1.0,1.0,21.0,3.0,3.0,,0.75,0.75,1.0,0.75,1.0,0.75,0.5,,,0.7083333333333334,,0.75,0.75,,0.75,0.3333333333333333,0.125,,0.5,0.8571428571428571,,,,0.8571428571428571,,,,,1.0,,,99.63756177924218,1.0,12.45,16.272727272727273,12.45,15.545454545454545,0.5,0.6666666666666666,0.8,0.75,0.08333333333333333,,,,0.08333333333333333,,,0.3333333333333333,0.75,0.75,1.0,,,,,0.5,,0.5,1.0,0.8333333333333334,0.75,0.5451291666666667,,0.52435,0.14285714285714285,0.2,,0.14285714285714285,3.975,22.35,0.15,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,1.0,,,0.16666666666666666,,,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-200673-201046-201518-202262,1611661322,"Katie Smith, Monique Currie, Lindsey Harding, Crystal Langhorne, Ashley Houts","Smith, Currie, Harding, Langhorne, Houts",100404-200673-201046-201518-202262,WAS,479.0,2,8.0,-3.0,11.0,12.0,1.0,3.0,1.0,23.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,2.0,,1.0,1.0,2.0,5.0,1.0,2.0,3.0,10.0,13.0,1.0,1.0,,,2.0,,,1.0,1.0,,3.0,,4.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,,3.0,,1.0,2.0,2.0,4.0,1.0,5.0,,,,,,3.0,,3.0,,3.0,5.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,3.0,1.0,,,,1.0,0.5,1.0,0.5,0.4,1.0,,0.5,1.0,1.5,0.5555555555555556,1.0,1.5,0.2857142857142857,,,,1.0,0.3333333333333333,0.4,,0.5714285714285714,0.25,,,,1.0,0.6666666666666666,,69.14405010438414,1.0,18.0,23.416666666666668,17.181818181818183,19.416666666666668,0.2857142857142857,0.5,0.5,,0.14285714285714285,1.0,1.0,,0.2857142857142857,,,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,,,,,1.0,1.0,0.5714285714285714,0.5,0.4916571428571429,0.7117,0.4815,0.125,0.16666666666666666,0.2,0.3,8.3,22.15,0.09090909090909091,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661322,2010,2010,True
100404-200673-201492-201518-201889,1611661322,"Katie Smith, Monique Currie, Matee Ajavon, Crystal Langhorne, Marissa Coleman","Smith, Currie, Ajavon, Langhorne, Coleman",100404-200673-201492-201518-201889,WAS,440.0,6,7.0,14.0,17.0,14.0,8.0,11.0,1.0,31.0,1.0,1.0,,,,,1.0,4.0,,,3.0,5.0,,1.0,2.0,2.0,5.0,3.0,7.0,8.0,21.0,7.0,,,,,,,2.0,1.0,3.0,6.0,9.0,2.0,2.0,3.0,5.0,3.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,1.0,2.0,4.0,1.0,5.0,,3.0,2.0,,,2.0,1.0,2.0,1.0,2.0,6.0,5.0,,8.0,2.0,2.0,,,,,21.0,9.0,8.0,2.0,0.5,0.5,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.4,,,0.5416666666666666,,0.3,0.65625,,0.5625,0.5833333333333334,,,,1.0,0.3333333333333333,1.0,,1.0,0.14285714285714285,,0.3333333333333333,,1.0,,,101.45454545454545,,14.117647058823529,14.285714285714286,13.058823529411764,14.285714285714286,0.08333333333333333,1.0,1.0,,0.3333333333333333,0.25,0.25,1.0,,,,0.4166666666666667,0.6,0.6,0.3333333333333333,,,,,,,0.4,0.5,0.6666666666666666,0.6,0.4562333333333333,,0.43249000000000004,0.14285714285714285,0.2857142857142857,,0.42857142857142855,8.16,22.557142857142857,0.47058823529411764,,,2.0,,,,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,,2.0,,,1.0,,,,,1.0,1.0,,0.16666666666666666,,,,,,,0.2,,6.0,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-201046-201492-201518-201889,1611661322,"Katie Smith, Lindsey Harding, Matee Ajavon, Crystal Langhorne, Marissa Coleman","Smith, Harding, Ajavon, Langhorne, Coleman",100404-201046-201492-201518-201889,WAS,647.0,9,11.0,-1.0,22.0,20.0,11.0,,2.0,42.0,2.0,4.0,,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,4.0,1.0,,1.0,5.0,12.0,1.0,4.0,8.0,21.0,22.0,,1.0,1.0,,3.0,3.0,3.0,,1.0,8.0,14.0,8.0,2.0,3.0,4.0,1.0,,4.0,1.0,5.0,1.0,2.0,2.0,11.0,1.0,2.0,5.0,4.0,9.0,3.0,12.0,,1.0,,3.0,1.0,,,3.0,3.0,4.0,4.0,6.0,,10.0,1.0,4.0,,,,,18.0,14.0,11.0,4.0,0.8,0.8,1.0,0.25,,0.25,0.4166666666666667,,1.0,0.40625,0.75,0.75,0.5,0.75,0.7777777777777778,0.25,,,1.0,0.5714285714285714,0.2857142857142857,0.8333333333333334,0.3333333333333333,0.6923076923076923,0.3,0.5,0.2,0.3333333333333333,0.75,1.0,,93.47758887171561,,13.681818181818182,17.3,13.227272727272727,14.4,0.25,0.5,0.5,1.0,0.4375,0.2857142857142857,0.2857142857142857,1.0,0.0625,1.0,1.0,0.25,0.25,0.25,1.0,0.5,,,0.5,0.25,1.0,0.25,,0.5,0.25,0.464090625,0.5516,0.4554625,0.058823529411764705,0.07692307692307693,0.14285714285714285,0.6666666666666666,7.375,22.425,0.5,,,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,0.5,0.6666666666666666,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,1611661322,2010,2010,True
100433-100556-200673-201046-202262,1611661322,"Chasity Melvin, Nakia Sanford, Monique Currie, Lindsey Harding, Ashley Houts","Melvin, Sanford, Currie, Harding, Houts",100433-100556-200673-201046-202262,WAS,46.0,1,1.0,,1.0,2.0,,,1.0,3.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,0.6666666666666666,,,,0.6666666666666666,,1.0,,,,,93.91304347826086,,29.0,8.5,26.0,8.5,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,0.3333333333333333,,0.33146666666666663,0.2633,,,,,,9.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100433-100556-201046-201518,1611661322,"Katie Smith, Chasity Melvin, Nakia Sanford, Lindsey Harding, Crystal Langhorne","Smith, Melvin, Sanford, Harding, Langhorne",100404-100433-100556-201046-201518,WAS,37.0,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,1.0,,,2.0,2.0,,,,,2.0,2.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,0.5,1.0,0.5,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,77.83783783783784,1.0,21.0,16.0,17.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3706,,0.3706,,,1.0,1.0,16.8,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100433-200673-201492-202262,1611661322,"Katie Smith, Chasity Melvin, Monique Currie, Matee Ajavon, Ashley Houts","Smith, Melvin, Currie, Ajavon, Houts",100404-100433-200673-201492-202262,WAS,270.0,2,4.0,-2.0,7.0,8.0,,1.0,,15.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,,1.0,,,,3.0,4.0,,1.0,2.0,8.0,10.0,,,,,,,,,,,,2.0,4.0,,1.0,,,1.0,,1.0,,,1.0,2.0,,,2.0,1.0,3.0,,3.0,,,,1.0,,,,1.0,,2.0,4.0,2.0,,2.0,1.0,,,,,,8.0,,,,0.3333333333333333,0.3333333333333333,,,,,0.75,,,0.6,,,0.6666666666666666,,,0.2,,,1.0,0.5,,1.0,,0.75,,,,,1.0,,,80.0,,18.285714285714285,17.75,18.285714285714285,14.25,0.2,1.0,1.0,,0.4,0.5,0.5,1.0,0.2,1.0,1.0,0.2,,,,,,,,,,,,0.4,,0.44206,,,0.16666666666666666,0.2,,,9.55,23.2,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100433-200673-201889-202262,1611661322,"Katie Smith, Chasity Melvin, Monique Currie, Marissa Coleman, Ashley Houts","Smith, Melvin, Currie, Coleman, Houts",100404-100433-200673-201889-202262,WAS,88.0,1,1.0,-1.0,2.0,2.0,,,,4.0,1.0,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,2.0,3.0,,,,,,,,,,,,2.0,,,1.0,,,1.0,,1.0,,1.0,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,1.0,,,,1.0,,,,,,,,65.45454545454545,,15.5,28.5,15.5,28.5,0.5,1.0,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,1.0,,0.608675,,,,,,,1.3,21.3,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100433-201046-201492-201889,1611661322,"Katie Smith, Chasity Melvin, Lindsey Harding, Matee Ajavon, Marissa Coleman","Smith, Melvin, Harding, Ajavon, Coleman",100404-100433-201046-201492-201889,WAS,374.0,4,6.0,-1.0,11.0,12.0,4.0,,1.0,23.0,1.0,1.0,1.0,1.0,,,1.0,3.0,,3.0,,,,,,2.0,7.0,,,3.0,7.0,8.0,1.0,1.0,,,2.0,,1.0,,,3.0,3.0,,4.0,,,,,,,,,,,,,,4.0,2.0,7.0,,7.0,,2.0,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,3.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,1.0,,,,,,,0.2857142857142857,1.0,,0.2857142857142857,1.0,,0.3888888888888889,1.0,0.5,,,,0.5,0.5,,0.8,,0.6666666666666666,,,,,1.0,0.75,,88.55614973262033,1.0,10.090909090909092,21.916666666666668,9.272727272727273,19.666666666666668,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.42857142857142855,,,,,,,1.0,1.0,,,,,,,0.14285714285714285,,0.42932857142857145,0.6477,0.3975,0.125,0.125,0.2857142857142857,0.42857142857142855,11.485714285714286,,0.36363636363636365,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100433-201492-201518-201889,1611661322,"Katie Smith, Chasity Melvin, Matee Ajavon, Crystal Langhorne, Marissa Coleman","Smith, Melvin, Ajavon, Langhorne, Coleman",100404-100433-201492-201518-201889,WAS,2337.0,15,39.0,-19.0,72.0,74.0,18.0,21.0,5.0,146.0,4.0,9.0,,1.0,,1.0,7.0,14.0,4.0,14.0,2.0,8.0,,1.0,4.0,15.0,37.0,3.0,14.0,18.0,57.0,76.0,1.0,2.0,3.0,1.0,3.0,1.0,8.0,1.0,7.0,6.0,11.0,16.0,14.0,6.0,8.0,2.0,1.0,8.0,2.0,10.0,1.0,2.0,4.0,22.0,1.0,6.0,1.0,20.0,26.0,8.0,34.0,,5.0,4.0,9.0,4.0,8.0,2.0,17.0,2.0,11.0,27.0,22.0,,26.0,11.0,3.0,4.0,3.0,4.0,1.0,54.0,11.0,18.0,3.0,0.5333333333333333,0.5714285714285714,0.6666666666666666,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.40540540540540543,0.5,0.125,0.38235294117647056,0.2,0.16666666666666666,0.4523809523809524,0.21428571428571427,0.2619047619047619,0.27450980392156865,0.02702702702702703,0.07142857142857142,0.5294117647058824,0.625,0.2857142857142857,0.14285714285714285,0.1,0.5384615384615384,0.22580645161290322,0.4,0.16666666666666666,,0.6153846153846154,,,89.96148908857509,0.25,15.194444444444445,16.7972972972973,14.777777777777779,15.31081081081081,0.17647058823529413,0.4444444444444444,0.4444444444444444,0.5,0.27450980392156865,0.5,0.5384615384615384,0.5714285714285714,0.27450980392156865,0.2857142857142857,0.2857142857142857,0.1568627450980392,0.25,0.25,0.5,0.2,,,,0.06666666666666667,,0.26666666666666666,0.25,0.45098039215686275,0.25,0.4570166666666666,0.60549,0.48057666666666665,0.18333333333333332,0.2391304347826087,0.05263157894736842,0.19298245614035087,10.078378378378378,22.592857142857145,0.25,2.0,1.0,6.0,,3.0,,3.0,,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,5.0,,,5.0,2.0,1.0,1.0,4.0,,,1.0,0.3333333333333333,0.3,0.2,0.5714285714285714,0.6666666666666666,1.0,0.5,0.11764705882352941,0.16666666666666666,0.16666666666666666,1.0,0.6,,,0.2,,3.0,,,,,,1.0,,,,,,,,,,,,,1611661322,2010,2010,True
