EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,Fg2aBlocked,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,ShortMidRangeFGA,PenaltyArc3FGA,PenaltyFG3A,OffTwoPtRebounds,FTDefRebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,PenaltyArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Travels,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Charge Fouls,Charge Fouls Drawn,BlockedCorner3,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,Defensive 3 Seconds Violations,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Transition Take Fouls,Transition Take Fouls Drawn,team_id,year,season,team_vs
1628277-1628278-1628280-1642804-203398,1611661330,"Allisha Gray, Shatori Walker-Kimbrough, Brionna Jones, Te-Hina Paopao, Brittney Griner","Gray, Walker-Kimbrough, Jones, Paopao, Griner",1628277-1628278-1628280-1642804-203398,ATL,153.0,4,3.0,-2.0,4.0,5.0,2.0,,1.0,9.0,1.0,1.0,,3.0,1.0,1.0,3.0,5.0,7.0,1.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.625,0.625,0.75,1.0,,0.5,1.0,0.5,0.5,1.0,,84.70588235294119,14.25,19.2,13.5,19.2,0.25,1.0,1.0,1.0,,0.75,1.0,0.5536875,1.6,24.933333333333334,0.5,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,0.5,0.5,,,,0.5,1.0,0.62115,0.4,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,0.5,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,2.0,,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.3333333333333333,,,,,0.4,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628278-1628280-1630471,1611661330,"Nia Coffey, Allisha Gray, Shatori Walker-Kimbrough, Brionna Jones, Maya Caldwell","Coffey, Gray, Walker-Kimbrough, Jones, Caldwell",1628269-1628277-1628278-1628280-1630471,ATL,49.0,1,1.0,4.0,3.0,2.0,,,,5.0,1.0,1.0,,,1.0,1.0,,4.0,,,2.0,,1.0,1.0,1.0,2.0,,,2.0,2.0,,2.0,,,4.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,146.9387755102041,6.333333333333333,15.0,6.333333333333333,15.0,1.0,1.0,1.0,1.0,,,1.0,0.6825,1.3,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628278-1628886-203398,1611661330,"Nia Coffey, Allisha Gray, Shatori Walker-Kimbrough, Jordin Canada, Brittney Griner","Coffey, Gray, Walker-Kimbrough, Canada, Griner",1628269-1628277-1628278-1628886-203398,ATL,241.0,3,4.0,-2.0,9.0,8.0,2.0,2.0,1.0,17.0,,2.0,,1.0,1.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,,2.0,,3.0,1.0,4.0,1.0,5.0,3.0,4.0,2.0,2.0,1.0,1.0,0.2,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0,1.0,,1.0,0.16666666666666666,,1.0,1.0,101.57676348547717,13.11111111111111,15.375,11.555555555555555,15.375,0.2857142857142857,,,,,0.14285714285714285,0.5714285714285714,0.4584428571428571,7.68,24.4,0.2222222222222222,,1.0,1.0,3.0,2.0,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,0.41616666666666663,1.0,3.0,,,1.0,,2.0,2.0,,,,,0.25,0.5,0.42857142857142855,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.14285714285714285,,,,,,,1.0,,,,,,,,,0.5001,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628278-1631009-1642804,1611661330,"Nia Coffey, Allisha Gray, Shatori Walker-Kimbrough, Rhyne Howard, Te-Hina Paopao","Coffey, Gray, Walker-Kimbrough, Howard, Paopao",1628269-1628277-1628278-1631009-1642804,ATL,23.0,1,,-1.0,1.0,1.0,,,,2.0,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,125.21739130434781,19.0,4.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628278-1631044-1642804,1611661330,"Nia Coffey, Allisha Gray, Shatori Walker-Kimbrough, Naz Hillmon, Te-Hina Paopao","Coffey, Gray, Walker-Kimbrough, Hillmon, Paopao",1628269-1628277-1628278-1631044-1642804,ATL,680.0,4,11.0,-5.0,23.0,23.0,7.0,5.0,1.0,46.0,3.0,7.0,,,4.0,11.0,,18.0,23.0,,6.0,,3.0,3.0,3.0,6.0,,2.0,6.0,8.0,1.0,9.0,,3.0,16.0,7.0,0.75,0.75,0.36363636363636365,0.36363636363636365,0.5625,,0.8571428571428571,1.0,,0.8888888888888888,0.14285714285714285,,0.8333333333333334,1.0,97.41176470588235,14.782608695652174,14.782608695652174,14.608695652173912,13.043478260869565,0.6363636363636364,0.42857142857142855,0.5,1.0,,,0.6363636363636364,0.5344909090909091,4.081818181818182,,0.30434782608695654,1.0,2.0,2.0,4.0,8.0,1.0,8.0,0.5,0.5,0.6666666666666666,0.09090909090909091,0.14285714285714285,1.0,0.5,0.5,0.536575,0.4444444444444444,4.0,,,1.0,,3.0,8.0,,2.0,,,0.14285714285714285,0.3333333333333333,0.36363636363636365,,,,1.0,,,,,,,,,,,10.0,,,,2.0,2.0,,4.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,5.0,1.0,3.0,,2.0,1.0,,1.0,6.0,,,10.0,,5.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,0.625,,,,1.0,,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,0.3125,0.3125,,0.1111111111111111,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628278-1642804-203398,1611661330,"Nia Coffey, Allisha Gray, Shatori Walker-Kimbrough, Te-Hina Paopao, Brittney Griner","Coffey, Gray, Walker-Kimbrough, Paopao, Griner",1628269-1628277-1628278-1642804-203398,ATL,188.0,3,3.0,5.0,6.0,4.0,,,,10.0,1.0,2.0,,1.0,2.0,3.0,1.0,9.0,4.0,,2.0,1.0,1.0,2.0,,5.0,,,3.0,3.0,,3.0,2.0,4.0,9.0,,0.5,0.5,0.6666666666666666,0.875,0.9,0.25,1.0,,,1.0,,,,,76.59574468085107,12.5,28.25,12.5,28.25,0.5,0.5,0.5,,,0.25,0.75,0.59255,5.133333333333334,23.8,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,0.25,,,,1.0,,,,,,1.0,,,,1.0,2.0,,,,,,,,2.0,3.0,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,2.0,,1.0,,,2.0,,,2.0,,2.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628280-1628886-1631009,1611661330,"Nia Coffey, Allisha Gray, Brionna Jones, Jordin Canada, Rhyne Howard","Coffey, Gray, Jones, Canada, Howard",1628269-1628277-1628280-1628886-1631009,ATL,678.0,8,11.0,4.0,23.0,22.0,,7.0,5.0,45.0,6.0,9.0,2.0,7.0,6.0,12.0,9.0,22.0,18.0,2.0,10.0,7.0,5.0,8.0,5.0,19.0,2.0,3.0,5.0,8.0,6.0,14.0,3.0,6.0,16.0,,0.8333333333333334,1.0,0.5,0.5,0.5,0.42857142857142855,0.8333333333333334,0.5,0.3333333333333333,0.6666666666666666,0.45454545454545453,0.4,1.0,0.3333333333333333,95.57522123893804,14.08695652173913,16.09090909090909,12.91304347826087,15.136363636363637,0.42857142857142855,0.6666666666666666,0.8571428571428571,0.8333333333333334,0.09523809523809523,0.3333333333333333,0.8571428571428571,0.5532166666666667,4.641666666666667,23.72222222222222,,,,,,,2.0,,,,,0.16666666666666666,0.2222222222222222,0.6666666666666666,,,,,1.0,,,3.0,,2.0,7.0,1.0,,,,0.6,,0.047619047619047616,,1.0,2.0,,,1.0,2.0,1.0,,2.0,,1.0,,3.0,1.0,1.0,1.0,2.0,1.0,6.0,,,2.0,9.0,,2.0,,2.0,3.0,2.0,1.0,,,,3.0,1.0,2.0,5.0,,3.0,,2.0,,,,3.0,,1.0,2.0,,1.0,,,,,,,,,,,1.0,0.3333333333333333,0.5,,0.3333333333333333,0.5,0.625,0.6,0.7142857142857143,1.0,,1.0,0.6666666666666666,,,,,,,,,0.09523809523809523,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,1.0,0.5,0.5,0.25,0.25,,,,,0.2857142857142857,0.6400125,0.045454545454545456,0.07692307692307693,,0.2727272727272727,1.0,,1.0,0.5,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628280-1628886-1631044,1611661330,"Nia Coffey, Allisha Gray, Brionna Jones, Jordin Canada, Naz Hillmon","Coffey, Gray, Jones, Canada, Hillmon",1628269-1628277-1628280-1628886-1631044,ATL,38.0,1,1.0,5.0,2.0,1.0,2.0,1.0,,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,,,2.0,1.0,1.0,2.0,1.0,5.0,,1.0,,1.0,,1.0,,,5.0,2.0,1.0,1.0,1.0,1.25,1.25,0.5,,1.0,,1.0,,,,1.0,113.6842105263158,9.5,19.0,9.5,19.0,0.5,1.0,1.0,1.0,,0.5,1.0,0.483375,2.0,23.9,1.0,1.0,1.0,1.0,1.0,5.0,,5.0,1.0,1.25,1.25,,,,0.5,1.0,0.483375,1.0,,1.0,1.0,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628280-1630471-1631044,1611661330,"Nia Coffey, Allisha Gray, Brionna Jones, Maya Caldwell, Naz Hillmon","Coffey, Gray, Jones, Caldwell, Hillmon",1628269-1628277-1628280-1630471-1631044,ATL,45.0,1,1.0,1.0,3.0,2.0,,,,5.0,,,,1.0,,1.0,1.0,3.0,2.0,,,1.0,,1.0,,3.0,,,,,,,,,3.0,,,,,0.75,0.75,0.5,,,,,,,,,160.0,6.333333333333333,13.0,6.333333333333333,13.0,,,,,,0.5,0.5,0.5081,5.4,24.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,3.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628280-1630471-1642804,1611661330,"Nia Coffey, Allisha Gray, Brionna Jones, Maya Caldwell, Te-Hina Paopao","Coffey, Gray, Jones, Caldwell, Paopao",1628269-1628277-1628280-1630471-1642804,ATL,326.0,5,5.0,6.0,9.0,10.0,1.0,1.0,2.0,19.0,5.0,6.0,1.0,3.0,5.0,7.0,4.0,11.0,5.0,2.0,6.0,3.0,3.0,3.0,3.0,6.0,2.0,3.0,3.0,6.0,2.0,8.0,1.0,1.0,6.0,1.0,0.6,0.75,0.7142857142857143,0.45454545454545453,0.5,0.36363636363636365,1.0,0.75,0.5,0.8571428571428571,0.3333333333333333,0.3333333333333333,1.0,0.75,83.92638036809815,15.333333333333334,18.8,14.666666666666666,18.8,0.5454545454545454,0.8333333333333334,0.8333333333333334,0.6,0.09090909090909091,0.2727272727272727,0.9090909090909091,0.5700681818181818,4.228571428571429,25.5,0.1111111111111111,,,,1.0,,,,,,,,,1.0,,,0.4143,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,1.0,2.0,,,1.0,5.0,,,4.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.25,,,,,,0.16666666666666666,,,,,,,,0.09090909090909091,,,,,,,1.0,1.0,,,,,,,,,0.09090909090909091,0.14285714285714285,,0.45454545454545453,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628280-1630471-1642814,1611661330,"Nia Coffey, Allisha Gray, Brionna Jones, Maya Caldwell, Taylor Thierry","Coffey, Gray, Jones, Caldwell, Thierry",1628269-1628277-1628280-1630471-1642814,ATL,17.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,84.70588235294117,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628280-1631009-1642804,1611661330,"Nia Coffey, Allisha Gray, Brionna Jones, Rhyne Howard, Te-Hina Paopao","Coffey, Gray, Jones, Howard, Paopao",1628269-1628277-1628280-1631009-1642804,ATL,1415.0,12,24.0,-4.0,48.0,47.0,16.0,14.0,8.0,95.0,7.0,11.0,4.0,14.0,13.0,25.0,17.0,41.0,45.0,8.0,14.0,14.0,7.0,9.0,2.0,20.0,5.0,5.0,8.0,16.0,9.0,25.0,6.0,13.0,31.0,16.0,0.5384615384615384,0.875,0.52,0.38095238095238093,0.41836734693877553,0.40476190476190477,0.8,0.625,0.35714285714285715,0.7222222222222222,0.36,0.18181818181818182,0.8,0.625,96.67844522968198,15.854166666666666,13.914893617021276,15.166666666666666,13.404255319148936,0.2619047619047619,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.09523809523809523,0.3333333333333333,0.6666666666666666,0.4873738095238095,6.127999999999999,25.04705882352941,0.3333333333333333,1.0,2.0,1.0,4.0,10.0,1.0,10.0,0.25,0.20833333333333334,0.3125,0.04,,0.6666666666666666,0.16666666666666666,0.5,0.42543333333333333,0.24390243902439024,10.0,8.0,8.0,4.0,3.0,6.0,12.0,1.0,3.0,0.1,1.0,0.36363636363636365,,0.23809523809523808,0.6666666666666666,5.0,6.0,5.0,1.0,,3.0,,,2.0,,,1.0,2.0,9.0,5.0,,,,10.0,1.0,5.0,12.0,6.0,,10.0,,2.0,2.0,2.0,,4.0,1.0,3.0,4.0,4.0,,6.0,2.0,4.0,,2.0,,,1.0,14.0,2.0,2.0,13.0,,5.0,,2.0,3.0,,,1.0,2.0,3.0,3.0,1.0,1.0,0.11764705882352941,,0.125,0.11764705882352941,0.625,0.625,0.625,0.5,0.75,0.5,1.0,,0.125,1.0,0.5,0.5555555555555556,0.8,0.25,0.25,1.0,0.07142857142857142,,,,0.14285714285714285,0.14285714285714285,1.0,0.75,0.8333333333333334,,,,,,0.125,0.14285714285714285,0.6934,0.10638297872340426,0.16666666666666666,,0.24390243902439024,1.0,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628886-1630471-203398,1611661330,"Nia Coffey, Allisha Gray, Jordin Canada, Maya Caldwell, Brittney Griner","Coffey, Gray, Canada, Caldwell, Griner",1628269-1628277-1628886-1630471-203398,ATL,527.0,4,9.0,13.0,14.0,16.0,1.0,1.0,2.0,30.0,5.0,5.0,,2.0,10.0,13.0,2.0,22.0,9.0,2.0,14.0,2.0,7.0,7.0,3.0,14.0,1.0,4.0,3.0,7.0,3.0,10.0,2.0,4.0,18.0,1.0,0.7,0.7,0.7692307692307693,0.6666666666666666,0.6470588235294118,0.13333333333333333,0.6,1.0,0.5,0.7777777777777778,0.6,0.5,1.0,1.0,81.97343453510436,17.142857142857142,17.9375,16.285714285714285,17.4375,0.3333333333333333,1.0,1.0,0.6,,0.13333333333333333,0.4666666666666667,0.5129866666666667,5.653846153846154,25.05,0.07142857142857142,,,,,,2.0,,,,,0.15384615384615385,,,,,0.6132,,8.0,1.0,1.0,2.0,,1.0,1.0,,,0.25,,0.6666666666666666,0.6666666666666666,0.5333333333333333,1.0,1.0,1.0,5.0,,,,,,,,,,,2.0,2.0,,,,4.0,,,6.0,,,,,,,,,4.0,,,2.0,2.0,,,1.0,,,,,,,5.0,,2.0,4.0,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,0.6666666666666666,1.0,,,0.625,0.8333333333333334,0.8,,,,,,,,,,,0.5,1.0,,,,,,,,0.522,0.11764705882352941,0.13333333333333333,,0.18181818181818182,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628886-1631009-1631044,1611661330,"Nia Coffey, Allisha Gray, Jordin Canada, Rhyne Howard, Naz Hillmon","Coffey, Gray, Canada, Howard, Hillmon",1628269-1628277-1628886-1631009-1631044,ATL,-410.0,4,-7.0,-5.0,7.0,7.0,4.0,5.0,3.0,14.0,1.0,1.0,,5.0,1.0,1.0,5.0,5.0,10.0,,,4.0,,,,,3.0,,,,3.0,3.0,1.0,2.0,5.0,3.0,,,1.0,0.16666666666666666,0.3125,0.8333333333333334,,,0.6,,0.6,0.6,,,,-70.1,11.528571428571428,-71.11428571428571,10.385714285714286,0.16666666666666666,1.0,1.0,,,0.8333333333333334,1.0,0.51808,1.6,30.919999999999998,0.5714285714285714,,,,,2.0,,,,,0.25,,,,,,0.49019999999999997,0.4,,3.0,3.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,3.0,,,1.0,,,,2.0,2.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,2.0,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628886-1631044-203398,1611661330,"Nia Coffey, Allisha Gray, Jordin Canada, Naz Hillmon, Brittney Griner","Coffey, Gray, Canada, Hillmon, Griner",1628269-1628277-1628886-1631044-203398,ATL,301.0,2,5.0,2.0,11.0,10.0,,,2.0,21.0,2.0,2.0,,1.0,3.0,5.0,3.0,12.0,10.0,1.0,6.0,1.0,3.0,4.0,2.0,9.0,1.0,2.0,3.0,5.0,2.0,7.0,1.0,1.0,9.0,,1.0,1.0,0.6,0.5625,0.6,0.375,0.75,0.6666666666666666,0.5,0.7142857142857143,0.5,,0.5,0.6666666666666666,100.46511627906978,14.454545454545455,14.2,13.454545454545455,14.0,0.25,1.0,1.0,1.0,,0.125,0.625,0.51598125,4.26,24.2,,,,,,,,,,,,,,1.0,,,,,3.0,,,1.0,,,3.0,,,,,0.5,0.5,0.375,,1.0,1.0,1.0,,,2.0,,,1.0,,,,1.0,3.0,1.0,,,1.0,3.0,,,,3.0,,,,1.0,1.0,1.0,,1.0,,,,,,3.0,,3.0,,,,,,3.0,,1.0,4.0,,2.0,,,1.0,,,,1.0,1.0,,,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.75,1.0,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.25,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.6043,0.2,0.2857142857142857,,0.25,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628886-1631044-1642804,1611661330,"Nia Coffey, Allisha Gray, Jordin Canada, Naz Hillmon, Te-Hina Paopao","Coffey, Gray, Canada, Hillmon, Paopao",1628269-1628277-1628886-1631044-1642804,ATL,883.0,4,15.0,17.0,34.0,31.0,13.0,15.0,1.0,65.0,12.0,15.0,,6.0,12.0,15.0,8.0,47.0,30.0,1.0,14.0,6.0,7.0,9.0,7.0,20.0,2.0,3.0,8.0,12.0,3.0,15.0,4.0,7.0,45.0,13.0,0.5833333333333334,0.5833333333333334,0.8,0.6521739130434783,0.7419354838709677,0.34782608695652173,1.0,0.75,0.3333333333333333,0.9166666666666666,0.2222222222222222,0.4,1.0,1.0,106.00226500566251,12.264705882352942,15.03225806451613,11.764705882352942,14.419354838709678,0.6521739130434783,0.8,0.9230769230769231,0.5833333333333334,,0.2608695652173913,1.0,0.6312565217391305,1.7933333333333332,24.325,0.38235294117647056,5.0,6.0,5.0,6.0,18.0,2.0,18.0,0.8333333333333334,0.8125,0.9444444444444444,0.13333333333333333,0.13333333333333333,1.0,0.75,0.8333333333333334,0.63771875,0.3829787234042553,,1.0,2.0,,1.0,4.0,6.0,,4.0,,0.5,,,,0.125,1.0,1.0,,,1.0,2.0,,1.0,1.0,,2.0,,2.0,17.0,1.0,,2.0,,2.0,1.0,5.0,10.0,6.0,,,,1.0,2.0,1.0,1.0,,,,3.0,3.0,,2.0,2.0,2.0,,,,2.0,,13.0,,1.0,20.0,3.0,11.0,,,1.0,,,,1.0,1.0,1.0,,1.0,0.25,,0.5,0.25,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,,,1.0,,,,,,,0.08695652173913043,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,1.0,,0.6666666666666666,,,0.125,,0.16666666666666666,0.5073,0.3548387096774194,0.4782608695652174,,0.0425531914893617,2.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,1611661330,2025,2025,False
