EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,HeaveAttempts,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,FTDefRebounds,3SecondViolations,DefFTReboundPct,Technical Free Throw Trips,SecondChanceFtPoints,DefCorner3ReboundPct,Charge Fouls Drawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3PctAssisted,BlockedShortMidRange,LongMidRangePctBlocked,BlockingFoulsDrawn,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,Corner3PctBlocked,Clear Path Fouls,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,team_id,year,season,team_vs
100915-100944-200671-202632-203827,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Maya Moore, Natasha Howard","Whalen, Brunson, Augustus, Moore, Howard",100915-100944-200671-202632-203827,MIN,523.0,4,9.0,-6.0,17.0,18.0,3.0,,2.0,35.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,,2.0,,1.0,6.0,10.0,1.0,3.0,20.0,26.0,2.0,3.0,3.0,,1.0,6.0,6.0,6.0,3.0,2.0,,3.0,1.0,4.0,,1.0,,9.0,,3.0,1.0,4.0,2.0,6.0,1.0,,1.0,3.0,4.0,,1.0,2.0,15.0,6.0,3.0,,0.5,0.6,1.0,0.3333333333333333,,0.3333333333333333,0.6,1.0,0.5769230769230769,0.75,0.6666666666666666,0.75,0.23076923076923078,0.25,0.5,,1.0,0.8,0.3333333333333333,,,,1.0,96.36711281070745,14.352941176470589,15.5,14.058823529411764,15.38888888888889,0.3076923076923077,0.5,0.5,0.5,0.15384615384615385,0.5,0.5,,0.3076923076923077,0.75,0.75,0.15384615384615385,,,,0.25,1.0,0.25,,0.5384615384615384,,0.4911,,0.4960125,0.3,9.4,23.933333333333334,0.17647058823529413,1.0,1.0,1.0,1.0,,,,,5.0,2.0,,,5.0,,,2.0,,1.0,2.0,2.0,,1.0,1.0,,1.0,,,,,,,1.0,6.0,,2.0,5.0,1.0,3.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.25,,,1.0,,,1.0,,1.0,,1.0,0.6666666666666666,0.07692307692307693,1.0,1.0,1.0,0.5,1.0,,,,,,0.2,0.25,,0.25,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
1628283-1628508-200671-201480-203827,1611661324,"Alexis Jones, Cecilia Zandalasini, Seimone Augustus, Sylvia Fowles, Natasha Howard","Jones, Zandalasini, Augustus, Fowles, Howard",1628283-1628508-200671-201480-203827,MIN,104.0,1,2.0,,2.0,3.0,,,1.0,5.0,1.0,2.0,,,,1.0,,,,,,,1.0,3.0,,,2.0,2.0,1.0,,,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,1.0,0.5,1.0,1.0,0.5,,,1.0,1.0,69.23076923076923,23.5,19.0,22.0,19.0,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,,0.5321666666666667,0.5652,,,4.3,,,1.0,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
200671-201480-201904-202632-203827,1611661324,"Seimone Augustus, Sylvia Fowles, Renee Montgomery, Maya Moore, Natasha Howard","Augustus, Fowles, Montgomery, Moore, Howard",200671-201480-201904-202632-203827,MIN,1058.0,6,18.0,,34.0,32.0,7.0,1.0,5.0,66.0,9.0,16.0,1.0,2.0,3.0,5.0,1.0,6.0,2.0,6.0,,,13.0,27.0,2.0,6.0,37.0,37.0,6.0,1.0,5.0,,,3.0,18.0,8.0,6.0,6.0,2.0,9.0,2.0,11.0,2.0,6.0,2.0,24.0,3.0,2.0,10.0,12.0,6.0,18.0,2.0,,,2.0,4.0,1.0,3.0,8.0,31.0,3.0,7.0,1.0,0.6923076923076923,0.6923076923076923,1.0,0.3333333333333333,,0.3333333333333333,0.48148148148148145,0.2,0.48484848484848486,0.2,0.5138888888888888,0.25,0.18181818181818182,0.5,1.0,0.21428571428571427,0.6666666666666666,0.9230769230769231,0.3333333333333333,,1.0,1.0,0.5,89.82986767485822,16.08823529411765,15.96875,15.294117647058824,14.875,0.48484848484848486,0.5625,0.5625,0.6666666666666666,0.15151515151515152,0.6,0.6,0.6666666666666666,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,,,0.6666666666666666,0.3333333333333333,0.5545969696969697,0.5213,0.49762000000000006,0.08108108108108109,5.92962962962963,24.116666666666664,0.20588235294117646,1.0,4.0,,,,,,,5.0,3.0,,,6.0,1.0,,,,,1.0,3.0,1.0,4.0,3.0,1.0,,2.0,1.0,,,,,1.0,11.0,2.0,,6.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,0.5,0.5,0.5,,,0.75,0.42857142857142855,,0.75,,1.0,0.05555555555555555,1.0,1.0,,,,,0.6666666666666666,0.25,,,,,,0.05714285714285714,0.06896551724137931,,0.16216216216216217,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1611661324,2017,2017,False
100888-100915-100944-100952-202632,1611661324,"Plenette Pierson, Lindsay Whalen, Rebekkah Brunson, Jia Perkins, Maya Moore","Pierson, Whalen, Brunson, Perkins, Moore",100888-100915-100944-100952-202632,MIN,143.0,2,2.0,-1.0,4.0,5.0,,3.0,,9.0,,,,,1.0,1.0,1.0,2.0,,,,,2.0,3.0,,,4.0,5.0,,,,,,,2.0,2.0,,,,1.0,,1.0,,,1.0,2.0,,1.0,1.0,2.0,,2.0,,,,1.0,1.0,,1.0,3.0,4.0,,,1.0,0.5,0.5,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,0.25,,1.0,0.4,,,,,1.0,90.62937062937063,13.25,18.0,13.25,17.0,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,,,,,,,,,,,0.36726666666666663,,,,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
100888-100915-100944-1628283-200671,1611661324,"Plenette Pierson, Lindsay Whalen, Rebekkah Brunson, Alexis Jones, Seimone Augustus","Pierson, Whalen, Brunson, Jones, Augustus",100888-100915-100944-1628283-200671,MIN,106.0,1,2.0,-5.0,3.0,4.0,,,,7.0,,,,,,,,,,1.0,,,,,,1.0,2.0,7.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,95.09433962264151,10.666666666666666,18.5,10.666666666666666,18.5,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.48765,,,,,24.6,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
100888-100915-100944-200671-202632,1611661324,"Plenette Pierson, Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Maya Moore","Pierson, Whalen, Brunson, Augustus, Moore",100888-100915-100944-200671-202632,MIN,757.0,5,13.0,-1.0,22.0,21.0,2.0,8.0,3.0,43.0,2.0,3.0,,,3.0,6.0,,3.0,4.0,7.0,1.0,1.0,5.0,12.0,5.0,9.0,27.0,28.0,2.0,,,1.0,1.0,3.0,10.0,,15.0,7.0,4.0,5.0,5.0,10.0,4.0,2.0,3.0,25.0,2.0,4.0,3.0,9.0,3.0,12.0,2.0,,1.0,1.0,3.0,1.0,5.0,10.0,23.0,3.0,2.0,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,0.5555555555555556,0.4166666666666667,,0.5952380952380952,1.5,0.6136363636363636,1.5,0.42857142857142855,0.6666666666666666,0.75,0.2857142857142857,1.0,0.875,0.2727272727272727,0.3333333333333333,0.6666666666666666,,1.0,81.79656538969617,18.954545454545453,16.19047619047619,17.318181818181817,15.80952380952381,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.5,0.75,1.0,0.14285714285714285,,,0.3333333333333333,0.5714285714285714,0.5714285714285714,1.0,,,1.0,1.0,0.5714285714285714,0.5714285714285714,0.4673047619047619,0.457375,0.55725,0.1111111111111111,10.841666666666667,23.233333333333334,0.09090909090909091,1.0,1.0,1.0,2.0,,,,1.0,2.0,2.0,,1.0,4.0,,,,2.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,2.0,,,2.0,,1.0,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,,0.25,,0.3333333333333333,,1.0,1.0,,,,0.09523809523809523,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.045454545454545456,0.07692307692307693,,0.14814814814814814,,,,,,,2.0,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,1611661324,2017,2017,False
100888-100915-100944-200671-203827,1611661324,"Plenette Pierson, Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Natasha Howard","Pierson, Whalen, Brunson, Augustus, Howard",100888-100915-100944-200671-203827,MIN,252.0,1,4.0,4.0,8.0,7.0,,,,15.0,1.0,2.0,,,1.0,1.0,,,2.0,3.0,,,2.0,3.0,2.0,3.0,10.0,6.0,,,,,,,2.0,2.0,6.0,3.0,2.0,1.0,2.0,3.0,2.0,,1.0,8.0,,,3.0,3.0,,3.0,2.0,,2.0,,2.0,,2.0,3.0,10.0,,,,0.5,0.5,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.8333333333333334,,0.8333333333333334,,0.5,1.0,0.75,,,0.6,,,1.0,1.0,,85.71428571428571,13.5,20.571428571428573,13.5,19.571428571428573,0.3333333333333333,0.5,0.5,,0.16666666666666666,1.0,1.0,1.0,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,0.8333333333333334,0.6666666666666666,0.5146333333333334,,,,5.966666666666666,22.833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
100888-100915-1627701-200671-202632,1611661324,"Plenette Pierson, Lindsay Whalen, Temi Fagbenle, Seimone Augustus, Maya Moore","Pierson, Whalen, Fagbenle, Augustus, Moore",100888-100915-1627701-200671-202632,MIN,136.0,1,2.0,2.0,4.0,4.0,,4.0,1.0,8.0,1.0,2.0,,,,1.0,1.0,1.0,,2.0,,,2.0,4.0,,3.0,4.0,2.0,1.0,,,,,,2.0,2.0,,2.0,,1.0,,1.0,,1.0,,2.0,1.0,,2.0,2.0,3.0,5.0,,,,,,,,,4.0,,,,0.5,0.5,,,,,0.5,,0.2857142857142857,,0.2857142857142857,,0.42857142857142855,,1.0,0.5,,1.0,0.6,,,1.0,,84.70588235294117,18.75,15.25,12.25,15.25,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,0.2857142857142857,,,,,,,,0.7142857142857143,,0.5646785714285715,0.58455,,,5.425,23.53333333333333,,,1.0,,1.0,,,,1.0,,,,2.0,,,,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,1.0,,1.0,0.4,,,0.14285714285714285,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,1611661324,2017,2017,False
100888-100915-200671-202632-203827,1611661324,"Plenette Pierson, Lindsay Whalen, Seimone Augustus, Maya Moore, Natasha Howard","Pierson, Whalen, Augustus, Moore, Howard",100888-100915-200671-202632-203827,MIN,41.0,1,1.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,1.0,2.0,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,70.2439024390244,18.0,23.0,18.0,23.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.6328,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
100888-100944-100952-1628283-202632,1611661324,"Plenette Pierson, Rebekkah Brunson, Jia Perkins, Alexis Jones, Maya Moore","Pierson, Brunson, Perkins, Jones, Moore",100888-100944-100952-1628283-202632,MIN,81.0,1,1.0,2.0,3.0,3.0,3.0,,,6.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,2.0,,,1.0,2.0,,,2.0,2.0,,,,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,3.0,,3.0,,,,1.0,1.0,1.0,,,2.0,2.0,3.0,,1.0,1.0,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,1.0,,1.0,1.0,,,,,,106.66666666666666,10.333333333333334,16.666666666666668,10.333333333333334,12.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,0.5,1.0,,,0.5,,0.4905,,0.4905,1.0,3.65,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,1611661324,2017,2017,False
100888-100944-200671-201904-202632,1611661324,"Plenette Pierson, Rebekkah Brunson, Seimone Augustus, Renee Montgomery, Maya Moore","Pierson, Brunson, Augustus, Montgomery, Moore",100888-100944-200671-201904-202632,MIN,1584.0,9,26.0,14.0,51.0,52.0,23.0,22.0,3.0,103.0,7.0,11.0,3.0,3.0,5.0,7.0,5.0,12.0,4.0,8.0,2.0,4.0,17.0,30.0,4.0,9.0,60.0,46.0,1.0,8.0,14.0,2.0,5.0,31.0,22.0,12.0,6.0,8.0,4.0,11.0,2.0,13.0,2.0,6.0,3.0,28.0,1.0,6.0,10.0,16.0,3.0,19.0,6.0,,2.0,2.0,8.0,2.0,3.0,7.0,57.0,31.0,23.0,1.0,0.6470588235294118,0.6470588235294118,0.5,0.4444444444444444,0.4,0.4444444444444444,0.5666666666666667,0.5714285714285714,0.5897435897435898,0.5789473684210527,0.6145833333333334,0.6458333333333334,0.23076923076923078,0.75,0.625,0.07692307692307693,1.0,0.7272727272727273,0.16666666666666666,,0.75,0.8,1.0,93.63636363636364,15.0,15.75,14.941176470588236,15.26923076923077,0.28205128205128205,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.1794871794871795,0.7142857142857143,0.7142857142857143,0.6,0.3076923076923077,0.4166666666666667,0.4166666666666667,0.20512820512820512,0.5,0.5,0.5,0.15789473684210525,1.0,0.21052631578947367,0.5,0.5128205128205128,0.5,0.4771576923076923,0.693,0.46261052631578947,0.5166666666666667,9.556666666666667,23.744444444444444,0.45098039215686275,,1.0,,1.0,,1.0,,,14.0,,,,3.0,9.0,6.0,,,,2.0,2.0,1.0,5.0,4.0,1.0,1.0,4.0,,,1.0,,1.0,1.0,21.0,2.0,6.0,18.0,,4.0,1.0,4.0,1.0,1.0,1.0,,,,,0.5,,,0.4,0.25,,0.5,,0.42857142857142855,0.058823529411764705,,0.4,0.02564102564102564,,,,1.0,,,,,0.05263157894736842,,0.11363636363636363,0.11764705882352941,0.1,0.05,,1.0,,0.1111111111111111,,,,,,1.0,3.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,1611661324,2017,2017,False
100888-100944-200671-201904-203827,1611661324,"Plenette Pierson, Rebekkah Brunson, Seimone Augustus, Renee Montgomery, Natasha Howard","Pierson, Brunson, Augustus, Montgomery, Howard",100888-100944-200671-201904-203827,MIN,80.0,1,1.0,,3.0,3.0,3.0,3.0,1.0,6.0,,,,,,,,1.0,,,,,,1.0,,,2.0,2.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,2.0,2.0,3.0,,,,,,,,,,,,0.5,0.5,,,1.0,,,1.0,,,,1.0,,108.0,9.333333333333334,17.333333333333332,5.0,17.333333333333332,,,,,,,,,1.0,,,,,,,,,,,,,0.3165,0.3165,0.3165,1.0,20.8,,1.0,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661324,2017,2017,False
100888-100952-1627701-201904-203827,1611661324,"Plenette Pierson, Jia Perkins, Temi Fagbenle, Renee Montgomery, Natasha Howard","Pierson, Perkins, Fagbenle, Montgomery, Howard",100888-100952-1627701-201904-203827,MIN,136.0,1,2.0,-1.0,4.0,5.0,2.0,2.0,,9.0,,1.0,,1.0,,,1.0,1.0,,,,,1.0,2.0,,,2.0,3.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,2.0,2.0,,2.0,,,,,,,,0.5,,0.5,,0.5,,,1.0,,,,,,,,,,95.29411764705883,14.0,16.0,14.0,16.0,0.5,,,,,,,,0.5,1.0,1.0,,,,,1.0,,,,0.5,,0.61245,,0.8557,,9.2,,0.5,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
100888-100952-1628283-201480-203827,1611661324,"Plenette Pierson, Jia Perkins, Alexis Jones, Sylvia Fowles, Natasha Howard","Pierson, Perkins, Jones, Fowles, Howard",100888-100952-1628283-201480-203827,MIN,76.0,1,1.0,-2.0,4.0,4.0,,,,8.0,1.0,1.0,,,,1.0,,,,,,,1.0,2.0,,,2.0,4.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,,1.0,,2.0,,1.0,1.0,2.0,,,,,,,,,,0.5,,0.5,,0.5,,,1.0,,,1.0,1.0,,,,,1.0,151.57894736842107,11.25,7.75,11.25,7.75,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,0.5,,0.57795,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
100888-100952-1628283-201904-203827,1611661324,"Plenette Pierson, Jia Perkins, Alexis Jones, Renee Montgomery, Natasha Howard","Pierson, Perkins, Jones, Montgomery, Howard",100888-100952-1628283-201904-203827,MIN,409.0,5,7.0,4.0,15.0,15.0,7.0,3.0,2.0,30.0,5.0,7.0,2.0,3.0,,1.0,1.0,3.0,,1.0,,1.0,6.0,11.0,,1.0,15.0,11.0,2.0,2.0,3.0,,1.0,6.0,12.0,,,1.0,,6.0,,6.0,,5.0,,12.0,2.0,,4.0,4.0,2.0,6.0,2.0,,2.0,2.0,4.0,2.0,1.0,3.0,10.0,6.0,7.0,,1.0,1.0,,,,,0.5454545454545454,0.6666666666666666,0.5,0.5,0.5769230769230769,0.6,0.08333333333333333,0.5,0.6666666666666666,0.4,,0.6666666666666666,0.4,,0.6666666666666666,1.0,,105.62347188264059,13.533333333333333,13.733333333333333,13.133333333333333,13.466666666666667,0.5833333333333334,0.7142857142857143,0.8333333333333334,1.0,0.08333333333333333,,,,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,,,,0.75,0.6666666666666666,0.25,,0.6666666666666666,,0.5555249999999999,0.6325,0.53015,0.4,6.281818181818181,24.1,0.4666666666666667,1.0,1.0,,,,,,,3.0,2.0,,,5.0,2.0,,,1.0,,1.0,,,5.0,2.0,3.0,1.0,,,,,,,,3.0,1.0,,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.25,0.09090909090909091,0.14285714285714285,,0.5,1.0,,,,,,1.0,,,,,0.5,1.0,1.0,,,,,0.08333333333333333,0.09090909090909091,,0.3333333333333333,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1611661324,2017,2017,False
100888-100952-1628508-201904-203827,1611661324,"Plenette Pierson, Jia Perkins, Cecilia Zandalasini, Renee Montgomery, Natasha Howard","Pierson, Perkins, Zandalasini, Montgomery, Howard",100888-100952-1628508-201904-203827,MIN,49.0,1,1.0,-2.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,2.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,88.16326530612245,15.0,19.0,15.0,19.0,,,,,0.5,,,,,,,0.5,,,,,,0.5,,0.5,,0.33305,0.3127,0.33305,,7.5,24.2,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1611661324,2017,2017,False
