EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,NonShootingPenaltyNonTakeFouls,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,OffThreePtRebounds,FTOffRebounds,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassSteals,Charge Fouls,BlockedShortMidRange,DefAtRimReboundPct,ShortMidRangeFGM,HeaveAttempts,Loose Ball Fouls Drawn,BlockedAtRim,LongMidRangePctBlocked,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,ShortMidRangePctAssisted,PenaltyArc3FGM,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,RecoveredBlocks,BlocksRecoveredPct,PenaltyArc3Accuracy,3SecondViolations,ShortMidRangePctBlocked,Fg3aBlocked,FTDefRebounds,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Clear Path Fouls,team_id,year,season,team_vs
100646-201503-201896-201919-203018,1611661325,"Tamika Catchings, Erlana Larkins, Briann January, Shavonte Zellous, Shenise Johnson","Catchings, Larkins, January, Zellous, Johnson",100646-201503-201896-201919-203018,IND,1286.0,4,21.0,39.0,18.0,77.0,27.0,7.0,,86.22083981337481,16.41025641025641,15.820512820512821,21.0,38.0,23.0,6.0,7.0,9.0,2.0,2.0,4.0,5.0,4.0,6.0,11.0,,2.0,,2.0,1.0,5.0,4.0,15.0,24.0,1.0,7.0,15.0,48.0,6.0,6.0,12.0,6.0,10.0,1.0,6.0,29.0,8.0,22.0,3.0,2.0,4.0,1.0,4.0,1.0,5.0,1.0,,2.0,2.0,11.0,4.0,2.0,11.0,14.0,5.0,19.0,,4.0,1.0,1.0,1.0,3.0,1.0,5.0,,15.0,3.0,19.0,4.0,3.0,,3.0,,36.0,29.0,23.0,0.26666666666666666,0.2857142857142857,1.0,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.625,1.0,0.6,0.532258064516129,1.0,0.46875,0.6,1.0,0.6041666666666666,0.22580645161290322,0.3333333333333333,0.8461538461538461,0.4444444444444444,0.6666666666666666,0.8125,0.35714285714285715,1.0,,0.4,0.75,1.0,,17.0,15.578947368421053,0.2903225806451613,0.7777777777777778,1.0,0.2857142857142857,0.12903225806451613,0.3548387096774194,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.06451612903225806,,,,0.16129032258064516,0.2,0.25,1.0,0.3333333333333333,1.0,,0.3125,0.8,0.125,,0.25,0.5161290322580645,0.25,0.476195,0.37798,0.51087,0.11428571428571428,0.14285714285714285,0.25,0.6041666666666666,10.495833333333334,25.900000000000002,0.6052631578947368,,,,,,14.0,2.0,1.0,,,2.0,,,,,5.0,3.0,,0.08333333333333333,0.2222222222222222,,0.2,,,,,,3.0,1.0,2.0,0.75,2.0,1.0,1.0,1.0,,1.0,0.5,0.5,,,,2.0,,1.0,,,,1.0,0.3333333333333333,0.25,,,1.0,1.0,0.14285714285714285,0.2,1.0,0.5,,,,,,,,1.0,,,,,,1611661325,2015,2015,False
100646-201503-201896-201919-203406,1611661325,"Tamika Catchings, Erlana Larkins, Briann January, Shavonte Zellous, Layshia Clarendon","Catchings, Larkins, January, Zellous, Clarendon",100646-201503-201896-201919-203406,IND,355.0,1,-7.0,11.0,4.0,21.0,17.0,5.0,,85.1830985915493,15.454545454545455,12.727272727272727,6.0,10.0,4.0,2.0,,3.0,,1.0,,2.0,,3.0,5.0,,1.0,,,,2.0,,3.0,8.0,,3.0,4.0,10.0,1.0,2.0,3.0,2.0,4.0,,,8.0,2.0,4.0,,,2.0,,1.0,,1.0,,,,1.0,2.0,3.0,1.0,2.0,4.0,4.0,8.0,1.0,1.0,,1.0,,1.0,,4.0,2.0,4.0,,5.0,2.0,1.0,1.0,1.0,,7.0,8.0,4.0,0.3333333333333333,0.3333333333333333,,,,,0.375,0.5,0.5,0.2727272727272727,0.3333333333333333,0.5,0.38461538461538464,0.375,0.6666666666666666,0.2727272727272727,1.0,1.0,0.6,0.5,0.75,0.5,1.0,,,1.0,1.0,0.2,18.5,16.1,0.2727272727272727,,,,,0.45454545454545453,0.6,0.6,0.3333333333333333,0.09090909090909091,,,,0.18181818181818182,,,,0.3333333333333333,,,0.5,,,,,0.5454545454545454,,0.43972272727272727,0.51045,0.534575,0.16666666666666666,0.2222222222222222,0.3,0.8,11.85,22.833333333333332,0.4,,,,1.0,1.0,4.0,2.0,1.0,,1.0,,,,,,1.0,1.0,,0.25,0.6666666666666666,,0.3333333333333333,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,,1.0,0.3333333333333333,,,,,,,,,,,1611661325,2015,2015,False
100646-201503-201896-203018-203843,1611661325,"Tamika Catchings, Erlana Larkins, Briann January, Shenise Johnson, Maggie Lucas","Catchings, Larkins, January, Johnson, Lucas",100646-201503-201896-203018-203843,IND,562.0,3,6.0,19.0,,35.0,15.0,2.0,,89.6797153024911,14.68421052631579,14.105263157894736,9.0,16.0,,3.0,4.0,4.0,2.0,2.0,,,2.0,1.0,4.0,1.0,1.0,,,1.0,4.0,,6.0,10.0,2.0,5.0,3.0,21.0,2.0,2.0,5.0,,,,,,2.0,10.0,6.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,2.0,1.0,5.0,6.0,3.0,9.0,,2.0,1.0,1.0,1.0,2.0,,1.0,,6.0,,4.0,2.0,1.0,,1.0,,16.0,,,0.16666666666666666,0.2,1.0,0.4,,0.4,0.6,1.0,,0.6,1.0,,0.6176470588235294,0.8333333333333334,,0.3333333333333333,0.5,0.8333333333333334,0.5,1.0,0.8571428571428571,0.42857142857142855,,1.0,0.3333333333333333,1.0,1.0,,17.6875,16.1875,0.26666666666666666,1.0,1.0,0.25,0.13333333333333333,0.26666666666666666,0.25,0.25,,0.06666666666666667,1.0,1.0,1.0,0.26666666666666666,0.25,0.25,1.0,1.0,1.0,,,,,,,0.6,0.25,0.48063333333333336,0.5508,,0.11764705882352941,0.16666666666666666,0.23809523809523808,,10.120000000000001,23.32,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,1.0,,1.0,,,,,0.6666666666666666,0.5,0.5,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201503-201919-202656-203843,1611661325,"Tamika Catchings, Erlana Larkins, Shavonte Zellous, Jeanette Pohlen-Mavunga, Maggie Lucas","Catchings, Larkins, Zellous, Pohlen-Mavunga, Lucas",100646-201503-201919-202656-203843,IND,33.0,1,,1.0,,2.0,,1.0,,87.27272727272727,10.0,10.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,23.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3338,,,,,,,12.9,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201503-201919-203018-203406,1611661325,"Tamika Catchings, Erlana Larkins, Shavonte Zellous, Shenise Johnson, Layshia Clarendon","Catchings, Larkins, Zellous, Johnson, Clarendon",100646-201503-201919-203018-203406,IND,238.0,3,-3.0,9.0,,17.0,10.0,2.0,,102.85714285714285,10.666666666666666,10.666666666666666,4.0,8.0,1.0,1.0,1.0,1.0,,,,,2.0,,3.0,1.0,1.0,1.0,1.0,,,,2.0,6.0,1.0,1.0,,7.0,,1.0,,,,1.0,1.0,3.0,,4.0,3.0,,,,,1.0,1.0,,1.0,,,3.0,2.0,,3.0,3.0,2.0,5.0,,,,2.0,,3.0,,1.0,1.0,4.0,,,,1.0,,1.0,,7.0,3.0,1.0,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,0.5,,1.5,0.5,,1.5,0.14285714285714285,0.6666666666666666,1.0,0.5,,1.0,0.5,,1.0,0.3333333333333333,,,,17.75,15.25,0.14285714285714285,1.0,1.0,,0.2857142857142857,0.42857142857142855,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,0.2857142857142857,,0.36095714285714287,0.3499,0.4965,,,,0.42857142857142855,12.066666666666668,22.4,0.125,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,0.5,0.5,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201889-201896-201919-203831,1611661325,"Tamika Catchings, Marissa Coleman, Briann January, Shavonte Zellous, Natalie Achonwa","Catchings, Coleman, January, Zellous, Achonwa",100646-201889-201896-201919-203831,IND,300.0,3,-5.0,10.0,4.0,18.0,12.0,4.0,1.0,86.4,18.3,13.7,5.0,8.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,,,2.0,,,,,,2.0,,3.0,5.0,,2.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,,,5.0,2.0,4.0,,,2.0,,1.0,,1.0,,,1.0,,2.0,,,3.0,3.0,2.0,5.0,,1.0,,,,1.0,1.0,2.0,,2.0,,2.0,,1.0,,1.0,,5.0,5.0,4.0,0.3333333333333333,0.3333333333333333,,,,,0.6,1.0,1.0,0.42857142857142855,1.0,1.0,0.4375,1.0,0.8333333333333334,0.2857142857142857,,0.5,,,0.42857142857142855,0.25,,,,0.6666666666666666,,,14.625,13.75,0.42857142857142855,1.0,1.0,0.3333333333333333,,0.2857142857142857,,,,,,,,0.2857142857142857,,,,1.0,1.0,,1.0,1.0,,,,0.7142857142857143,,0.5222571428571429,,0.6908,,,0.2857142857142857,0.7142857142857143,7.06,24.0,0.5,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,0.5,0.5,0.5,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201889-201896-201919-203843,1611661325,"Tamika Catchings, Marissa Coleman, Briann January, Shavonte Zellous, Maggie Lucas","Catchings, Coleman, January, Zellous, Lucas",100646-201889-201896-201919-203843,IND,292.0,4,4.0,10.0,,20.0,10.0,2.0,,98.63013698630138,13.6,12.6,5.0,10.0,1.0,,2.0,4.0,,,1.0,1.0,,,1.0,,,,,3.0,4.0,,2.0,5.0,3.0,4.0,1.0,14.0,,,,1.0,1.0,,,2.0,,4.0,6.0,,4.0,3.0,,2.0,2.0,2.0,,,,6.0,,1.0,3.0,4.0,,4.0,,,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,,1.0,,14.0,2.0,1.0,,,0.6666666666666666,0.75,,0.75,0.4,,1.0,0.7222222222222222,,1.0,0.7777777777777778,,1.0,0.4444444444444444,1.0,1.0,,0.3333333333333333,0.6666666666666666,,,,,,,,15.6,15.6,0.4444444444444444,0.5,0.6666666666666666,,,0.1111111111111111,,,,,,,,0.4444444444444444,0.75,0.75,0.6666666666666666,,,,1.0,1.0,,,,0.8888888888888888,0.75,0.49697222222222215,,0.5258,0.1111111111111111,,,0.14285714285714285,3.96,23.325,0.1,,,,,,,1.0,,,1.0,,,,,,,,,0.2,0.25,,,,0.5,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,0.25,,,1.0,,,,1611661325,2015,2015,False
100646-201889-201896-202656-203831,1611661325,"Tamika Catchings, Marissa Coleman, Briann January, Jeanette Pohlen-Mavunga, Natalie Achonwa","Catchings, Coleman, January, Pohlen-Mavunga, Achonwa",100646-201889-201896-202656-203831,IND,66.0,1,4.0,2.0,,5.0,,,,109.09090909090908,13.0,13.0,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,2.0,,4.0,2.0,,,,,4.0,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,1.0,1.0,,,,,,1.0,,13.333333333333334,13.333333333333334,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.363,,,0.6666666666666666,0.6666666666666666,,,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201889-201896-203406-203827,1611661325,"Tamika Catchings, Marissa Coleman, Briann January, Layshia Clarendon, Natasha Howard","Catchings, Coleman, January, Clarendon, Howard",100646-201889-201896-203406-203827,IND,373.0,1,,11.0,5.0,22.0,11.0,2.0,1.0,84.93297587131367,19.272727272727273,18.90909090909091,6.0,11.0,3.0,,3.0,8.0,,,1.0,2.0,,,1.0,,,,,,,,3.0,9.0,,,5.0,11.0,,,,1.0,2.0,,,4.0,2.0,4.0,,,,,1.0,,1.0,,,1.0,,2.0,,,2.0,3.0,,3.0,,,,,,,,1.0,1.0,3.0,,5.0,2.0,2.0,,2.0,,11.0,4.0,3.0,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.5,,0.6666666666666666,,,0.6666666666666666,,,0.5,,,,,,,,14.636363636363637,14.636363636363637,0.8888888888888888,0.375,0.42857142857142855,0.3333333333333333,,0.1111111111111111,,,,,,,,,,,,,,,1.0,0.5,,,,0.8888888888888888,,0.46359999999999996,,0.3752,0.2,0.2,,0.36363636363636365,4.233333333333333,,0.2727272727272727,,,,,,2.0,1.0,,,,,,,,,1.0,1.0,,0.1111111111111111,0.125,,,,,,,,,,2.0,,,,,,,0.6666666666666666,,,,,,,,,,,1.0,1.0,0.5,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201889-201896-203406-203843,1611661325,"Tamika Catchings, Marissa Coleman, Briann January, Layshia Clarendon, Maggie Lucas","Catchings, Coleman, January, Clarendon, Lucas",100646-201889-201896-203406-203843,IND,71.0,1,,2.0,,4.0,2.0,1.0,,81.12676056338029,24.0,18.5,1.0,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,,,,11.5,11.5,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,0.5,,0.48525,,,,,,,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201889-201896-203831-203843,1611661325,"Tamika Catchings, Marissa Coleman, Briann January, Natalie Achonwa, Maggie Lucas","Catchings, Coleman, January, Achonwa, Lucas",100646-201889-201896-203831-203843,IND,346.0,4,-6.0,12.0,2.0,24.0,11.0,8.0,,99.88439306358381,14.25,13.25,6.0,12.0,3.0,1.0,1.0,4.0,,1.0,,,2.0,,2.0,,,,,,,,1.0,8.0,,,3.0,5.0,,1.0,,,,,,1.0,2.0,,,,,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,2.0,4.0,1.0,5.0,,2.0,2.0,1.0,,3.0,2.0,4.0,,2.0,,4.0,1.0,,,,,5.0,,2.0,1.0,1.0,,,,,0.125,,,0.125,,,0.25,,0.5,,0.3333333333333333,0.6666666666666666,0.14285714285714285,0.5,0.6,0.14285714285714285,,0.5,,,0.5,,14.583333333333334,13.833333333333334,0.5,0.25,0.25,1.0,0.25,0.25,,,,,,,,,,,,1.0,,,,,,,,0.5,,0.4230625,0.3673,,0.1111111111111111,0.1111111111111111,,0.2,8.4375,,0.25,,,,,,1.0,2.0,,,1.0,2.0,,1.0,,,1.0,,,0.25,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201889-201919-203041-203406,1611661325,"Tamika Catchings, Marissa Coleman, Shavonte Zellous, Lynetta Kizer, Layshia Clarendon","Catchings, Coleman, Zellous, Kizer, Clarendon",100646-201889-201919-203041-203406,IND,538.0,6,1.0,15.0,,33.0,11.0,3.0,,88.3271375464684,17.466666666666665,16.666666666666668,9.0,18.0,1.0,3.0,2.0,6.0,,2.0,,,2.0,3.0,4.0,,,,,,1.0,,5.0,12.0,,1.0,2.0,12.0,,2.0,,,,,,,8.0,2.0,,,1.0,,4.0,,4.0,,,2.0,2.0,8.0,2.0,2.0,4.0,6.0,2.0,8.0,1.0,3.0,1.0,4.0,1.0,5.0,,,,3.0,,2.0,1.0,,,,,12.0,,1.0,0.8,0.8,,,,,0.4166666666666667,,,0.38461538461538464,,,0.42857142857142855,,,0.07692307692307693,0.8,0.8,0.2857142857142857,0.4,0.6,0.25,0.25,,1.0,0.5,0.5,0.14285714285714285,15.333333333333334,14.38888888888889,0.46153846153846156,0.3333333333333333,0.4,1.0,0.15384615384615385,0.3076923076923077,0.75,0.75,0.6666666666666666,,,,,0.07692307692307693,,,,1.0,,,,,,,,0.5384615384615384,,0.4565961538461538,0.4702,,0.07142857142857142,0.07692307692307693,,,7.491666666666667,23.1,0.05555555555555555,,,,,,,1.0,,,3.0,1.0,1.0,,1.0,,,,,0.08333333333333333,0.16666666666666666,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201889-201919-203406-203827,1611661325,"Tamika Catchings, Marissa Coleman, Shavonte Zellous, Layshia Clarendon, Natasha Howard","Catchings, Coleman, Zellous, Clarendon, Howard",100646-201889-201919-203406-203827,IND,65.0,1,5.0,3.0,,6.0,,,,132.92307692307693,12.333333333333334,12.333333333333334,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,5.0,,,,,,,,,,2.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,2.0,2.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,5.0,,,,,1.0,1.0,,1.0,1.0,,,1.25,,,1.25,,,0.5,1.0,1.0,,,1.0,,,,,1.0,,,9.333333333333334,9.333333333333334,0.5,1.0,1.0,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,1.0,1.0,0.661975,,,,,,,0.1,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201889-201919-203406-203831,1611661325,"Tamika Catchings, Marissa Coleman, Shavonte Zellous, Layshia Clarendon, Natalie Achonwa","Catchings, Coleman, Zellous, Clarendon, Achonwa",100646-201889-201919-203406-203831,IND,195.0,3,-6.0,7.0,2.0,12.0,8.0,,,88.61538461538461,13.285714285714286,13.285714285714286,3.0,5.0,,,1.0,1.0,,,,,2.0,,2.0,,,,,,,,1.0,5.0,,,,2.0,,,,,,,,,2.0,,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,2.0,,,1.0,1.0,,,,,0.2,,,0.2,,,0.2,,,,,1.0,,1.0,1.0,,,,,1.0,,,20.4,20.4,0.2,1.0,1.0,1.0,0.4,0.4,,,,,,,,,,,,,,,,,,,,0.2,,0.36002,,,,,,,11.76,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201889-202656-203018-203831,1611661325,"Tamika Catchings, Marissa Coleman, Jeanette Pohlen-Mavunga, Shenise Johnson, Natalie Achonwa","Catchings, Coleman, Pohlen-Mavunga, Johnson, Achonwa",100646-201889-202656-203018-203831,IND,49.0,1,3.0,1.0,,3.0,,1.0,,88.16326530612245,31.0,25.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,3.0,,,,,1.0,1.0,,1.0,,,3.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,3.0,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,0.5949,,,,,,,,23.6,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201889-203018-203041-203406,1611661325,"Tamika Catchings, Marissa Coleman, Shenise Johnson, Lynetta Kizer, Layshia Clarendon","Catchings, Coleman, Johnson, Kizer, Clarendon",100646-201889-203018-203041-203406,IND,2965.0,8,,93.0,5.0,187.0,87.0,19.0,,90.8195615514334,16.236559139784948,15.56989247311828,49.0,94.0,14.0,15.0,22.0,35.0,6.0,8.0,3.0,5.0,15.0,6.0,26.0,,1.0,,,3.0,9.0,1.0,29.0,76.0,3.0,10.0,20.0,87.0,6.0,13.0,17.0,3.0,11.0,1.0,1.0,18.0,20.0,38.0,9.0,8.0,9.0,3.0,10.0,3.0,13.0,3.0,,6.0,4.0,29.0,15.0,8.0,24.0,33.0,18.0,51.0,3.0,14.0,3.0,5.0,2.0,16.0,1.0,5.0,,26.0,3.0,23.0,9.0,2.0,,4.0,1.0,70.0,18.0,14.0,0.3448275862068966,0.4,1.0,0.3,1.0,0.3,0.3815789473684211,0.46153846153846156,0.2727272727272727,0.38953488372093026,0.375,0.375,0.4479166666666667,0.4722222222222222,0.5294117647058824,0.11627906976744186,0.3125,0.8888888888888888,0.3191489361702128,0.5333333333333333,0.7619047619047619,0.3148148148148148,0.3076923076923077,0.2857142857142857,0.35,1.0,0.6363636363636364,0.0625,15.47872340425532,14.446808510638299,0.4069767441860465,0.6285714285714286,0.7586206896551724,0.2727272727272727,0.1744186046511628,0.3023255813953488,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.011627906976744186,,,,0.10465116279069768,0.3333333333333333,0.3333333333333333,1.0,0.5,0.75,,0.4166666666666667,0.6,,,0.08333333333333333,0.5232558139534884,0.3333333333333333,0.4798017441860465,0.5013666666666666,0.46894166666666665,0.0967741935483871,0.10843373493975904,0.19540229885057472,0.20689655172413793,8.725,23.79,0.14893617021276595,,3.0,,3.0,5.0,9.0,6.0,2.0,1.0,3.0,11.0,,3.0,1.0,,3.0,3.0,,0.07894736842105263,0.17142857142857143,0.5,0.2857142857142857,0.3333333333333333,0.25,0.1875,,,11.0,,,0.8181818181818182,1.0,,3.0,2.0,,0.875,0.06666666666666667,0.06666666666666667,,4.0,1.0,3.0,,1.0,,1.0,2.0,3.0,0.75,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,2.0,2.0,,1611661325,2015,2015,False
