EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG2M,FG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,Corner3Assists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceFg3Pct,Fg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFGM,ShortMidRangeFGA,Steals,BadPassSteals,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2A,SecondChanceFtPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,LostBallSteals,TwoPtShootingFoulsDrawn,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LostBallTurnovers,PenaltyTurnovers,Travels,3SecondViolations,OffCorner3ReboundPct,Loose Ball Fouls Drawn,SelfOReb,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,LongMidRangePctBlocked,SelfORebPct,HeaveAttempts,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
1629482-1629488-203035-203398-203400,1611661317,"Sophie Cunningham, Brianna Turner, Shey Peddy, Brittney Griner, Skylar Diggins-Smith","Cunningham, Turner, Peddy, Griner, Diggins-Smith",1629482-1629488-203035-203398-203400,PHO,1031.0,6,17.0,-3.0,31.0,33.0,1.0,8.0,64.0,1.0,7.0,,,2.0,8.0,31.0,34.0,,,,6.0,7.0,1.0,,2.0,11.0,1.0,24.0,10.0,,14.0,17.0,3.0,6.0,1.0,1.0,,23.0,,1.0,,,1.0,0.25,,0.25,0.5172413793103449,,0.5344827586206896,,0.27586206896551724,,,,0.8333333333333334,0.7777777777777778,,89.38894277400581,14.483870967741936,17.636363636363637,14.32258064516129,17.151515151515152,0.2413793103448276,0.14285714285714285,0.14285714285714285,1.0,,,0.6551724137931034,0.14285714285714285,0.5181913793103449,0.2921,,24.625,0.03225806451612903,3.0,3.0,4.0,1.0,1.0,,,12.0,21.0,1.0,1.0,8.0,6.0,1.0,2.0,,5.0,1.0,0.5714285714285714,1.1666666666666667,1.3333333333333333,0.8333333333333334,0.13793103448275862,0.75,0.75,0.034482758620689655,1.0,1.0,1.0,,,,0.603225,0.25806451612903225,6.347619047619048,4.0,0.6666666666666666,0.5,2.0,6.0,3.0,2.0,0.20689655172413793,0.3333333333333333,0.4,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,3.0,1.0,1.0,,0.2222222222222222,0.16666666666666666,0.2,0.25,0.16666666666666666,0.3333333333333333,1.0,1.0,0.034482758620689655,0.047619047619047616,7.0,11.0,2.0,2.0,2.0,,1.0,,18.0,,2.0,4.0,9.0,4.0,2.0,3.0,3.0,3.0,,,,1.0,2.0,,,1.0,,1.0,2.0,2.0,,0.75,0.8181818181818182,1.0,,0.19047619047619047,0.2727272727272727,0.16666666666666666,0.6,0.25,,0.8333333333333334,1.0,1.0,0.3793103448275862,0.6363636363636364,0.875,0.5714285714285714,1.0,1.0,0.6666666666666666,1.0,0.5,,,,,,,,,,,2.0,1.0,2.0,,,0.18181818181818182,,,,,,,,1611661317,2021,2021,True
1629482-1629488-203398-203400-203829,1611661317,"Sophie Cunningham, Brianna Turner, Brittney Griner, Skylar Diggins-Smith, Bria Hartley","Cunningham, Turner, Griner, Diggins-Smith, Hartley",1629482-1629488-203398-203400-203829,PHO,202.0,2,3.0,1.0,7.0,7.0,,1.0,14.0,1.0,3.0,,,1.0,4.0,10.0,9.0,,,,3.0,3.0,1.0,,1.0,3.0,1.0,7.0,1.0,,1.0,1.0,1.0,3.0,2.0,3.0,,10.0,,,,,1.0,0.25,,0.25,0.5833333333333334,,0.7142857142857143,,0.6666666666666666,,,,1.0,1.0,,99.8019801980198,14.0,14.857142857142858,14.0,14.857142857142858,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.8333333333333334,0.3333333333333333,0.50475,,,24.075,,,1.0,1.0,,1.0,,,2.0,2.0,,,,,,,,,,1.0,,,,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,,,,,12.05,,,,,,1.0,1.0,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,0.2857142857142857,0.6666666666666666,1.0,1.0,,,,,,,4.0,,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,0.16666666666666666,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1629482-1629501-1630136-201913-203035,1611661317,"Sophie Cunningham, Alanna Smith, Megan Walker, Kia Vaughn, Shey Peddy","Cunningham, Smith, Walker, Vaughn, Peddy",1629482-1629501-1630136-201913-203035,PHO,13.0,1,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1629482-201913-203035-203398-203400,1611661317,"Sophie Cunningham, Kia Vaughn, Shey Peddy, Brittney Griner, Skylar Diggins-Smith","Cunningham, Vaughn, Peddy, Griner, Diggins-Smith",1629482-201913-203035-203398-203400,PHO,873.0,5,15.0,-13.0,29.0,29.0,4.0,5.0,58.0,2.0,7.0,,,2.0,7.0,23.0,36.0,,,5.0,3.0,7.0,2.0,,1.0,2.0,1.0,5.0,8.0,2.0,12.0,14.0,6.0,10.0,4.0,8.0,1.0,18.0,5.0,4.0,1.0,1.0,0.5,0.2857142857142857,,0.2857142857142857,0.4,0.5,0.4791666666666667,0.625,0.35,,,1.0,1.0,0.7142857142857143,1.0,95.6701030927835,12.689655172413794,17.413793103448278,11.827586206896552,17.0,0.35,0.2857142857142857,0.2857142857142857,0.5,,,0.4,0.2857142857142857,0.45993000000000006,0.4068,0.21739130434782608,24.75714285714286,0.13793103448275862,4.0,1.0,3.0,,,,,5.0,13.0,1.0,2.0,5.0,8.0,,1.0,,5.0,0.5,0.38461538461538464,0.8333333333333334,0.8333333333333334,1.0,0.15,0.3333333333333333,0.3333333333333333,,,,,,,,0.4161,0.21739130434782608,10.076923076923077,2.0,0.3333333333333333,0.25,4.0,9.0,,,0.45,0.4444444444444444,0.5,,1.0,2.0,7.0,1.0,,1.0,1.0,,2.0,,3.0,,0.125,0.2,0.15384615384615385,0.2,0.2,0.6666666666666666,0.5,1.0,0.13043478260869565,0.1875,,1.0,,,1.0,1.0,2.0,3.0,2.0,3.0,,1.0,1.0,,1.0,,4.0,2.0,1.0,,,,1.0,,,,1.0,,1.0,1.0,,0.2,0.2,1.0,0.5,0.07692307692307693,,0.1111111111111111,0.8,,,,0.5,1.0,0.05,,,,0.25,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1629482-201913-203398-203400-203829,1611661317,"Sophie Cunningham, Kia Vaughn, Brittney Griner, Skylar Diggins-Smith, Bria Hartley","Cunningham, Vaughn, Griner, Diggins-Smith, Hartley",1629482-201913-203398-203400-203829,PHO,332.0,2,6.0,-3.0,11.0,12.0,2.0,6.0,23.0,1.0,4.0,,,1.0,5.0,11.0,14.0,,,4.0,3.0,4.0,1.0,,1.0,4.0,1.0,9.0,,,4.0,6.0,2.0,4.0,3.0,,,8.0,4.0,2.0,1.0,,1.0,0.2,,0.2,0.4230769230769231,1.0,0.4230769230769231,1.0,0.38461538461538464,,,,,1.0,,99.75903614457832,14.545454545454545,14.333333333333334,12.909090909090908,14.333333333333334,0.3076923076923077,0.25,0.25,1.0,,,1.0,0.25,0.5753230769230769,0.5244,0.36363636363636365,23.54,0.18181818181818182,2.0,,,,1.0,,,4.0,8.0,1.0,2.0,3.0,2.0,,,,,0.5,0.5,0.75,0.75,,,,,0.07692307692307693,,,,,,,0.4353,0.2727272727272727,2.4625,4.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,1.0,1.0,,2.0,,,,0.25,0.25,0.25,,0.3333333333333333,1.0,0.5,1.0,,,4.0,8.0,,,,2.0,2.0,,6.0,,,1.0,3.0,3.0,,,,,,,1.0,,,,,,,,,,,0.75,0.75,,1.0,0.125,0.125,,,0.25,,,1.0,,0.6153846153846154,0.5,0.5714285714285714,0.75,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1629488-1629501-1630136-203035-203829,1611661317,"Brianna Turner, Alanna Smith, Megan Walker, Shey Peddy, Bria Hartley","Turner, Smith, Walker, Peddy, Hartley",1629488-1629501-1630136-203035-203829,PHO,52.0,1,1.0,-5.0,2.0,2.0,,,4.0,,,,,,,,5.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,12.0,14.0,12.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1629488-1630136-201913-203035-203829,1611661317,"Brianna Turner, Megan Walker, Kia Vaughn, Shey Peddy, Bria Hartley","Turner, Walker, Vaughn, Peddy, Hartley",1629488-1630136-201913-203035-203829,PHO,70.0,1,1.0,2.0,3.0,2.0,,,5.0,,,,,,,2.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,2.0,,,,,,,,,0.5,,0.5,,,,,,,1.0,,102.85714285714285,7.666666666666667,23.5,7.666666666666667,23.5,,,,,,,,,0.4307,,,,,,,,,,,,1.0,2.0,,,,2.0,,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,5.85,2.0,1.0,1.0,1.0,2.0,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1629488-1630136-201913-203400-203829,1611661317,"Brianna Turner, Megan Walker, Kia Vaughn, Skylar Diggins-Smith, Bria Hartley","Turner, Walker, Vaughn, Diggins-Smith, Hartley",1629488-1630136-201913-203400-203829,PHO,40.0,1,1.0,,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,144.0,7.5,12.5,4.5,12.5,,,,,,,,,0.4443,0.4443,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,0.5,,,,,,,,,,0.4646,,13.95,,,,,1.0,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1629488-1630136-203035-203398-203400,1611661317,"Brianna Turner, Megan Walker, Shey Peddy, Brittney Griner, Skylar Diggins-Smith","Turner, Walker, Peddy, Griner, Diggins-Smith",1629488-1630136-203035-203398-203400,PHO,118.0,1,2.0,4.0,4.0,3.0,,,7.0,,1.0,,,,1.0,6.0,2.0,,,,,1.0,,,,1.0,,2.0,1.0,,2.0,2.0,,,1.0,,,6.0,,,,,,,,,0.75,,0.75,,0.25,,,,1.0,1.0,1.0,85.42372881355932,17.75,15.666666666666666,17.75,15.666666666666666,0.25,,,,,,0.75,,0.496775,,,25.5,,,1.0,1.0,,,,,3.0,3.0,,,,4.0,,,,,,1.0,,,,0.25,1.0,1.0,,,,,,,,,,8.466666666666667,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1629488-203035-203398-203400-203829,1611661317,"Brianna Turner, Shey Peddy, Brittney Griner, Skylar Diggins-Smith, Bria Hartley","Turner, Peddy, Griner, Diggins-Smith, Hartley",1629488-203035-203398-203400-203829,PHO,383.0,3,6.0,2.0,15.0,11.0,3.0,1.0,26.0,1.0,4.0,,2.0,1.0,4.0,15.0,13.0,,2.0,2.0,,4.0,1.0,,,3.0,,6.0,3.0,,3.0,8.0,2.0,3.0,2.0,3.0,,11.0,2.0,3.0,,,,0.25,,0.25,0.40625,0.25,0.4411764705882353,0.25,0.25,,,,0.6,0.6,1.0,97.75456919060052,14.866666666666667,14.545454545454545,12.266666666666667,14.181818181818182,0.25,0.25,0.25,,0.5,,0.375,0.25,0.407959375,0.4202125,0.13333333333333333,25.325,0.2,6.0,2.0,4.0,,,,,5.0,12.0,,1.0,4.0,4.0,,1.0,,3.0,,0.4166666666666667,0.2,0.3333333333333333,0.5,0.25,0.5,0.5,,,,,,,,0.39055,0.26666666666666666,9.575000000000001,,,,1.0,6.0,2.0,2.0,0.375,0.16666666666666666,0.3333333333333333,1.0,,1.0,2.0,4.0,2.0,2.0,3.0,,5.0,,2.0,,0.42857142857142855,1.0,0.5555555555555556,0.2,1.0,0.2,,,0.11764705882352941,0.15384615384615385,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,6.0,3.0,2.0,3.0,3.0,1.0,,2.0,2.0,2.0,,,,1.0,,,,,,,,,,0.6,0.75,0.25,0.5,0.25,,0.5,0.6666666666666666,,1.0,0.5,,,0.125,1.0,1.0,0.5,,1.0,0.2,1.0,,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1629501-1630136-201913-203035-203829,1611661317,"Alanna Smith, Megan Walker, Kia Vaughn, Shey Peddy, Bria Hartley","Smith, Walker, Vaughn, Peddy, Hartley",1629501-1630136-201913-203035-203829,PHO,1244.0,5,21.0,2.0,37.0,38.0,23.0,10.0,75.0,3.0,9.0,3.0,7.0,4.0,12.0,29.0,27.0,4.0,10.0,21.0,6.0,9.0,3.0,,2.0,7.0,2.0,16.0,7.0,,11.0,14.0,3.0,7.0,7.0,10.0,1.0,29.0,21.0,23.0,,1.0,0.5,0.3333333333333333,0.4,0.3333333333333333,0.4444444444444444,0.5263157894736842,0.453125,0.5,0.4444444444444444,,,,0.6363636363636364,0.6111111111111112,0.8,86.81672025723472,15.675675675675675,17.473684210526315,15.324324324324325,16.44736842105263,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3684210526315789,0.42857142857142855,0.6296296296296297,0.3333333333333333,0.4907462962962963,0.5206052631578948,0.7241379310344828,25.075,0.6216216216216216,3.0,1.0,4.0,1.0,3.0,,,6.0,15.0,,,,2.0,,3.0,1.0,5.0,,0.4,,,0.3333333333333333,0.14814814814814814,0.25,0.25,0.1111111111111111,0.3333333333333333,0.3333333333333333,,,,,0.54885,,8.78,4.0,0.5714285714285714,0.6666666666666666,3.0,6.0,5.0,3.0,0.2222222222222222,0.5,0.5,,,,5.0,2.0,,1.0,1.0,1.0,3.0,2.0,4.0,0.3333333333333333,0.1111111111111111,0.125,0.11764705882352941,,0.16666666666666666,,,,0.12903225806451613,0.21052631578947367,2.0,5.0,,,,4.0,9.0,1.0,10.0,6.0,,1.0,5.0,2.0,3.0,,2.0,,1.0,1.0,1.0,,3.0,,,2.0,,1.0,3.0,2.0,,0.8333333333333334,0.8333333333333334,,0.4444444444444444,0.06666666666666667,0.2,,0.4,0.3333333333333333,,0.6666666666666666,,0.6666666666666666,0.18518518518518517,0.4,0.5,1.0,1.0,,,,,1.0,4.0,0.21052631578947367,0.25,2.0,2.0,,,,,,1.0,,,,,,1.0,3.0,0.15789473684210525,0.3333333333333333,,,1611661317,2021,2021,True
1629501-203035-203398-203400-203829,1611661317,"Alanna Smith, Shey Peddy, Brittney Griner, Skylar Diggins-Smith, Bria Hartley","Smith, Peddy, Griner, Diggins-Smith, Hartley",1629501-203035-203398-203400-203829,PHO,84.0,1,1.0,1.0,2.0,3.0,,3.0,5.0,,,,,,,1.0,,,,,,,,,,,,,3.0,,3.0,3.0,,,2.0,2.0,,1.0,,,,,,,,,,,0.25,,,,,,1.0,0.75,,85.71428571428572,15.0,18.0,15.0,16.666666666666668,,,,,,,1.0,,0.7165,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1630136-201913-203035-203398-203400,1611661317,"Megan Walker, Kia Vaughn, Shey Peddy, Brittney Griner, Skylar Diggins-Smith","Walker, Vaughn, Peddy, Griner, Diggins-Smith",1630136-201913-203035-203398-203400,PHO,151.0,1,3.0,7.0,4.0,4.0,,,8.0,2.0,2.0,,,2.0,2.0,10.0,3.0,,,,6.0,2.0,2.0,,2.0,3.0,2.0,8.0,2.0,,2.0,3.0,,,1.0,,,8.0,,,,,1.0,1.0,,1.0,1.0,,1.0,,0.4,,,,0.5,0.5,0.5,76.29139072847683,13.75,24.0,13.75,23.0,0.4,1.0,1.0,1.0,,,1.0,1.0,0.6401600000000001,,,26.85,,1.0,,,,,,,2.0,3.0,,,2.0,2.0,,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,0.6944,0.2,2.1999999999999997,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,2.0,3.0,1.0,1.0,1.0,,,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,1.0,,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1611661317,2021,2021,True
1630136-201913-203398-203400-203829,1611661317,"Megan Walker, Kia Vaughn, Brittney Griner, Skylar Diggins-Smith, Bria Hartley","Walker, Vaughn, Griner, Diggins-Smith, Hartley",1630136-201913-203398-203400-203829,PHO,89.0,1,1.0,1.0,2.0,2.0,2.0,,4.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,1.0,2.0,5.0,3.0,2.0,1.0,,1.0,2.0,1.0,5.0,,,,2.0,,,,,,2.0,5.0,2.0,,,1.0,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.5,,,,,,,64.71910112359551,28.0,16.5,24.5,16.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5767875,0.5767875,1.0,24.75,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,3.0,,,,,,1.0,0.5,1.5,1.5,,,,,,,,,,,,,0.6,2.5,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,1.0,2.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,0.5,0.5,,,1.0,,,,,0.5,0.5,1.0,1.0,,,,,,1.0,2.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
201913-203035-203398-203400-203829,1611661317,"Kia Vaughn, Shey Peddy, Brittney Griner, Skylar Diggins-Smith, Bria Hartley","Vaughn, Peddy, Griner, Diggins-Smith, Hartley",201913-203035-203398-203400-203829,PHO,638.0,3,11.0,8.0,20.0,19.0,5.0,,39.0,4.0,8.0,,1.0,4.0,8.0,31.0,23.0,,1.0,11.0,12.0,8.0,4.0,,4.0,7.0,4.0,18.0,6.0,,7.0,11.0,4.0,7.0,7.0,7.0,,25.0,11.0,5.0,,,1.0,0.5,,0.5,0.75,0.5714285714285714,0.8157894736842105,0.6875,0.5,,,,0.5454545454545454,0.5833333333333334,0.6666666666666666,88.02507836990596,14.2,18.63157894736842,12.7,16.789473684210527,0.5,0.5,0.5,1.0,0.14285714285714285,,0.875,0.5,0.481903125,0.5411357142857143,0.3548387096774194,25.4875,0.25,3.0,1.0,1.0,,,,,6.0,8.0,,,6.0,6.0,,1.0,,5.0,,0.75,0.5,0.75,,0.0625,1.0,1.0,,,,,,,,0.4119,0.1935483870967742,5.4625,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0625,1.0,1.0,,,,7.0,2.0,4.0,2.0,2.0,,4.0,,4.0,,1.0,0.5,0.6666666666666666,,0.5,,,,0.21052631578947367,0.36363636363636365,4.0,6.0,1.0,2.0,1.0,4.0,6.0,3.0,6.0,,2.0,,3.0,2.0,,1.0,4.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,0.5,0.6,0.5,0.6666666666666666,,,,0.8,1.0,,0.4,,,0.375,0.6666666666666666,0.6666666666666666,0.5,,1.0,1.0,0.5,,3.0,5.0,0.7142857142857143,0.6,2.0,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
