EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3Assists,DefThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,Offensive Fouls Drawn,DefThreePtReboundPct,DefArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyDefPoss,ShortMidRangeFGA,SecondChanceFG2A,FTOffRebounds,SecondChanceTurnovers,OffFTReboundPct,ShortMidRangeFrequency,SecondChanceShotQualityAvg,AtRimFGM,AtRimFGA,ShortMidRangeFGM,PtsAssisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,ShootingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Fg3aBlocked,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG2M,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
100412-100915-100944-200671-201499,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Candice Wiggins","McWilliams-Franklin, Whalen, Brunson, Augustus, Wiggins",100412-100915-100944-200671-201499,MIN,4389.0,23,73.0,-24.0,136.0,138,39.0,16.0,274,10.0,26.0,5.0,2.0,12.0,31.0,,2.0,1.0,11.0,41.0,90.0,13.0,36.0,11.0,132.0,156.0,,2.0,13.0,12.0,22.0,2.0,13.0,3.0,33.0,52.0,24.0,31.0,12.0,8.0,23.0,7.0,54.0,5.0,25.0,1.0,40.0,17.0,57.0,21.0,15.0,7.0,119.0,33.0,39.0,0.6153846153846154,0.3611111111111111,,0.15384615384615385,0.3611111111111111,0.45555555555555555,0.5454545454545454,0.4801587301587302,0.5,0.42857142857142855,0.49624060150375937,0.5,0.44594594594594594,0.2857142857142857,0.16666666666666666,0.5681818181818182,0.23809523809523808,0.65,0.23529411764705882,,0.75,89.89747095010252,15.919117647058824,16.115942028985508,15.308823529411764,15.014492753623188,0.20634920634920634,0.38461538461538464,0.38461538461538464,0.03968253968253968,0.24603174603174602,0.3870967741935484,0.4,0.5833333333333334,0.16666666666666666,,,0.05714285714285714,0.3142857142857143,0.09090909090909091,0.5873015873015873,0.3870967741935484,0.4764357142857143,0.48076428571428576,0.05343511450381679,0.07368421052631578,0.09848484848484848,0.25,8.358888888888888,22.552777777777777,0.2867647058823529,1.0,1.0,14.0,10.0,8.0,2.0,11.0,23.0,9.0,29.0,2.0,4.0,0.875,0.8461538461538461,0.2,0.2,1.0,54.0,26.0,10.0,1.0,4.0,0.5,0.20634920634920634,0.5577045454545455,24.0,38.0,7.0,30.0,15.0,9.0,2.0,10.0,4.0,2.0,0.36585365853658536,0.39473684210526316,0.5714285714285714,1.0,0.30158730158730157,0.631578947368421,0.6666666666666666,0.375,0.2692307692307692,0.28,0.2857142857142857,1.0,7.0,0.027777777777777776,0.03225806451612903,6.0,9.0,8.0,12.0,,,1.0,6.0,1.0,15.0,6.0,3.0,4.0,11.0,1.0,2.0,12.0,11.0,,1.0,,4.0,,,,1.0,,,,2.0,9.0,5.0,,4.0,9.0,5.0,,1.0,0.6,0.03333333333333333,0.05263157894736842,0.038461538461538464,,0.5217391304347826,0.23404255319148937,0.23076923076923078,0.3333333333333333,0.125,0.29411764705882354,0.4444444444444444,0.015625,0.5555555555555556,0.4,0.75,0.6666666666666666,0.5,,,,0.34285714285714286,0.6666666666666666,0.5,,,,,,,,1611661324,2011,2011,True
100412-100915-100944-200671-202257,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Monica Wright","McWilliams-Franklin, Whalen, Brunson, Augustus, Wright",100412-100915-100944-200671-202257,MIN,1434.0,9,24.0,8.0,49.0,43,18.0,5.0,92,3.0,12.0,1.0,,3.0,8.0,,1.0,2.0,6.0,15.0,31.0,3.0,9.0,13.0,52.0,44.0,,1.0,6.0,5.0,10.0,2.0,6.0,5.0,21.0,18.0,6.0,8.0,3.0,2.0,8.0,2.0,18.0,3.0,9.0,2.0,14.0,7.0,21.0,16.0,15.0,8.0,46.0,21.0,18.0,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.4838709677419355,0.5,0.4875,0.6666666666666666,0.5,0.5652173913043478,0.75,0.5833333333333334,0.225,1.0,0.6428571428571429,0.5,0.6666666666666666,0.3181818181818182,1.0,0.6666666666666666,92.38493723849373,14.46938775510204,16.86046511627907,14.204081632653061,16.325581395348838,0.3,0.25,0.25,0.025,0.2,0.375,0.375,0.6666666666666666,0.3333333333333333,,,,0.375,0.3333333333333333,0.45,0.375,0.43607874999999996,0.425190625,0.17777777777777778,0.2222222222222222,0.11538461538461539,0.40384615384615385,9.829032258064515,22.200000000000003,0.3673469387755102,,,3.0,3.0,3.0,2.0,5.0,10.0,4.0,13.0,1.0,,0.75,0.6666666666666666,,,,17.0,10.0,2.0,,2.0,,0.25,0.5188,7.0,9.0,5.0,12.0,6.0,3.0,1.0,5.0,,3.0,0.4,0.42857142857142855,0.7142857142857143,1.0,0.225,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.5,0.625,0.2,,5.0,,,1.0,1.0,2.0,2.0,,,,2.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,,5.0,5.0,1.0,,,1.0,,,,,,,,1.0,2.0,,,2.0,2.0,,,1.0,1.0,0.06451612903225806,,0.2,,0.5,0.25,,0.4,0.2222222222222222,0.4,,0.05,,0.6666666666666666,0.3333333333333333,1.0,,,,,0.125,1.0,,,,,,,,,1611661324,2011,2011,True
100412-100915-100944-201499-202632,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Rebekkah Brunson, Candice Wiggins, Maya Moore","McWilliams-Franklin, Whalen, Brunson, Wiggins, Moore",100412-100915-100944-201499-202632,MIN,1782.0,13,30.0,-21.0,56.0,60,16.0,2.0,116,2.0,5.0,1.0,,5.0,13.0,,,,4.0,7.0,27.0,6.0,14.0,12.0,44.0,65.0,,,2.0,3.0,7.0,,4.0,4.0,10.0,4.0,18.0,11.0,5.0,6.0,11.0,5.0,28.0,1.0,10.0,1.0,15.0,2.0,17.0,16.0,14.0,5.0,42.0,10.0,16.0,1.0,0.42857142857142855,,,0.5,0.25925925925925924,0.42857142857142855,0.3902439024390244,,0.2727272727272727,0.4583333333333333,0.5,0.38461538461538464,0.34146341463414637,0.5,0.47619047619047616,0.16666666666666666,0.5384615384615384,0.07692307692307693,,0.4444444444444444,93.73737373737374,15.857142857142858,14.9,15.785714285714286,13.933333333333334,0.12195121951219512,0.4,0.4,0.024390243902439025,0.3170731707317073,0.38461538461538464,0.38461538461538464,1.0,,,,,0.36363636363636365,,0.5853658536585366,0.45454545454545453,0.4466884615384616,0.48491,0.10869565217391304,0.15625,0.045454545454545456,0.22727272727272727,8.633333333333333,26.62142857142857,0.2857142857142857,1.0,1.0,4.0,10.0,9.0,2.0,5.0,11.0,3.0,15.0,3.0,2.0,0.8,1.0,1.0,1.0,1.0,13.0,12.0,1.0,,,,0.2926829268292683,0.3568,3.0,10.0,2.0,10.0,5.0,2.0,1.0,6.0,1.0,,0.7142857142857143,0.7142857142857143,0.4,,0.24390243902439024,0.3,0.375,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,,2.0,,,,1.0,1.0,4.0,,,,,2.0,,,2.0,2.0,1.0,,1.0,6.0,4.0,,2.0,,,,,,2.0,,,,2.0,1.0,1.0,,,1.0,,,1.0,,0.07407407407407407,0.2,,,0.5454545454545454,0.05,,0.1,,0.16666666666666666,0.5714285714285714,,,1.0,1.0,,,,,,0.36363636363636365,0.25,,,2.0,,,,,,1611661324,2011,2011,True
100412-100915-100944-202257-202632,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Rebekkah Brunson, Monica Wright, Maya Moore","McWilliams-Franklin, Whalen, Brunson, Wright, Moore",100412-100915-100944-202257-202632,MIN,1083.0,6,18.0,2.0,35.0,33,6.0,7.0,68,3.0,6.0,4.0,1.0,1.0,4.0,,,,,11.0,20.0,1.0,8.0,9.0,34.0,32.0,,1.0,4.0,3.0,4.0,,1.0,2.0,8.0,14.0,3.0,4.0,1.0,1.0,5.0,1.0,11.0,,7.0,2.0,9.0,6.0,15.0,10.0,10.0,5.0,30.0,8.0,6.0,1.0,0.125,,,0.125,0.55,0.75,0.44642857142857145,0.6666666666666666,0.6,0.515625,0.6666666666666666,0.6666666666666666,0.2857142857142857,1.0,0.6363636363636364,,0.6363636363636364,0.375,,1.0,90.41551246537395,16.457142857142856,15.363636363636363,14.771428571428572,14.757575757575758,0.21428571428571427,0.5,0.5,0.14285714285714285,0.14285714285714285,0.25,0.25,1.0,,,,0.2,,,0.6785714285714286,0.25,0.5353982142857142,0.55435,0.15625,0.20833333333333334,0.11764705882352941,0.23529411764705882,6.92,22.1,0.17142857142857143,,,,6.0,5.0,2.0,5.0,8.0,,11.0,1.0,1.0,,,,,,7.0,3.0,2.0,,3.0,,0.10714285714285714,0.51165,7.0,11.0,1.0,8.0,4.0,2.0,,2.0,,1.0,0.36363636363636365,0.4,0.5714285714285714,,0.39285714285714285,0.6363636363636364,0.7777777777777778,0.2857142857142857,0.3333333333333333,0.3333333333333333,,,5.0,,,1.0,1.0,3.0,3.0,,1.0,,2.0,,,2.0,2.0,2.0,6.0,1.0,1.0,3.0,3.0,,,,2.0,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,0.1,0.18181818181818182,,,0.375,0.6666666666666666,0.75,,1.0,,0.5,0.07142857142857142,1.0,0.6666666666666666,0.3333333333333333,1.0,,0.3333333333333333,,,0.6,1.0,,,,,,,,,1611661324,2011,2011,True
100412-100915-200671-201499-201882,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Seimone Augustus, Candice Wiggins, Jessica Adair","McWilliams-Franklin, Whalen, Augustus, Wiggins, Adair",100412-100915-200671-201499-201882,MIN,820.0,7,14.0,7.0,26.0,28,9.0,4.0,54,1.0,2.0,2.0,,1.0,2.0,,,,,7.0,15.0,2.0,4.0,10.0,30.0,23.0,1.0,1.0,7.0,3.0,8.0,,,4.0,10.0,6.0,6.0,2.0,1.0,2.0,6.0,1.0,14.0,,10.0,2.0,14.0,3.0,17.0,9.0,12.0,4.0,23.0,10.0,9.0,1.0,0.5,1.0,,0.5,0.4666666666666667,0.375,0.5263157894736842,0.8333333333333334,0.375,0.6,0.875,0.5,0.21052631578947367,1.0,0.7142857142857143,,0.6666666666666666,0.3,,0.6,94.82926829268293,13.807692307692308,16.464285714285715,13.26923076923077,14.928571428571429,0.10526315789473684,0.5,0.5,0.10526315789473684,0.10526315789473684,0.5,0.5,1.0,,,,,,,0.5789473684210527,0.5,0.4826,0.480175,0.17391304347826086,0.21052631578947367,0.23333333333333334,0.3333333333333333,6.9399999999999995,22.15,0.34615384615384615,1.0,1.0,2.0,1.0,,1.0,3.0,4.0,1.0,11.0,,1.0,0.5,0.6666666666666666,0.5,0.5,1.0,9.0,6.0,2.0,,,,0.3157894736842105,0.48478333333333334,5.0,7.0,1.0,8.0,4.0,4.0,,5.0,,,0.5714285714285714,0.6666666666666666,1.0,,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.8,0.16666666666666666,0.16666666666666666,,,1.0,,,1.0,1.0,3.0,4.0,1.0,1.0,,1.0,2.0,,2.0,,,3.0,,1.0,1.0,1.0,,,,2.0,2.0,,,1.0,2.0,,,2.0,2.0,1.0,,1.0,2.0,2.0,,2.0,0.5,,,,,0.25,0.375,0.5,0.4,,,0.6,,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,1.0,0.5,0.75,,,,,,,,,1611661324,2011,2011,True
100412-100915-200671-201499-202632,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Seimone Augustus, Candice Wiggins, Maya Moore","McWilliams-Franklin, Whalen, Augustus, Wiggins, Moore",100412-100915-200671-201499-202632,MIN,17.0,2,,1.0,2.0,4,2.0,,6,,,,,,1.0,,,,1.0,,1.0,,1.0,2.0,2.0,1.0,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,1.0,2.0,,2.0,1.0,2.0,,2.0,2.0,2.0,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,1.0,,,1.0,,,,508.2352941176471,3.5,2.5,3.5,2.5,,,,,0.5,,,,,,,,0.5,,1.0,,0.3979,0.3979,,,,1.0,3.2,41.7,1.0,,,1.0,,,,,,,2.0,,,1.0,1.0,,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,1611661324,2011,2011,True
100412-100915-200671-201501-202632,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Seimone Augustus, Charde Houston, Maya Moore","McWilliams-Franklin, Whalen, Augustus, Houston, Moore",100412-100915-200671-201501-202632,MIN,971.0,6,16.0,5.0,31.0,30,7.0,4.0,61,2.0,5.0,3.0,,2.0,9.0,,,1.0,2.0,7.0,16.0,3.0,12.0,5.0,28.0,23.0,,,5.0,2.0,3.0,1.0,2.0,,7.0,8.0,6.0,9.0,2.0,2.0,5.0,1.0,12.0,3.0,13.0,,14.0,4.0,18.0,9.0,5.0,3.0,23.0,7.0,7.0,0.6666666666666666,0.25,,0.5,0.25,0.4375,0.6666666666666666,0.4107142857142857,0.5,0.7,0.4666666666666667,0.8333333333333334,0.7,0.42857142857142855,,0.8666666666666667,0.375,0.8235294117647058,0.1875,1.0,0.8333333333333334,90.46343975283213,17.677419354838708,14.1,16.64516129032258,13.466666666666667,0.17857142857142858,0.4,0.4,0.10714285714285714,0.32142857142857145,0.2222222222222222,0.2222222222222222,0.5,,,,,0.4,0.5,0.4642857142857143,0.2222222222222222,0.4319571428571428,0.32267,0.1,0.16666666666666666,0.17857142857142858,0.25,10.75,22.816666666666666,0.22580645161290322,1.0,1.0,1.0,1.0,1.0,,2.0,5.0,3.0,3.0,,1.0,0.5,0.5,0.3333333333333333,0.5,1.0,4.0,10.0,2.0,1.0,1.0,1.0,0.35714285714285715,0.4974,,1.0,5.0,6.0,3.0,,2.0,,,1.0,0.42857142857142855,0.5,0.8333333333333334,,0.03571428571428571,,,,0.5,0.5555555555555556,0.4,1.0,,0.08333333333333333,,,,,,,,,1.0,3.0,3.0,2.0,1.0,1.0,,,,3.0,2.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,0.5,0.0625,,0.1,,0.6,,,,,0.16666666666666666,1.0,,,0.5,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,1611661324,2011,2011,True
100412-100915-200671-201882-202632,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Seimone Augustus, Jessica Adair, Maya Moore","McWilliams-Franklin, Whalen, Augustus, Adair, Moore",100412-100915-200671-201882-202632,MIN,1640.0,9,27.0,8.0,44.0,45,18.0,8.0,89,3.0,13.0,2.0,1.0,4.0,6.0,,,1.0,2.0,13.0,35.0,6.0,8.0,10.0,54.0,46.0,,,5.0,6.0,13.0,2.0,3.0,5.0,23.0,14.0,15.0,6.0,4.0,5.0,11.0,3.0,27.0,,11.0,1.0,15.0,8.0,23.0,15.0,14.0,6.0,49.0,23.0,18.0,0.8333333333333334,0.75,,0.6666666666666666,0.75,0.37142857142857144,0.46153846153846156,0.5116279069767442,0.25,0.5625,0.5510204081632653,0.2777777777777778,0.575,0.18604651162790697,1.0,0.6875,,0.6666666666666666,0.25,,0.875,78.14634146341464,16.272727272727273,20.533333333333335,15.159090909090908,19.155555555555555,0.3023255813953488,0.23076923076923078,0.25,0.046511627906976744,0.13953488372093023,0.6666666666666666,0.6666666666666666,0.75,,,,0.0625,0.125,0.5,0.4883720930232558,0.6666666666666666,0.45524767441860464,0.438375,0.1276595744680851,0.15384615384615385,0.09259259259259259,0.42592592592592593,9.44,21.4875,0.4090909090909091,2.0,2.0,3.0,2.0,,,1.0,3.0,,8.0,,1.0,0.6,0.6,1.0,1.0,1.0,13.0,9.0,8.0,2.0,,0.6666666666666666,0.20930232558139536,0.46815,6.0,13.0,4.0,12.0,6.0,2.0,2.0,4.0,,2.0,0.46153846153846156,0.5454545454545454,0.5,,0.3023255813953488,0.46153846153846156,0.75,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.5,,,,,2.0,4.0,2.0,2.0,,,1.0,2.0,1.0,3.0,4.0,9.0,2.0,6.0,,2.0,2.0,1.0,,1.0,,,,,,4.0,,,,2.0,1.0,,,1.0,1.0,1.0,,2.0,0.25,0.2571428571428571,0.38461538461538464,0.3333333333333333,0.07692307692307693,0.6666666666666666,0.2727272727272727,0.42857142857142855,,0.3,,0.5,,1.0,0.6666666666666666,0.5,0.5,,,,,0.125,1.0,1.0,,,,,,,,1611661324,2011,2011,True
100412-100915-200671-202257-202644,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Seimone Augustus, Monica Wright, Amber Harris","McWilliams-Franklin, Whalen, Augustus, Wright, Harris",100412-100915-200671-202257-202644,MIN,173.0,1,3.0,-9.0,5.0,5,,,10,,,,,,1.0,,,,,,1.0,,1.0,,,9.0,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,,1.0,83.23699421965318,17.8,16.8,17.8,15.0,,,,,0.5,,,,,,,,,,0.5,,0.47125,,,,,,5.9,21.7,,,,,,,1.0,1.0,3.0,,1.0,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2011,2011,True
100412-100915-201487-201882-202257,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Alexis Hornbuckle, Jessica Adair, Monica Wright","McWilliams-Franklin, Whalen, Hornbuckle, Adair, Wright",100412-100915-201487-201882-202257,MIN,62.0,1,1.0,-1.0,3.0,2,2.0,,5,,1.0,,,,,,,,,,1.0,,,3.0,3.0,4.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,2.0,4.0,1.0,3.0,1.0,2.0,,,,,,,,,,,0.5,,0.25,,,,,,,,,116.1290322580645,10.333333333333334,15.5,10.333333333333334,15.5,1.0,,,,,,,,,,,,,,,,0.4132,0.4132,0.5,0.5,,0.3333333333333333,19.6,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2011,2011,True
100412-100915-201499-201882-202257,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Candice Wiggins, Jessica Adair, Monica Wright","McWilliams-Franklin, Whalen, Wiggins, Adair, Wright",100412-100915-201499-201882-202257,MIN,392.0,2,7.0,-8.0,12.0,10,,1.0,22,,2.0,,,1.0,5.0,,1.0,,,,3.0,1.0,5.0,,3.0,11.0,,1.0,,,,,,,,,3.0,5.0,1.0,1.0,1.0,1.0,3.0,,3.0,,3.0,,3.0,1.0,,,3.0,,,1.0,0.2,,,0.2,,,0.1875,,,0.1875,,,0.625,,0.42857142857142855,,0.3333333333333333,,,,80.81632653061224,16.916666666666668,18.9,15.25,13.2,0.25,,,,0.625,0.2,0.2,1.0,1.0,,,,,,0.75,0.2,0.51893125,,,,,,13.5,21.66,,,,,1.0,1.0,1.0,3.0,4.0,,3.0,,,,,,,,,,,,,,,0.5784,,1.0,,,,,,,,,,,1.0,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,0.25,,,,,,0.25,,,,,,,,,,,,,,,,,,,,1611661324,2011,2011,True
100412-100915-201499-201882-202632,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Candice Wiggins, Jessica Adair, Maya Moore","McWilliams-Franklin, Whalen, Wiggins, Adair, Moore",100412-100915-201499-201882-202632,MIN,262.0,4,4.0,-4.0,9.0,10,3.0,2.0,19,,1.0,,,1.0,2.0,,,1.0,1.0,1.0,6.0,1.0,2.0,3.0,8.0,12.0,,,3.0,,,1.0,1.0,2.0,5.0,2.0,,2.0,1.0,,,,,,1.0,1.0,3.0,3.0,6.0,4.0,3.0,2.0,5.0,5.0,3.0,,0.5,,1.0,0.5,0.16666666666666666,,0.3125,0.3333333333333333,1.5,0.4444444444444444,0.5,1.25,0.25,1.0,0.3333333333333333,,0.4,0.5,,0.5,104.42748091603055,18.22222222222222,9.8,17.555555555555557,7.7,0.125,,,,0.25,0.5,0.5,,,,,,1.0,1.0,0.5,0.5,0.44830625,0.51615,0.2222222222222222,0.2857142857142857,0.375,0.625,7.683333333333334,21.45,0.3333333333333333,,,1.0,1.0,1.0,,2.0,3.0,1.0,4.0,1.0,,0.5,0.5,,,,3.0,3.0,3.0,,,,0.375,0.45533333333333337,1.0,2.0,,,,,,3.0,,1.0,,,,,0.25,0.5,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,3.0,2.0,1.0,,3.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,0.3333333333333333,0.16666666666666666,0.5,,,0.3333333333333333,0.6,1.0,0.6666666666666666,,,,0.2,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,1611661324,2011,2011,True
100412-100915-201499-202257-202632,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Candice Wiggins, Monica Wright, Maya Moore","McWilliams-Franklin, Whalen, Wiggins, Wright, Moore",100412-100915-201499-202257-202632,MIN,153.0,1,3.0,-5.0,6.0,5,,,11,,1.0,,,,2.0,,,,,1.0,2.0,,2.0,,2.0,7.0,,,,,,,,,,2.0,,2.0,,,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,,,,,,,,0.5,,0.25,,,0.2,,,0.5,1.0,,,,,,,103.52941176470588,9.833333333333334,18.8,9.833333333333334,18.2,0.25,,,,0.5,,,,,,,,,,0.75,,0.53575,,0.2,0.3333333333333333,,,9.15,22.3,,,,,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2011,2011,True
