EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedShortMidRange,LostBallTurnovers,BlockedAtRim,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Travels,Loose Ball Fouls,Charge Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,Blocked3s,BlockedArc3,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100634-100940-200691-201909-204330,1611661317,"Penny Taylor, Diana Taurasi, Mistie Bass, Sonja Petrovic, Isabelle Harrison","Taylor, Taurasi, Bass, Petrovic, Harrison",100634-100940-200691-201909-204330,PHO,55.0,1,1.0,-3.0,2.0,2.0,,2.0,1.0,4.0,,1.0,,,,,,,,1.0,,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,1.0,0.5,1.0,,,,,,,,1.0,,,104.72727272727273,,17.5,10.0,12.5,10.0,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,0.50085,,,,,,,9.35,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-100940-200691-203398-204300,1611661317,"Penny Taylor, Diana Taurasi, Mistie Bass, Brittney Griner, Marta Xargay","Taylor, Taurasi, Bass, Griner, Xargay",100634-100940-200691-203398-204300,PHO,151.0,2,3.0,6.0,4.0,3.0,,,2.0,7.0,2.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,2.0,,,,3.0,3.0,,2.0,,6.0,,2.0,2.0,,,4.0,,,,,,,2.0,4.0,,,,2.0,,,1.0,,1.0,,,1.0,,,2.0,1.0,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,2.0,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,,0.6,1.0,,0.6,1.0,,0.4,,,,,,0.5,,,0.5,0.3333333333333333,0.5,,,,0.5,,1.0,,,,,,66.75496688741723,,21.0,22.333333333333332,16.5,18.333333333333332,0.4,1.0,1.0,0.5,0.2,1.0,1.0,,,,,,,,,,0.4,,,,0.5,1.0,1.0,,,,,,0.8,,0.51989,,,,,0.6666666666666666,,5.5,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-1627699-200691-201886-203398,1611661317,"Penny Taylor, Nirra Fields, Mistie Bass, DeWanna Bonner, Brittney Griner","Taylor, Fields, Bass, Bonner, Griner",100634-1627699-200691-201886-203398,PHO,22.0,1,,2.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,8.0,14.0,8.0,14.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7101,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-200676-200691-201049-201909,1611661317,"Penny Taylor, Candice Dupree, Mistie Bass, Noelle Quinn, Sonja Petrovic","Taylor, Dupree, Bass, Quinn, Petrovic",100634-200676-200691-201049-201909,PHO,149.0,1,2.0,-5.0,4.0,4.0,4.0,3.0,1.0,8.0,,1.0,,,,1.0,,,1.0,2.0,,,,1.0,1.0,,1.0,1.0,3.0,,1.0,,2.0,7.0,,,1.0,,,1.0,3.0,,1.0,,2.0,2.0,,,,,1.0,,,1.0,,1.0,,,,,1.0,2.0,1.0,1.0,1.0,,,1.0,2.0,3.0,,,,,1.0,1.0,1.0,2.0,2.0,,,3.0,1.0,,,,,,,,,,,,2.0,2.0,4.0,1.0,,1.0,1.0,,,,,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.25,,0.25,0.25,,,,0.5,,,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,,,1.0,1.0,,,,,1.0,,,77.31543624161074,,23.75,13.5,18.5,11.75,0.25,,,,,,,,0.5,0.5,0.5,1.0,,,,,0.25,,,,,,,1.0,0.25,,0.25,,0.5,,0.4859625,0.51645,0.4859625,,,,1.0,12.0,26.3,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-200676-201046-201886-203398,1611661317,"Penny Taylor, Candice Dupree, Lindsey Harding, DeWanna Bonner, Brittney Griner","Taylor, Dupree, Harding, Bonner, Griner",100634-200676-201046-201886-203398,PHO,781.0,3,13.0,-25.0,24.0,26.0,9.0,11.0,4.0,50.0,3.0,6.0,,2.0,,1.0,3.0,6.0,,2.0,,2.0,1.0,5.0,1.0,,2.0,6.0,14.0,1.0,7.0,5.0,20.0,45.0,,2.0,1.0,2.0,5.0,1.0,4.0,,3.0,2.0,4.0,2.0,10.0,3.0,,,5.0,1.0,3.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,3.0,1.0,2.0,,3.0,4.0,7.0,,1.0,1.0,,2.0,2.0,1.0,3.0,1.0,8.0,1.0,10.0,,5.0,,,8.0,,1.0,3.0,,,,,15.0,4.0,9.0,,2.0,0.16666666666666666,0.16666666666666666,1.0,0.14285714285714285,,0.14285714285714285,0.42857142857142855,,0.25,0.35714285714285715,0.5,0.14285714285714285,0.4,0.625,0.2222222222222222,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.16666666666666666,0.6666666666666666,,0.5,0.375,1.0,0.2,0.6,0.3076923076923077,0.3333333333333333,0.6666666666666666,,0.3333333333333333,,,1.0,1.0,1.0,,,92.18950064020486,,16.458333333333332,14.846153846153847,15.625,14.115384615384615,0.2857142857142857,0.5,0.75,0.3333333333333333,0.2857142857142857,0.5,0.6,,0.09523809523809523,,,,0.09523809523809523,,,,0.23809523809523808,0.2,0.2,1.0,0.6666666666666666,,,0.3333333333333333,0.14285714285714285,,0.2857142857142857,,0.6190476190476191,0.2,0.4297642857142857,0.4882166666666667,0.4129,0.045454545454545456,0.06666666666666667,0.25,0.2,7.6571428571428575,24.914285714285715,0.375,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,0.14285714285714285,,,,,1.0,0.14285714285714285,,,,,,,,,,,0.5,,1611661317,2016,2016,True
100634-200676-201046-201909-203398,1611661317,"Penny Taylor, Candice Dupree, Lindsey Harding, Sonja Petrovic, Brittney Griner","Taylor, Dupree, Harding, Petrovic, Griner",100634-200676-201046-201909-203398,PHO,83.0,1,1.0,-1.0,2.0,2.0,,,,4.0,,1.0,,,,,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.3333333333333333,,,,,,,1.0,,,,,,69.39759036144578,,14.5,27.0,14.5,20.5,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.50405,,,,,,,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-200676-201049-201886-204330,1611661317,"Penny Taylor, Candice Dupree, Noelle Quinn, DeWanna Bonner, Isabelle Harrison","Taylor, Dupree, Quinn, Bonner, Harrison",100634-200676-201049-201886-204330,PHO,93.0,2,2.0,5.0,4.0,3.0,1.0,,,7.0,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,1.0,2.0,1.0,1.0,2.0,7.0,2.0,,,,,,,,,,2.0,2.0,2.0,,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,,1.0,,,,,7.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.5,,,0.8333333333333334,,,0.875,,1.0,0.3333333333333333,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,108.38709677419355,,10.75,16.666666666666668,10.75,16.666666666666668,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,1.0,0.47426666666666667,,,,,,0.2857142857142857,9.2,23.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-200676-201886-204330-204336,1611661317,"Penny Taylor, Candice Dupree, DeWanna Bonner, Isabelle Harrison, Alex Harden","Taylor, Dupree, Bonner, Harrison, Harden",100634-200676-201886-204330-204336,PHO,54.0,1,1.0,1.0,2.0,2.0,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,2.0,,1.0,,,,,,3.0,,,,,,,,,,,1.0,,,1.0,,,0.75,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,106.66666666666666,,12.5,14.5,12.5,14.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6079,,,0.5,0.5,,,1.7,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-200691-201049-201886-204330,1611661317,"Penny Taylor, Mistie Bass, Noelle Quinn, DeWanna Bonner, Isabelle Harrison","Taylor, Bass, Quinn, Bonner, Harrison",100634-200691-201049-201886-204330,PHO,804.0,6,13.0,-7.0,24.0,24.0,8.0,8.0,3.0,48.0,4.0,7.0,,,1.0,2.0,,1.0,2.0,4.0,,1.0,1.0,6.0,2.0,,3.0,6.0,12.0,1.0,7.0,6.0,21.0,28.0,,,2.0,,,1.0,2.0,,3.0,1.0,3.0,8.0,4.0,,3.0,,6.0,1.0,2.0,4.0,,4.0,,,2.0,,2.0,8.0,2.0,4.0,2.0,6.0,1.0,9.0,6.0,15.0,2.0,1.0,1.0,,5.0,5.0,3.0,8.0,4.0,3.0,,8.0,,7.0,,,7.0,1.0,3.0,1.0,2.0,,2.0,,21.0,3.0,8.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,0.14285714285714285,,0.14285714285714285,0.5,,0.5,0.39473684210526316,,0.2,0.4772727272727273,,0.25,0.3684210526315789,0.16666666666666666,0.2857142857142857,,0.625,1.0,0.75,0.6666666666666666,1.0,0.3333333333333333,0.8,0.5,1.0,1.0,,0.4,,1.0,,1.0,,1.0,0.2,85.97014925373134,,17.916666666666668,15.583333333333334,16.416666666666668,15.458333333333334,0.3684210526315789,0.5714285714285714,0.8,0.5,0.05263157894736842,,,,0.21052631578947367,0.5,0.5,1.0,0.05263157894736842,,,,0.3157894736842105,0.16666666666666666,0.16666666666666666,,,,,1.0,0.4,0.5,0.6,,0.7368421052631579,0.16666666666666666,0.5062815789473685,0.5385,0.5009,0.14285714285714285,0.21428571428571427,,0.14285714285714285,7.625,23.585714285714285,0.3333333333333333,2.0,,,2.0,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1611661317,2016,2016,True
100634-200691-201886-203398-204300,1611661317,"Penny Taylor, Mistie Bass, DeWanna Bonner, Brittney Griner, Marta Xargay","Taylor, Bass, Bonner, Griner, Xargay",100634-200691-201886-203398-204300,PHO,140.0,2,2.0,-6.0,5.0,5.0,,5.0,,10.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,3.0,,1.0,,,6.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,3.0,,3.0,,,,,1.0,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,102.85714285714285,,12.8,15.2,12.8,15.2,0.25,,,,0.25,,,,0.25,,,,,,,,0.25,,,,,,,,,,,,0.5,,0.3989125,,,,,,,11.6,26.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-201886-203398-204300-204330,1611661317,"Penny Taylor, DeWanna Bonner, Brittney Griner, Marta Xargay, Isabelle Harrison","Taylor, Bonner, Griner, Xargay, Harrison",100634-201886-203398-204300-204330,PHO,302.0,2,5.0,2.0,10.0,10.0,2.0,,,20.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,,,3.0,,,1.0,3.0,4.0,,3.0,5.0,11.0,9.0,,,,,,,,,1.0,,,6.0,,,,,3.0,,,3.0,,3.0,,,1.0,1.0,1.0,6.0,,,,1.0,1.0,2.0,,2.0,,3.0,3.0,,,,1.0,1.0,1.0,1.0,,3.0,,3.0,,,5.0,1.0,3.0,,,,,,11.0,,2.0,,,1.0,1.0,,,,,0.75,,,0.42857142857142855,,,0.6111111111111112,,,0.42857142857142855,,,,,1.0,1.0,,,,0.3333333333333333,,,,,,,1.0,,,,,,95.36423841059603,,14.1,16.1,14.1,14.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,,,,,0.42857142857142855,,,,,,,,,,1.0,,0.5714285714285714,,0.4388357142857143,,0.4374,0.3333333333333333,0.5,,,13.325,25.066666666666666,0.2,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100940-1627675-200676-201886-204330,1611661317,"Diana Taurasi, Courtney Williams, Candice Dupree, DeWanna Bonner, Isabelle Harrison","Taurasi, Williams, Dupree, Bonner, Harrison",100940-1627675-200676-201886-204330,PHO,186.0,1,3.0,-1.0,8.0,7.0,8.0,5.0,,15.0,3.0,4.0,,,3.0,4.0,,,,,,,,,,,,3.0,4.0,,,2.0,8.0,9.0,,,,,,3.0,4.0,,,2.0,8.0,2.0,4.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,1.0,,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,,1.0,2.0,,1.0,,,,,,8.0,8.0,8.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,0.75,,0.75,0.75,,0.75,0.8,,0.8,,,,,0.3333333333333333,,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.5,,,,,,116.12903225806451,,13.25,11.428571428571429,13.25,11.285714285714286,1.0,0.75,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,0.75,,,1.0,,0.567325,,0.567325,0.2,0.2,,1.0,1.5,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100940-200676-200691-201886-204336,1611661317,"Diana Taurasi, Candice Dupree, Mistie Bass, DeWanna Bonner, Alex Harden","Taurasi, Dupree, Bass, Bonner, Harden",100940-200676-200691-201886-204336,PHO,107.0,2,2.0,-1.0,3.0,4.0,1.0,3.0,,7.0,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,2.0,,,2.0,4.0,5.0,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,,,3.0,1.0,1.0,1.0,,,,,4.0,1.0,1.0,2.0,1.0,,,,,,,0.5,,,0.5,,,0.6666666666666666,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,94.2056074766355,,17.666666666666668,13.5,17.666666666666668,13.25,0.5,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,0.55165,,,0.5,0.5,,0.25,9.25,,0.3333333333333333,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100940-200676-201046-201886-204330,1611661317,"Diana Taurasi, Candice Dupree, Lindsey Harding, DeWanna Bonner, Isabelle Harrison","Taurasi, Dupree, Harding, Bonner, Harrison",100940-200676-201046-201886-204330,PHO,22.0,1,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,65.45454545454545,,22.0,,21.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.2323,,0.2323,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100940-200676-201909-203402-204300,1611661317,"Diana Taurasi, Candice Dupree, Sonja Petrovic, Kelsey Bone, Marta Xargay","Taurasi, Dupree, Petrovic, Bone, Xargay",100940-200676-201909-203402-204300,PHO,225.0,3,4.0,-1.0,9.0,8.0,5.0,1.0,,17.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,1.0,2.0,,,1.0,1.0,3.0,1.0,2.0,4.0,9.0,10.0,,,,1.0,1.0,1.0,2.0,,1.0,3.0,5.0,2.0,,3.0,,,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,,,,,,1.0,1.0,,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,,,,,3.0,,,6.0,,3.0,,,,,,8.0,5.0,5.0,,,1.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.5,0.5,,0.3333333333333333,0.5625,0.5,0.5,0.4,,,,0.3333333333333333,,,,,1.0,,0.3333333333333333,,,,1.0,,,,,,,,108.8,,15.777777777777779,10.375,15.666666666666666,10.375,0.2,1.0,1.0,1.0,0.4,,,,,,,,,,,,0.4,0.5,0.5,1.0,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.6,0.5,0.49354,,0.5221,0.375,0.5,0.1111111111111111,0.5555555555555556,4.833333333333333,24.75,0.5555555555555556,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100940-200691-201049-201909-203398,1611661317,"Diana Taurasi, Mistie Bass, Noelle Quinn, Sonja Petrovic, Brittney Griner","Taurasi, Bass, Quinn, Petrovic, Griner",100940-200691-201049-201909-203398,PHO,77.0,1,1.0,,3.0,4.0,3.0,4.0,,7.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,1.0,1.0,,,,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,,2.0,2.0,3.0,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,130.9090909090909,,9.333333333333334,12.25,9.333333333333334,12.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.6519,,0.6519,,,,1.0,1.4,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100940-200691-201886-201909-204330,1611661317,"Diana Taurasi, Mistie Bass, DeWanna Bonner, Sonja Petrovic, Isabelle Harrison","Taurasi, Bass, Bonner, Petrovic, Harrison",100940-200691-201886-201909-204330,PHO,221.0,1,4.0,-9.0,7.0,8.0,7.0,3.0,1.0,15.0,,,,,,,1.0,2.0,,1.0,,,,1.0,,,1.0,1.0,3.0,,1.0,2.0,4.0,13.0,,,,,,1.0,3.0,,1.0,2.0,4.0,2.0,,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,2.0,,1.0,,,,,1.0,1.0,,1.0,,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,,1.0,,,,,4.0,4.0,7.0,,1.0,1.0,1.0,,,,,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.4,,0.4,0.25,0.3333333333333333,,0.5,0.6666666666666666,,,0.5,,,,0.3333333333333333,,,1.0,,,,,,,,,97.73755656108598,,16.571428571428573,13.125,16.142857142857142,13.125,,,,,0.5,0.5,1.0,1.0,0.25,,,,,,,,0.25,,,,,,,,,,0.25,,0.25,,0.39085,,0.39085,,,,1.0,12.033333333333333,24.9,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100940-201886-203398-204330-204336,1611661317,"Diana Taurasi, DeWanna Bonner, Brittney Griner, Isabelle Harrison, Alex Harden","Taurasi, Bonner, Griner, Harrison, Harden",100940-201886-203398-204330-204336,PHO,23.0,1,,,2.0,1.0,2.0,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,187.82608695652172,,11.0,1.0,11.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3287,,0.3287,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-100940-201049-201886-203398,1611661317,"Penny Taylor, Diana Taurasi, Noelle Quinn, DeWanna Bonner, Brittney Griner","Taylor, Taurasi, Quinn, Bonner, Griner",100634-100940-201049-201886-203398,PHO,188.0,1,3.0,1.0,7.0,6.0,,,1.0,13.0,,2.0,,2.0,,,2.0,2.0,1.0,2.0,,,,1.0,,,,3.0,6.0,,1.0,,6.0,5.0,,2.0,,,,,,,,,,4.0,2.0,,,,1.0,,,2.0,,2.0,,,,1.0,1.0,4.0,,2.0,1.0,2.0,,3.0,2.0,5.0,1.0,,,,,,2.0,2.0,,1.0,,3.0,2.0,,,,,,,,,,,,6.0,,,,,0.6666666666666666,0.6666666666666666,,,,,0.5,,,0.42857142857142855,,,0.42857142857142855,,,0.14285714285714285,,,,,,1.0,0.6666666666666666,1.0,,1.0,0.5,0.5,,1.0,,,,1.0,1.0,1.0,,0.25,99.57446808510639,,13.571428571428571,15.5,12.714285714285714,15.5,0.2857142857142857,,,,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,0.5,0.5,1.0,,,,,0.14285714285714285,,,,1.0,,,,,,,,0.42857142857142855,,0.45502857142857145,0.53755,,,,,,9.6,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
